"event","experiment time","system time","system time text"
"START",0.000000000E0,1636558774.332,"2021-11-10 16:39:34.332 UTC+01:00"
"PAUSE",4.504414558E1,1636558819.376,"2021-11-10 16:40:19.376 UTC+01:00"
