"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482420022254E9,"2021-11-09 19:27:00.022 UTC+01:00"
"PAUSE",1.394615216666716E1,1.636482433968153E9,"2021-11-09 19:27:13.968 UTC+01:00"
