"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.300258335E-2,9.446310997E-2,-2.250065282E-2,5.894775316E-2
2.297558333E-2,1.147928834E-1,-2.454809099E-2,5.875121430E-2
3.294858336E-2,1.245999336E-1,-3.788566217E-2,6.941077113E-2
4.292158334E-2,1.137914956E-1,-6.634846330E-2,8.255320042E-2
5.289458332E-2,8.699523658E-2,-1.211044639E-1,1.036714762E-1
6.286758336E-2,5.435314402E-2,-1.960090697E-1,1.175737157E-1
7.284058334E-2,3.368101269E-2,-2.824245095E-1,1.171647012E-1
8.281358331E-2,3.186739981E-2,-3.513902724E-1,1.054830104E-1
9.278658335E-2,5.375244468E-2,-4.092973173E-1,9.549986571E-2
1.027595833E-1,8.810802549E-2,-3.879728615E-1,9.952549636E-2
1.127325833E-1,1.195928603E-1,-3.235955536E-1,9.779585153E-2
1.227045833E-1,7.993066311E-2,-2.443294823E-1,7.451716065E-2
1.326775833E-1,-3.835201636E-2,-2.296947837E-1,5.558946356E-2
1.426505834E-1,-2.052374035E-1,-2.273876816E-1,8.391830325E-2
1.526235833E-1,-3.548342586E-1,-2.013488412E-1,1.145896912E-1
1.625965833E-1,-4.512784779E-1,-1.896064281E-1,2.543500066E-1
1.725695833E-1,-5.041744709E-1,-3.476886451E-1,3.491415381E-1
1.825425833E-1,-5.377601385E-1,-6.260811090E-1,2.757911682E-1
1.925155834E-1,-5.310438275E-1,-8.315449953E-1,1.553336680E-1
2.024885833E-1,-5.430600047E-1,-8.894229531E-1,7.509557158E-2
2.124615833E-1,-5.887779593E-1,-1.003296614E0,5.572906882E-2
2.224345834E-1,-6.918217540E-1,-1.071011782E0,1.075105071E-1
2.324065833E-1,-8.412452936E-1,-1.059667587E0,2.017594874E-1
2.423795834E-1,-9.660820365E-1,-1.041772485E0,2.970849276E-1
2.523532500E-1,-1.029137254E0,-1.012440205E0,2.656910717E-1
2.623262500E-1,-1.031498075E0,-8.705161214E-1,1.760211140E-1
2.722992500E-1,-9.630470872E-1,-7.002967000E-1,1.556679010E-1
2.822722500E-1,-8.926522732E-1,-5.255470276E-1,2.098238170E-1
2.922452500E-1,-8.712651730E-1,-2.863918245E-1,2.804284096E-1
3.022182500E-1,-8.566225767E-1,1.133646220E-1,3.343377113E-1
3.121912500E-1,-8.074671030E-1,5.997185707E-1,4.056263268E-1
3.221642500E-1,-7.151960135E-1,9.932586551E-1,5.279573202E-1
3.321372500E-1,-5.868293047E-1,1.190251708E0,6.635021567E-1
3.421092500E-1,-4.448975027E-1,1.256540656E0,7.590483427E-1
3.520822500E-1,-2.975670099E-1,1.341735721E0,7.597554922E-1
3.620552500E-1,-1.613910496E-1,1.492961764E0,6.234607697E-1
3.720282500E-1,-6.954757124E-2,1.672756314E0,3.557698727E-1
3.820012500E-1,-1.057875976E-1,1.828248620E0,1.039677206E-2
3.919742500E-1,-2.784777880E-1,2.010252476E0,-2.932310700E-1
4.019472500E-1,-5.528595448E-1,2.339791775E0,-4.811985791E-1
4.119202500E-1,-8.541856408E-1,2.789155483E0,-5.724241138E-1
4.218932500E-1,-1.112876177E0,3.212844610E0,-5.971539617E-1
