"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.668154169E-2,-1.842589378E-1,-4.419901967E-2,4.060836136E-2
2.668354168E-2,-2.422890067E-1,-9.703794122E-2,8.577415347E-2
3.668554168E-2,-2.350009978E-1,-1.226202622E-1,1.046474427E-1
4.668754168E-2,-1.859126389E-1,-1.152942851E-1,1.118177325E-1
5.668954167E-2,-9.878518432E-2,-1.220896095E-1,9.828088433E-2
6.669154167E-2,-6.872158032E-3,-1.383961886E-1,7.589404285E-2
7.669354169E-2,2.150994912E-2,-1.614972502E-1,7.281622291E-2
8.669454168E-2,-2.841577679E-2,-2.341089398E-1,8.511188626E-2
9.669654167E-2,-1.029390097E-1,-3.384183049E-1,7.502462715E-2
1.066985417E-1,-1.734643131E-1,-3.950160742E-1,5.407248065E-2
1.167005417E-1,-1.974687129E-1,-3.513684571E-1,3.852574527E-2
1.267025417E-1,-1.712745428E-1,-2.500045002E-1,4.116764665E-2
1.367045417E-1,-1.020352840E-1,-1.436825842E-1,7.503266633E-2
1.467065417E-1,-2.838201355E-3,-8.750288188E-2,9.040189534E-2
1.567075417E-1,6.491447985E-2,-8.054883033E-2,9.139392525E-2
1.667095417E-1,6.908909231E-2,-1.213675141E-1,7.353395969E-2
1.767115417E-1,2.100251988E-2,-1.746669561E-1,5.065314099E-2
1.867135417E-1,-1.964623854E-2,-2.138759196E-1,4.481778294E-2
1.967155417E-1,-2.857555263E-2,-2.496477813E-1,4.995422065E-2
2.067175417E-1,-1.245201565E-2,-2.558507323E-1,7.161760330E-2
2.167195417E-1,2.043456212E-2,-2.523233891E-1,8.319037408E-2
2.267205417E-1,4.577485472E-2,-2.817502022E-1,9.458500147E-2
2.367225417E-1,7.007406652E-2,-3.136130571E-1,9.499593079E-2
2.467245417E-1,1.088837087E-1,-2.908240855E-1,9.202317148E-2
2.567265417E-1,8.623299003E-2,-1.668334156E-1,1.190830171E-1
2.667285417E-1,1.811076328E-2,-6.245336682E-2,1.090852320E-1
2.767305417E-1,-1.046071649E-1,2.941823378E-2,4.958941787E-2
2.867325417E-1,-2.390912175E-1,1.221896261E-1,-3.834490106E-2
2.967335417E-1,-3.929130137E-1,2.032943368E-1,-1.164676622E-1
3.067355417E-1,-5.090962648E-1,2.672691643E-1,-1.350930631E-1
3.167375417E-1,-6.115025282E-1,5.332283974E-1,-3.191979602E-2
3.267395417E-1,-5.371074080E-1,1.104347944E0,1.313457191E-1
3.367415417E-1,-2.746272981E-1,1.824640274E0,2.318709940E-1
3.467435417E-1,1.373734176E-1,2.424571276E0,1.526121348E-1
3.567455417E-1,5.365447998E-1,2.851590633E0,-7.972682267E-2
3.667465417E-1,8.210706115E-1,3.204625368E0,-3.650617003E-1
3.767485417E-1,9.683604836E-1,3.546275139E0,-6.644289494E-1
3.867505417E-1,9.356551170E-1,3.773878336E0,-1.017778516E0
3.967525417E-1,5.411317945E-1,3.601492167E0,-1.448007941E0
