"event","experiment time","system time","system time text"
"START",0.000000000E0,1636277717.512,"2021-11-07 10:35:17.512 UTC+01:00"
"PAUSE",1.188005696E2,1636277836.312,"2021-11-07 10:37:16.312 UTC+01:00"
