"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.029546000E-3,-2.650381327E0,3.983951569E0,9.196128845E0
7.104741000E-3,-2.612074137E0,3.979163170E0,9.167398453E0
9.088384000E-3,-2.557007313E0,3.983951569E0,9.133879662E0
1.110254400E-2,-2.518700123E0,3.979163170E0,9.121908188E0
1.311670400E-2,-2.475604534E0,3.971980572E0,9.107542992E0
1.510034700E-2,-2.446874142E0,3.962403774E0,9.088389397E0
1.711450700E-2,-2.434903145E0,3.957615376E0,9.097966194E0
1.912866700E-2,-2.418143749E0,3.943250179E0,9.121908188E0
2.111231000E-2,-2.420537949E0,3.916913986E0,9.114726067E0
2.309595200E-2,-2.410961151E0,3.921702385E0,9.117119789E0
2.507959500E-2,-2.394201756E0,3.909731388E0,9.090784073E0
2.709375500E-2,-2.372653961E0,3.907337189E0,9.095572472E0
2.910791500E-2,-2.367865562E0,3.902548790E0,9.095572472E0
3.109155800E-2,-2.358288765E0,3.890577793E0,9.059659004E0
3.307520000E-2,-2.351106167E0,3.876212597E0,9.062053680E0
3.505884300E-2,-2.367865562E0,3.881000996E0,9.064447403E0
3.704248600E-2,-2.398990154E0,3.876212597E0,9.059659004E0
3.905664600E-2,-2.418143749E0,3.871424198E0,9.059659004E0
4.107080600E-2,-2.418143749E0,3.878606796E0,9.023746490E0
4.305444800E-2,-2.401384354E0,3.866635799E0,9.016563416E0
4.503809100E-2,-2.398990154E0,3.852270603E0,9.011775017E0
4.702173400E-2,-2.382230759E0,3.845088005E0,9.028534889E0
4.900537600E-2,-2.372653961E0,3.821146011E0,8.997409821E0
5.101953600E-2,-2.360682964E0,3.816357613E0,8.973467827E0
5.300317900E-2,-2.341529369E0,3.823540211E0,8.966285706E0
5.498682200E-2,-2.331952572E0,3.799597979E0,8.978256226E0
5.700098200E-2,-2.331952572E0,3.780444384E0,8.983044624E0
5.898462400E-2,-2.308010340E0,3.751713991E0,8.949525833E0
6.099878400E-2,-2.243366957E0,3.720589399E0,8.913613319E0
6.298242700E-2,-2.197877169E0,3.694253206E0,8.913613319E0
6.496607000E-2,-2.181117773E0,3.670311213E0,8.904036522E0
6.694971200E-2,-2.252943754E0,3.677493811E0,8.908824921E0
6.896387200E-2,-2.312798738E0,3.701435804E0,8.942343712E0
7.097803200E-2,-2.406172752E0,3.734954596E0,8.980650902E0
7.296167500E-2,-2.420537949E0,3.749319792E0,8.975862503E0
7.497583500E-2,-2.363077164E0,3.751713991E0,8.959102631E0
