Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.01877304,-0.574213326,-0.631634653,-0.30787608
0.03876367,-0.301767439,-0.22357668,-0.135612086
0.05875586,-0.052534409,0.388510287,-0.14416419
0.07877773,0.193033412,0.60597831,-0.031764992
0.09877304,0.211359367,0.773355365,-0.006108652
0.11876211,0.139277279,0.795346558,-0.006108652
0.13878242,-0.014660765,0.700051546,-0.017104227
0.15877305,-0.255341679,0.525344074,-0.043982297
0.17876367,-0.518013716,0.373849511,-0.07696902
0.1987543,-0.808785558,0.383623362,-0.114842661
0.21877773,-0.830776691,0.453262001,-0.0842994
0.23876836,-0.70860368,0.55955255,0.035430186
0.25878554,-0.426383942,0.613308668,0.162490159
0.27878086,-0.193033412,0.678060412,0.261450321
0.29879492,-0.145385921,0.65240407,0.317649931
0.31876211,-0.219911486,0.585208893,0.329867214
0.3387543,-0.362853944,0.332310677,0.342084527
0.35879023,-0.518013716,0.039095376,0.323758572
0.37876523,-0.618195593,-0.039095376,0.299323976
0.39876054,-0.733038306,-0.05375614,0.245567828
0.41878086,-0.641408503,0.30787608,0.195476875
0.43877148,-0.14416419,0.684169054,0.122173049
0.45879648,0.476474881,0.978606105,-0.682947338
0.47878711,0.268780708,2.557081938,-1.279151797
0.49877461,-0.814894199,1.992642403,-1.284038782
0.51876523,-1.270599723,0.466701031,-0.773355365
0.53878867,-0.357967019,1.516167521,-0.14416419
0.55881211,0.039095376,1.43064642,0.112399206
0.57876992,-0.570548117,1.536936879,-0.125838235
0.59876055,-1.368338108,1.578475714,-0.24678956
0.61875273,-2.047620296,2.335948706,-0.425162196
0.63877461,-1.628566742,2.696359158,-0.384845108
0.6587793,-0.977384388,2.232101679,-0.226020142
0.67875586,-0.741590381,1.787391663,-0.010995574
0.69877773,-0.963945329,2.235766649,0.02687807
0.71876836,-0.995710313,2.335948706,0.015882496
0.73875898,-0.82466805,2.324953079,-0.043982297
0.75875117,-0.575435042,1.968207836,-0.131946892
0.77877304,-0.514348507,1.461189628,-0.161268428
0.79878086,-0.55955255,1.253495455,-0.072082095
0.81875586,-0.663399637,1.194852352,0.05009095
0.8387793,-0.620639086,1.103222609,0.021991149
0.85878086,-0.508239865,1.048244715,0.024434609
0.87875898,-0.43371433,0.917519569,0.013439035
0.89878086,-0.375071257,0.797789991,0.024434609
0.91877148,-0.411723167,0.706160188,-0.007330383
0.93876367,-0.481361806,0.543670058,-0.083077669
0.95878398,-0.488692194,0.452040285,-0.105068818
0.97877617,-0.441044688,0.361632228,-0.07696902
0.9987668,-0.394618928,0.267558962,-0.059864793
1.01875742,-0.38728857,0.24678956,-0.035430186
1.03878086,-0.414166629,0.183259577,-0.040317107
1.05878867,-0.436157793,0.125838235,-0.054977871
1.07879023,-0.421497017,0.080634214,-0.079412483
1.09875742,-0.420275271,0.061086524,-0.1001819
1.11877461,-0.425162196,0.101403631,-0.117286123
1.1387668,-0.45692721,0.146607652,-0.113620937
1.15875742,-0.485026985,0.194255143,-0.124616511
1.1787793,-0.486248732,0.239459172,-0.15393804
1.19876992,-0.48014009,0.279776275,-0.174707457
1.21876054,-0.486248732,0.302989155,-0.178372651
1.23875273,-0.487470448,0.337197602,-0.183259577
1.25877461,-0.475253165,0.362853944,-0.178372651
1.27876523,-0.485026985,0.365297407,-0.17715092
1.29879023,-0.493579119,0.348193198,-0.15393804
1.31879804,-0.472809702,0.301767439,-0.127059966
1.33876992,-0.459370643,0.22357668,-0.124616511
1.35876054,-0.466701031,0.164933607,-0.113620937
1.37875117,-0.482583523,0.091629788,-0.111177474
1.39877305,-0.474031419,0.081855945,-0.114842661
1.41876523,-0.436157793,0.129503429,-0.097738437
1.43875898,-0.414166629,0.169820532,-0.048869219
1.45878867,-0.323758572,0.326202035,0.021991149
1.47876836,-0.32131511,0.332310677,0.117286123
1.49875898,-0.428827405,0.378736436,0.128281698
1.51878086,-0.404392779,0.580321968,0.174707457
1.53880273,-0.334754139,0.504574657,0.211359367
1.55876992,-0.241902635,0.136833817,0.183259577
1.5787543,-0.228463605,-0.205250725,0.090408057
1.59877617,-0.257785142,-0.382401645,0.040317107
1.61879805,-0.268780708,-0.469144493,0.036651913
1.63875742,-0.146607652,-0.533896208,0.059864793
1.65878398,0.113620937,-0.614530444,0.06963864
1.67877148,0.459370643,-0.795346558,0.00122173
1.69876211,0.869872093,-1.160643935,-0.230907053
1.71875586,0.941954196,-1.343903542,-0.35430184
1.73877617,1.078788042,-1.82770884,-0.62919122
1.75876523,1.34756875,-2.166128159,-0.900415361
1.77875742,1.799608946,-2.101376295,-0.971275747
1.7987793,2.07327652,-2.039068222,-0.838107109
1.81876992,2.147802114,-1.822821856,-0.619417369
1.83879023,2.1258111,-1.792278647,-0.257785142
1.85875117,2.188119173,-1.717753053,-0.252898216
1.87877461,2.252871037,-2.024407387,-0.140499011
1.89876836,2.514321327,-1.331686258,-0.598647952
1.91875586,2.593733788,-1.161865711,-1.056796908
1.9387793,2.384817839,-1.082453251,-1.358564258
1.95876992,2.216219187,-0.616973877,-1.538158655
1.97875898,2.287079334,-0.657290995,-1.561371565
1.99875117,2.322509527,-0.897971869,-1.436755061
2.01877461,2.249205828,-1.098335743,-1.419650793
2.03876367,2.142915249,-1.105666041,-1.44042027
2.05879648,1.915673375,-1.108109593,-1.395216227
2.07877773,1.65910995,-0.823446333,-1.188743711
2.09879492,1.404990077,-0.638965011,-0.968832254
2.11876054,1.156978726,-0.466701031,-0.712268889
2.13878242,0.896750152,-0.339641064,-0.428827405
2.15877305,0.552222192,-0.273667634,-0.095294975
2.17876367,0.250454754,-0.287106663,0.106290549
2.1987543,-0.169820532,-0.415388346,0.372627795
2.21877617,-0.32131511,-0.469144493,0.478918344
2.23877304,-0.475253165,-0.497244299,0.631634653
2.25875742,-0.529009283,-0.487470448,0.799011707
2.27882461,-0.477696627,-0.356745303,0.98349303
2.29878711,-0.494800836,-0.296880513,1.150870085
2.31876211,-0.313984722,-0.134390354,1.116661668
2.3387543,-0.171042264,-0.142942458,0.902858794
2.35879648,-0.218689755,-0.541226625,0.618195593
2.37876523,-0.227241874,-0.664621353,0.583987176
2.39875742,-0.511905074,-0.653625786,0.827111542
2.41878086,-0.610865235,-0.485026985,1.297477722
2.43876992,-0.599869669,-0.436157793,1.535715222
2.45876211,-0.432492584,0.043982297,1.469741702
2.47875273,-0.527787566,0.537561417,1.200961113
2.49879492,-0.941954196,0.571769834,0.917519569
2.51877773,-1.116661668,0.37751472,0.802676916
2.53876367,-0.840550542,1.123992085,0.753807724
2.5587793,-0.583987176,1.466076612,0.509461582
2.57876992,-0.632856369,1.243721604,0.414166629
2.59878242,-0.840550542,1.004262447,0.312763006
2.61875273,-1.089783549,1.025031924,0.106290549
2.63877304,-1.048244715,1.033583999,0.155159771
2.65876367,-0.823446333,0.361632228,0.406836242
2.67875586,-0.569326401,0.185703039,0.673173487
2.69877773,-0.922406495,0.886976302,0.816115975
2.71877148,-1.010371089,1.161865711,0.877202451
2.73876055,-0.930958629,1.43064642,0.943175912
2.75878086,-0.794124782,1.176526427,0.930958629
2.77877148,-0.649960637,1.161865711,0.835663617
2.79876523,-0.510683358,1.13254416,0.667064846
2.8187543,-0.44715336,1.049466491,0.533896208
2.83877773,-0.338419348,0.928515136,0.515570283
2.85878242,-0.268780708,1.016479731,0.565661192
2.87878867,-0.218689755,1.021366715,0.449596822
2.89878711,-0.193033412,0.944397628,0.332310677
2.91877304,-0.234572247,0.948062837,0.224798411
2.93876211,-0.30787608,0.812450767,0.161268428
