Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00876211,-3.696647406,7.230489254,-2.748543501
0.0287543,-3.303998232,7.316680431,-3.744531393
0.04877617,-3.907337189,6.943184853,-4.242525578
0.0687668,-5.372588634,6.72291851,-3.658340216
0.08876211,-6.138733387,6.483498096,-3.45722723
0.10878554,-6.617573261,6.502651691,-2.825158119
0.12877148,-6.933608055,6.320692539,-2.518700123
0.14876054,-7.125144482,6.129156113,-2.384624958
0.16875273,-7.010222435,6.196194172,-2.633621931
0.18877617,-6.550535679,6.167463779,-3.08373189
0.20876523,-5.98550415,6.311115742,-3.399766445
0.22876054,-5.889736176,6.694188118,-3.514688015
0.2487793,-5.975927353,6.828263283,-3.447650433
0.26876992,-6.464344501,6.665457726,-3.639186621
0.28876054,-6.7612257,6.426037312,-3.572149038
0.30875742,-6.981492043,5.966350555,-3.323152065
0.32877461,-7.086836815,5.813121796,-2.959233284
0.34876523,-6.904877663,5.688623428,-2.901772499
0.36875586,-6.205770969,5.889736176,-3.016694069
0.38877773,-5.248090267,6.540958881,-2.844311714
0.40876836,-5.219359875,7.546523571,-1.953668594
0.42875898,-4.357447147,7.977479935,-1.235408068
0.44875273,-4.357447147,9.844957352,-0.679953277
0.46877148,-7.891288757,12.9478426,-0.29688102
0.48876367,-5.717353821,10.32379818,-1.312022567
0.50878554,-3.045424461,9.749189377,-2.030282974
0.5287793,-0.718260527,10.6398325,-4.376600742
0.54876836,-0.718260527,10.69729328,-5.688623428
0.56876367,-2.375048161,10.21845245,-6.378153324
0.58878086,-4.750096321,11.29105568,-4.290409565
0.60880586,-5.554547787,8.188169479,-3.821146011
0.62876211,-4.252102375,6.177040577,-2.930502892
0.6487543,-1.704671621,7.671022415,-2.518700123
0.66877617,-1.379060149,9.203310966,-3.983951569
0.6887668,-3.849876404,8.705317497,-5.295974255
0.70875742,-5.525817394,7.872135162,-4.999093056
0.72878554,-5.918466568,6.646304131,-3.41892004
0.74877148,-5.717353821,6.349422932,-2.30801034
0.76876211,-5.305551052,7.527369976,-2.480392933
0.78875273,-5.171475887,8.714894295,-3.08373189
0.80877461,-4.443638325,9.030928612,-3.332728863
0.8287668,-3.821146011,8.667010307,-3.447650433
0.84875742,-3.811569214,8.025363922,-3.332728863
0.8687793,-3.34230566,8.101978302,-3.332728863
0.88876992,-3.543418407,8.188169479,-3.399766445
0.90876054,-3.361459255,8.370129585,-3.284844637
0.92876367,-3.275267839,8.236053467,-3.399766445
0.94877304,-3.629609823,8.169015884,-3.409343243
0.96876523,-3.572149038,8.398859978,-3.179499865
0.98875586,-3.409343243,8.341399193,-3.524264812
1.0087793,-3.284844637,8.475474358,-3.620033026
1.02876992,-3.035847664,8.61912632,-3.485957623
1.04876523,-2.968810081,8.58081913,-3.19865346
1.06875117,-3.016694069,8.485051155,-3.007117271
1.08877304,-2.930502892,8.561665535,-2.987963676
1.10876367,-2.738966703,8.65743351,-3.064578056
1.12875586,-2.614468336,8.954314232,-3.189076662
1.14881054,-2.710236311,8.973467827,-3.12203908
1.16876836,-2.499546528,8.858546257,-3.284844637
1.18875898,-2.432508945,8.829815865,-3.256114244
1.20878086,-2.470816135,8.647856712,-3.294421434
1.22877305,-2.518700123,8.65743351,-3.256114244
1.24876367,-2.729389906,8.628703117,-3.371036053
1.26877461,-2.873042107,8.638279915,-3.447650433
1.28877617,-3.112462282,8.609549522,-3.323152065
1.3087668,-3.055001259,8.494627953,-3.102885485
1.32875742,-3.16034627,8.609549522,-3.026270866
1.34878086,-3.371036053,8.781931877,-3.074155092
1.36877148,-3.284844637,8.801085472,-2.959233284
1.38876211,-3.34230566,8.896853447,-2.796427488
1.40875273,-3.055001259,9.117119789,-2.652775526
1.42877617,-2.738966703,9.270348549,-2.624045134
1.4487668,-2.825158119,9.528923035,-2.250549555
1.46876211,-3.16034627,9.088389397,-2.422932148
1.4887793,-2.346317768,9.595960617,-3.667917013
1.50879336,-2.336740971,10.6398325,-3.696647406
1.52878555,-3.629609823,10.35252857,-2.729389906
1.54875273,-4.702212334,10.22802925,-2.202665567
1.56878867,-4.893748283,10.81221485,-2.662352324
1.58876523,-4.750096321,11.52089882,-2.853888512
1.60875586,-4.510675907,11.94227791,-2.681505919
1.62877773,-4.46279192,11.61666679,-2.19308877
1.64876836,-4.34787035,10.59194851,-2.020706177
1.66876055,-4.520252705,9.39484787,-1.867477298
1.68875117,-4.328716755,8.341399193,-1.867477298
1.70877304,-4.156333923,7.738059998,-1.666364431
1.72876367,-3.983951569,7.757213593,-1.273715258
1.74875586,-4.003105164,8.101978302,-0.957680702
1.76877773,-3.734954596,8.331821442,-1.790862918
1.78876836,-3.256114244,9.203310966,-3.045424461
1.80875898,-3.49553442,9.528923035,-3.49553442
1.82878086,-4.146757126,9.39484787,-3.102885485
1.84877304,-4.070142746,8.877699852,-3.275267839
1.86876992,-4.644751072,7.527369976,-2.815581083
1.8887543,-3.150769472,5.372588634,-3.821146011
1.90877773,-4.740519524,6.215347767,-3.399766445
1.9287668,-5.31512785,7.833827972,-3.53384161
1.94875742,-6.014234543,9.126696587,-3.79241538
1.96878086,-6.263231754,8.379706383,-3.284844637
1.98877773,-5.343858242,7.450755596,-3.648763418
2.00876211,-5.085284233,5.822698593,-3.466804028
2.0287543,-5.468356609,5.248090267,-3.955221176
2.04877617,-5.066130638,5.430049419,-4.060565948
2.0687668,-4.797980309,5.698200226,-4.156333923
2.08879023,-4.606443882,5.765237808,-3.859453201
2.10878086,-4.778826714,5.861005783,-4.022258759
2.12877148,-5.133168221,5.822698593,-4.261679173
2.14876211,-5.640739441,5.535394192,-4.472368717
2.16875273,-6.052541733,4.5394063,-4.357447147
2.18879805,-6.473921299,3.811569214,-4.290409565
2.20876523,-6.540958881,3.801992416,-3.945644379
2.22875586,-6.598419666,3.639186621,-3.955221176
2.2487793,-6.856993675,3.696647406,-4.520252705
2.26876992,-7.326257229,3.897760391,-4.730942726
2.28876054,-8.015787125,4.261679173,-4.912901878
2.30875117,-8.935160637,3.79241538,-4.481945515
2.32877461,-10.83136845,7.747636795,-4.529829502
2.34876523,-11.20486355,10.40041256,-4.865017891
2.36875586,-12.10508347,8.992621422,-5.372588634
2.38877773,-9.030928612,7.69017601,-5.583278179
2.40876992,-5.449203014,7.06768322,-3.878606796
2.42875898,-3.284844637,6.866570473,-3.974374771
2.44878242,-4.242525578,6.91445446,-4.46279192
2.46877304,-4.960785866,7.431602001,-4.453215122
2.48876211,-4.57771349,7.527369976,-4.472368717
2.50875898,-3.983951569,7.019799232,-3.763684988
2.52877617,-4.156333923,7.019799232,-3.907337189
2.54876836,-4.884171486,7.096413612,-3.409343243
2.56875898,-6.081272125,7.699752808,-2.806004286
2.58878086,-5.784391403,7.671022415,-2.997540474
2.60877148,-5.075707436,7.115567684,-3.581725836
2.62876211,-5.430049419,7.680599213,-3.064578056
