"event","experiment time","system time","system time text"
"START",0.000000000E0,1636481895.021,"2021-11-09 19:18:15.021 UTC+01:00"
"PAUSE",4.170738915E1,1636481936.729,"2021-11-09 19:18:56.729 UTC+01:00"
