"event","experiment time","system time","system time text"
"START",0.000000000E0,1636468255.427,"2021-11-09 15:30:55.427 UTC+01:00"
"PAUSE",5.300688877E1,1636468308.433,"2021-11-09 15:31:48.433 UTC+01:00"
