"event","experiment time","system time","system time text"
"START",0.000000000E0,1636391805.096,"2021-11-08 18:16:45.096 UTC+01:00"
"PAUSE",7.903182882E1,1636391884.128,"2021-11-08 18:18:04.128 UTC+01:00"
