"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.296291667E-3,-5.805380642E-2,-4.096693359E-3,3.268887103E-2
1.535929163E-2,-1.103345826E-1,-3.320531175E-2,5.326418579E-2
2.542129165E-2,-1.590060294E-1,-4.889895394E-2,5.791097134E-2
3.548429161E-2,-1.938532293E-1,-4.402190819E-2,5.326748267E-2
4.554729164E-2,-2.148909718E-1,-2.821008861E-2,4.157654569E-2
5.561029166E-2,-2.187173963E-1,-8.444907144E-3,3.138782457E-2
6.567329162E-2,-2.199109346E-1,1.468822919E-2,2.872319706E-2
7.573629165E-2,-2.171849310E-1,3.536155075E-2,2.236170322E-2
8.579929161E-2,-2.292592227E-1,6.825289875E-2,1.131277345E-2
9.586129163E-2,-2.586165965E-1,6.524432451E-2,-1.646186598E-2
1.059242917E-1,-3.179139793E-1,-4.121267237E-3,-5.901927873E-2
1.159872916E-1,-3.890757561E-1,-7.059083134E-2,-1.348109692E-1
1.260502916E-1,-4.411481917E-1,-1.238412037E-1,-1.961999685E-1
1.361132917E-1,-5.045157075E-1,-1.077266857E-1,-2.489726245E-1
1.461762916E-1,-6.282086372E-1,1.888815314E-2,-4.008850455E-1
1.562392917E-1,-8.169564009E-1,1.591616422E-1,-6.801084280E-1
1.663012917E-1,-9.606171846E-1,2.124168724E-1,-8.059321046E-1
1.763642916E-1,-1.016235948E0,2.294355333E-1,-8.669731021E-1
1.864272917E-1,-8.774769902E-1,3.000303209E-1,-9.398826361E-1
1.964902916E-1,-6.778448224E-1,4.859043062E-1,-9.289628863E-1
2.065532916E-1,-4.314997196E-1,5.907633901E-1,-8.275981545E-1
2.166162916E-1,-3.383058608E-1,6.374166608E-1,-6.558123231E-1
2.266792916E-1,-4.912817180E-1,7.711777687E-1,-4.704429507E-1
2.367412917E-1,-8.458552361E-1,8.726548553E-1,-3.197128177E-1
2.468042916E-1,-1.134780288E0,8.046042323E-1,-2.284395695E-1
2.568672916E-1,-1.329995871E0,6.967933178E-1,-1.622714698E-1
2.669302917E-1,-1.391672254E0,7.915101647E-1,-4.538834840E-2
2.769932916E-1,-1.286546350E0,1.110524178E0,8.859554678E-2
2.870562917E-1,-9.531947374E-1,1.502401471E0,1.426948309E-1
2.971192916E-1,-4.997034371E-1,2.042970419E0,1.422343701E-1
3.071812916E-1,2.474365011E-2,2.699987888E0,1.261858046E-1
3.172442917E-1,5.218484998E-1,3.402565479E0,1.048629433E-1
3.273072916E-1,7.835831642E-1,4.046901703E0,1.004672274E-1
3.373702916E-1,8.411558867E-1,4.484364033E0,1.264146715E-1
3.474332917E-1,7.982434034E-1,4.697540760E0,8.275792003E-2
3.574962916E-1,6.911416650E-1,4.780368805E0,-5.161799863E-2
3.675592917E-1,4.943271875E-1,4.819900990E0,-2.365378290E-1
3.776222916E-1,1.889598370E-1,4.739647865E0,-5.158480406E-1
3.876842916E-1,-2.163227051E-1,4.686967373E0,-9.040727019E-1
3.977472917E-1,-6.572433710E-1,4.644377708E0,-1.258757234E0
4.078102916E-1,-9.565427899E-1,4.507131100E0,-1.471634865E0
4.178732916E-1,-1.188592553E0,4.333294868E0,-1.627261639E0
4.279362916E-1,-1.449960232E0,4.240046978E0,-1.763444781E0
4.379992916E-1,-1.651225448E0,4.231669903E0,-1.850206614E0
4.480622917E-1,-1.738219142E0,4.234385014E0,-1.919508457E0
4.581242916E-1,-1.778088570E0,4.192424774E0,-2.036862373E0
4.681872916E-1,-1.862731814E0,4.096705914E0,-2.186336756E0
4.782502917E-1,-1.982937813E0,3.969755411E0,-2.343840599E0
4.883132916E-1,-2.068328619E0,3.786859274E0,-2.525816679E0
4.983762917E-1,-2.078946590E0,3.584195852E0,-2.697370529E0
5.084392916E-1,-1.983628273E0,3.425184727E0,-2.847467184E0
5.185022916E-1,-1.801460862E0,3.337866068E0,-2.949163198E0
5.285642917E-1,-1.544964433E0,3.278461456E0,-3.002797127E0
5.386272916E-1,-1.304078579E0,3.152542591E0,-3.035460711E0
5.486902916E-1,-1.206115127E0,2.872980118E0,-3.067128658E0
5.587520417E-1,-1.332471251E0,2.400573492E0,-3.128803253E0
5.688150416E-1,-1.622562289E0,1.799971700E0,-3.219864130E0
5.788780416E-1,-1.899300933E0,1.216881633E0,-3.325660944E0
5.889410416E-1,-2.097367764E0,8.192855716E-1,-3.681963444E0
5.990030416E-1,-1.859128475E0,2.255122513E-1,-3.694409609E0
6.090660417E-1,-1.408806801E0,-1.634408981E-1,-3.589139462E0
6.191290416E-1,-1.011707902E0,-2.283482552E-1,-3.432539463E0
6.291920416E-1,-7.405684590E-1,-1.591137052E-1,-3.339186668E0
6.392550417E-1,-5.615435839E-1,-1.951105893E-1,-3.330893993E0
6.493180416E-1,-4.786011577E-1,-3.241064250E-1,-3.302846909E0
6.593810417E-1,-5.122959614E-1,-4.636443555E-1,-3.248249769E0
6.694430417E-1,-5.948773026E-1,-6.034250855E-1,-3.176064968E0
6.795060416E-1,-6.434237957E-1,-7.365493178E-1,-3.106217384E0
6.895690417E-1,-6.031569839E-1,-8.526549935E-1,-3.044282198E0
6.996320416E-1,-5.001062155E-1,-9.788987041E-1,-2.956854105E0
7.096950416E-1,-3.761253953E-1,-1.093960285E0,-2.841990232E0
7.197580417E-1,-2.681829333E-1,-1.201770544E0,-2.704541206E0
7.298210416E-1,-1.941218972E-1,-1.310312629E0,-2.547054529E0
7.398830416E-1,-1.517323703E-1,-1.400673151E0,-2.388884306E0
7.499460416E-1,-1.468897462E-1,-1.425071597E0,-2.229099751E0
7.600090416E-1,-1.849263459E-1,-1.419159651E0,-2.081442595E0
7.700720417E-1,-2.495344579E-1,-1.389925480E0,-1.935229063E0
7.801350416E-1,-2.805813253E-1,-1.347836256E0,-1.799942613E0
7.901980417E-1,-2.708666325E-1,-1.345592976E0,-1.636606574E0
8.002610416E-1,-2.587726712E-1,-1.333299279E0,-1.423650861E0
8.103230416E-1,-1.776639968E-1,-1.334866285E0,-1.246812344E0
8.203860417E-1,-4.591982812E-2,-1.379604459E0,-1.104184270E0
8.304490416E-1,1.054078639E-1,-1.424342990E0,-1.003287554E0
8.405120416E-1,2.431859821E-1,-1.496692657E0,-9.216586947E-1
8.505750417E-1,3.755034208E-1,-1.614101171E0,-8.621531725E-1
8.606380416E-1,4.800261259E-1,-1.713592052E0,-8.055375814E-1
8.707010417E-1,5.489603281E-1,-1.756196737E0,-7.448968887E-1
8.807640416E-1,6.036121249E-1,-1.780671954E0,-6.277061105E-1
8.908260416E-1,6.665039062E-1,-1.786059380E0,-4.888548553E-1
9.008890417E-1,7.495127916E-1,-1.807542920E0,-3.427053690E-1
9.109520416E-1,8.416664004E-1,-1.828527212E0,-2.063176185E-1
9.210150416E-1,9.088358283E-1,-1.849154949E0,-6.586755812E-2
9.310780416E-1,9.626302719E-1,-1.860861421E0,9.196100384E-2
9.411410416E-1,8.543863893E-1,-2.011890888E0,2.865150571E-1
9.512040417E-1,-4.387540817E-1,-2.665578127E0,5.231121778E-1
9.612660416E-1,-1.377991676E0,-2.987411976E0,6.394355893E-1
9.713290416E-1,-1.790120244E0,-3.044660091E0,7.260743380E-1
9.813920417E-1,-1.802404881E0,-2.673686028E0,8.534740806E-1
9.914550416E-1,-1.516822934E0,-2.030588150E0,9.231962562E-1
1.001518042E0,-1.089183211E0,-1.426217198E0,8.892747760E-1
1.011581042E0,-6.384344697E-1,-7.785152197E-1,8.310683966E-1
1.021644042E0,-1.383260787E-1,-8.115854114E-2,7.618094087E-1
1.031706042E0,4.919044077E-1,3.568353653E-1,5.967203975E-1
1.041769042E0,7.508537173E-1,5.175843239E-1,3.831122220E-1
1.051832042E0,7.732186317E-1,1.190166175E-1,2.535724044E-1
1.061895042E0,4.685948789E-1,-3.995921910E-1,1.979850531E-1
1.071958042E0,1.328679025E-1,-9.181091785E-1,1.620140970E-1
1.082021042E0,-2.070398629E-1,-1.259771585E0,1.802221239E-1
1.092084042E0,-2.437389642E-1,-1.500497699E0,1.472481489E-1
1.102146042E0,-2.573876679E-1,-1.379213691E0,1.425359547E-1
1.112209042E0,-9.240113199E-2,-1.143396258E0,1.087785140E-1
1.122272042E0,-1.459756792E-1,-6.801340580E-1,2.668151818E-2
1.132335042E0,-2.117775083E-1,-3.920304179E-1,5.684749922E-4
1.142398042E0,-2.490907907E-1,-1.776451617E-1,-2.782668173E-2
1.152461042E0,-2.859330475E-1,8.890430443E-3,1.002291311E-2
1.162524042E0,-3.281984627E-1,9.111420065E-2,8.282440901E-2
1.172586042E0,-4.213387966E-1,4.760511592E-2,1.989518851E-1
1.182649042E0,-5.526600480E-1,-8.656334132E-2,3.485925198E-1
1.192712042E0,-7.125660181E-1,-2.769013941E-1,4.417504668E-1
1.202775042E0,-8.875077367E-1,-4.313676655E-1,4.610301554E-1
1.212838042E0,-1.067529917E0,-5.428717136E-1,4.729366899E-1
1.222901042E0,-1.225696087E0,-6.063505411E-1,5.031105876E-1
1.232964042E0,-1.359554648E0,-6.105791330E-1,5.578867793E-1
1.243026042E0,-1.474702120E0,-5.219238400E-1,6.462659240E-1
1.253089042E0,-1.566569567E0,-3.437024355E-1,6.951696277E-1
1.263152042E0,-1.587568402E0,-1.518256664E-1,7.375032306E-1
1.273215042E0,-1.623867273E0,1.433403790E-1,8.107998967E-1
1.283278042E0,-1.670251846E0,3.558153510E-1,9.022978544E-1
1.293341042E0,-1.652304411E0,3.100439310E-1,8.910777569E-1
1.303404042E0,-1.660334110E0,3.092758656E-1,7.446073890E-1
1.313467042E0,-1.757713556E0,4.844068885E-1,5.971068740E-1
1.323529042E0,-1.721002698E0,4.224252701E-1,4.973550141E-1
1.333592042E0,-1.606423140E0,4.573808610E-1,4.080213010E-1
