"event","experiment time","system time","system time text"
"START",0.000000000E0,1636393023.360,"2021-11-08 18:37:03.360 UTC+01:00"
"PAUSE",6.697521477E1,1636393090.335,"2021-11-08 18:38:10.335 UTC+01:00"
