"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.033020200E-2,0.000000000E0,0.000000000E0,0.000000000E0
4.960754600E-2,0.000000000E0,0.000000000E0,0.000000000E0
5.964782900E-2,0.000000000E0,0.000000000E0,0.000000000E0
6.974914800E-2,0.000000000E0,0.000000000E0,0.000000000E0
7.981994800E-2,0.000000000E0,0.000000000E0,0.000000000E0
8.986023200E-2,0.000000000E0,0.000000000E0,0.000000000E0
9.993103200E-2,0.000000000E0,0.000000000E0,0.000000000E0
1.100018330E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.200726340E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.301129170E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.401226830E-1,-4.132080078E-2,3.988494873E-1,6.386871338E-1
1.502850360E-1,-9.051513672E-2,3.169555664E-1,5.723571777E-1
1.603558370E-1,-1.623077393E-1,2.027893066E-1,5.125274658E-1
1.704266380E-1,-2.428588867E-1,1.181640625E-1,4.760742188E-1
1.804974390E-1,-3.081207275E-1,8.700561523E-2,4.465637207E-1
1.905682390E-1,-3.411560059E-1,4.554748535E-2,4.403228760E-1
2.006390400E-1,-3.237915039E-1,-9.739685059E-2,4.316558838E-1
2.107098410E-1,-3.006286621E-1,-3.001403809E-1,4.111785889E-1
2.207806420E-1,-3.315887451E-1,-4.405212402E-1,3.770904541E-1
2.308514420E-1,-3.993225098E-1,-3.900909424E-1,3.612823486E-1
2.409222430E-1,-4.556732178E-1,-2.874603271E-1,3.317108154E-1
2.509930440E-1,-5.068664551E-1,-2.026214600E-1,2.914428711E-1
2.610638450E-1,-5.727996826E-1,-5.513000488E-2,2.873077393E-1
2.714093040E-1,-6.320648193E-1,9.854125977E-2,3.168334961E-1
2.811138940E-1,-6.665039062E-1,1.946868896E-1,3.751678467E-1
2.912762470E-1,-6.712341309E-1,2.799987793E-1,4.756927490E-1
3.013470480E-1,-7.080535889E-1,4.378509521E-1,5.798645020E-1
3.114178490E-1,-8.249511719E-1,3.961944580E-1,4.710998535E-1
3.214886500E-1,-9.510650635E-1,1.651458740E-1,2.426452637E-1
3.315594500E-1,-1.032287598E0,-6.593322754E-2,6.755065918E-2
3.416302510E-1,-1.013031006E0,-4.944610596E-1,-9.960937500E-2
3.517010520E-1,-9.752960205E-1,-9.114532471E-1,-2.256469727E-1
3.618023700E-1,-9.947204590E-1,-9.465026855E-1,-2.156982422E-1
3.719342060E-1,-1.091857910E0,-7.969665527E-1,-2.382812500E-1
3.821270770E-1,-1.150344849E0,-6.528778076E-1,-2.051544189E-1
3.924115010E-1,-1.157440186E0,-3.675231934E-1,-2.897644043E-2
4.026043720E-1,-1.150238037E0,-6.623840332E-2,1.702270508E-1
