"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.938415700E-2,-2.724426270E0,3.920181274E0,8.113113403E0
4.448059300E-2,-2.611953735E0,3.806533813E0,8.296157837E0
4.997375700E-2,-2.949340820E0,3.811309814E0,8.030563354E0
5.467346400E-2,-3.376464844E0,3.940521240E0,7.792480469E0
5.998352300E-2,-3.499694824E0,4.076919556E0,7.817596436E0
6.489685300E-2,-3.506866455E0,4.194168091E0,7.886993408E0
7.008484100E-2,-3.435089111E0,4.280303955E0,7.955184937E0
7.508972400E-2,-3.346557617E0,4.334152222E0,8.091583252E0
8.018615900E-2,-3.226913452E0,4.262359619E0,8.291381836E0
8.528259500E-2,-3.205383301E0,4.204925537E0,8.370346069E0
9.037903000E-2,-3.271179199E0,4.185791016E0,8.480407715E0
9.547546600E-2,-3.344161987E0,4.165451050E0,8.570144653E0
1.005719010E-1,-3.366897583E0,4.148696899E0,8.613220215E0
1.056988550E-1,-3.344161987E0,4.112808228E0,8.632354736E0
1.107952900E-1,-3.269989014E0,4.087692261E0,8.674224854E0
1.158917260E-1,-3.145553589E0,4.049392700E0,8.779510498E0
1.209881610E-1,-3.041473389E0,4.020690918E0,8.860870361E0
1.260845970E-1,-3.012756348E0,4.113998413E0,9.146820068E0
1.311810320E-1,-3.128799438E0,4.048202515E0,9.412414551E0
1.368878190E-1,-3.084533691E0,3.722778320E0,9.173141479E0
1.414044210E-1,-2.753128052E0,3.476318359E0,8.955383301E0
1.465008570E-1,-2.387039185E0,3.387786865E0,8.862060547E0
1.515972920E-1,-2.126220703E0,3.433242798E0,8.926666260E0
1.566937280E-1,-1.918045044E0,3.452392578E0,9.083404541E0
1.617901630E-1,-1.861801147E0,3.434448242E0,9.188690186E0
1.668865990E-1,-1.958709717E0,3.418884277E0,9.254486084E0
1.720135520E-1,-2.141769409E0,3.446411133E0,9.308334351E0
1.770794700E-1,-2.285339355E0,3.427261353E0,9.108535767E0
1.822064230E-1,-2.328414917E0,3.399749756E0,8.891983032E0
1.873028580E-1,-2.299697876E0,3.375823975E0,8.795074463E0
1.923992940E-1,-2.205184937E0,3.339920044E0,8.775924683E0
1.974957300E-1,-2.122619629E0,3.329162598E0,8.762771606E0
2.025921650E-1,-2.097503662E0,3.339920044E0,8.677825928E0
2.077191180E-1,-2.164505005E0,3.359069824E0,8.590484619E0
2.128155540E-1,-2.446853638E0,3.609115601E0,8.895568848E0
2.179119890E-1,-2.998397827E0,3.831649780E0,8.958969116E0
2.230084250E-1,-3.454223633E0,3.735946655E0,8.484008789E0
2.281048600E-1,-3.528411865E0,3.595962524E0,8.047317505E0
2.332012960E-1,-3.340576172E0,3.501449585E0,7.877426147E0
2.382977320E-1,-2.809371948E0,3.445205688E0,8.201644897E0
2.434246850E-1,-2.604782104E0,3.165252686E0,8.409820557E0
2.485211200E-1,-3.218536377E0,2.970230103E0,8.245910645E0
2.536175560E-1,-3.884933472E0,2.873321533E0,8.093963623E0
2.587139910E-1,-4.406570435E0,2.885284424E0,8.156188965E0
2.638104270E-1,-4.752334595E0,2.897262573E0,8.412216187E0
2.689068620E-1,-4.919830322E0,2.864959717E0,8.589279175E0
2.740032980E-1,-4.958114624E0,2.874526978E0,8.568939209E0
2.790997330E-1,-5.004776001E0,3.045608521E0,8.515106201E0
2.842266870E-1,-4.943756104E0,3.250198364E0,8.515106201E0
2.893231220E-1,-4.558517456E0,3.229858398E0,8.550994873E0
2.944195580E-1,-3.955520630E0,3.032455444E0,8.565353394E0
2.995159930E-1,-3.317840576E0,2.738128662E0,8.413406372E0
3.046124290E-1,-1.798400879E0,1.564453125E0,8.499557495E0
3.097088640E-1,-3.727722168E-2,8.329772949E-2,8.759170532E0
3.148053000E-1,8.528442383E-1,-2.732391357E-1,9.004440308E0
3.199017350E-1,8.384857178E-1,3.500976562E-1,8.743621826E0
3.249981710E-1,7.619171143E-1,5.427246094E-1,8.251892090E0
3.300946070E-1,9.234313965E-1,1.754150391E-1,7.963562012E0
3.352215600E-1,9.521484375E-1,1.227722168E-1,7.356979370E0
3.403179950E-1,8.576354980E-1,2.639465332E-1,6.937042236E0
3.454144310E-1,6.159667969E-1,4.362335205E-1,6.797058105E0
3.505108660E-1,1.385955811E-1,5.774078369E-1,6.813812256E0
3.556073020E-1,-5.050811768E-1,6.958618164E-1,6.934646606E0
3.607037370E-1,-1.246856689E0,7.748260498E-1,7.301940918E0
3.658001730E-1,-2.017333984E0,9.076232910E-1,7.982711792E0
3.708966080E-1,-2.742370605E0,1.082305908E0,8.531860352E0
3.759930440E-1,-3.380050659E0,1.230651855E0,8.870437622E0
3.810894800E-1,-3.838272095E0,1.343124390E0,9.140838623E0
3.861859150E-1,-4.148147583E0,1.430450439E0,9.396865845E0
3.912823510E-1,-4.346755981E0,1.559661865E0,9.716308594E0
3.963787860E-1,-4.472381592E0,1.639831543E0,1.002856445E1
4.014752220E-1,-4.544158936E0,1.667343140E0,1.019966125E1
4.066021750E-1,-4.566894531E0,1.666152954E0,1.027143860E1
4.116986100E-1,-4.587234497E0,1.672134399E0,1.043295288E1
4.167950460E-1,-4.522628784E0,1.673324585E0,1.077513123E1
4.218914820E-1,-4.491516113E0,1.669738770E0,1.105868530E1
4.269879170E-1,-4.631500244E0,1.746307373E0,1.098689270E1
4.321453880E-1,-4.978454590E0,1.949691772E0,1.059327698E1
4.371807880E-1,-5.186630249E0,2.114807129E0,1.044372559E1
4.422772240E-1,-5.239273071E0,1.709213257E0,1.018888855E1
4.473736590E-1,-5.081344604E0,1.181594849E0,9.851501465E0
4.527752710E-1,-4.754730225E0,1.026062012E0,9.764160156E0
4.575665300E-1,-4.359909058E0,1.215103149E0,9.746215820E0
4.628460710E-1,-4.199600220E0,1.459167480E0,9.552398682E0
4.677594010E-1,-4.547744751E0,1.588378906E0,8.881210327E0
4.729168720E-1,-5.155532837E0,1.437637329E0,8.004241943E0
4.779827900E-1,-5.516845703E0,1.151687622E0,7.563964844E0
4.830792260E-1,-5.210556030E0,9.171905518E-1,8.165756226E0
4.881756610E-1,-4.754730225E0,6.551818848E-1,9.201843262E0
4.932720970E-1,-4.229507446E0,2.759246826E-1,1.018530273E1
4.983685320E-1,-3.698303223E0,-8.898925781E-2,1.109457397E1
5.034649680E-1,-3.262802124E0,-4.168090820E-1,1.174421692E1
5.085614030E-1,-2.907470703E0,-7.529907227E-1,1.214860535E1
5.136883570E-1,-2.652633667E0,-1.023391724E0,1.221919250E1
5.187847920E-1,-2.450439453E0,-1.159774780E0,1.213664246E1
