"event","experiment time","system time","system time text"
"START",0.000000000E0,1636488629.488,"2021-11-09 21:10:29.488 UTC+01:00"
"PAUSE",3.005317233E1,1636488659.541,"2021-11-09 21:10:59.541 UTC+01:00"
