"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142304.384,"2021-11-05 20:58:24.384 UTC+01:00"
"PAUSE",5.230732889E1,1636142356.691,"2021-11-05 20:59:16.691 UTC+01:00"
