"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481956020936E9,"2021-11-09 19:19:16.021 UTC+01:00"
"PAUSE",1.451966954168165E1,1.636481970540648E9,"2021-11-09 19:19:30.541 UTC+01:00"
