"event","experiment time","system time","system time text"
"START",0.000000000E0,1636390414.883,"2021-11-08 17:53:34.883 UTC+01:00"
"PAUSE",6.580384570E1,1636390480.687,"2021-11-08 17:54:40.687 UTC+01:00"
