"event","experiment time","system time","system time text"
"START",0.000000000E0,1636393393.358,"2021-11-08 18:43:13.358 UTC+01:00"
"PAUSE",7.708960575E1,1636393470.447,"2021-11-08 18:44:30.447 UTC+01:00"
