"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.708658900E-2,-2.383438110E0,4.243225098E0,8.572540283E0
4.218302500E-2,-2.315246582E0,4.212112427E0,8.671844482E0
4.724894300E-2,-2.243469238E0,4.185791016E0,8.729263306E0
5.237589600E-2,-2.169281006E0,4.176223755E0,8.725677490E0
5.747233100E-2,-2.093917847E0,4.159469604E0,8.705337524E0
6.256876700E-2,-2.019729614E0,4.110412598E0,8.667053223E0
6.763468500E-2,-1.951538086E0,4.057769775E0,8.682601929E0
7.273112000E-2,-1.889328003E0,4.001541138E0,8.736450195E0
7.782755600E-2,-1.834289551E0,3.927368164E0,8.740036011E0
8.292399100E-2,-1.787628174E0,3.841217041E0,8.696960449E0
8.802042700E-2,-1.740966797E0,3.769439697E0,8.669448853E0
9.311686300E-2,-1.787628174E0,3.720382690E0,8.689788818E0
9.821329800E-2,-1.907272339E0,3.706024170E0,8.546218872E0
1.033097340E-1,-2.012557983E0,3.709625244E0,8.361968994E0
1.084061690E-1,-2.078353882E0,3.744308472E0,8.273437500E0
1.135331220E-1,-2.125015259E0,3.787384033E0,8.194473267E0
1.185990400E-1,-2.113052368E0,3.816101074E0,8.140625000E0
1.236954760E-1,-2.079559326E0,3.867538452E0,8.137039185E0
1.287919110E-1,-1.988632202E0,3.904632568E0,8.262664795E0
1.341324880E-1,-1.837875366E0,3.939331055E0,8.558181763E0
1.389847820E-1,-1.687133789E0,3.989578247E0,8.970947266E0
1.441422530E-1,-1.522033691E0,4.001541138E0,9.364562988E0
1.491471360E-1,-1.309066772E0,3.922576904E0,9.652893066E0
1.543046070E-1,-1.179855347E0,3.892669678E0,9.770141602E0
1.593400070E-1,-1.120025635E0,3.856781006E0,9.833557129E0
1.644364430E-1,-1.093704224E0,3.830459595E0,9.867050171E0
1.695328780E-1,-1.099685669E0,3.763458252E0,9.902938843E0
1.746293140E-1,-1.121231079E0,3.679702759E0,9.917297363E0
1.797257490E-1,-1.218139648E0,3.582794189E0,9.869445801E0
1.848221850E-1,-1.325820923E0,3.481109619E0,9.814407349E0
1.899186200E-1,-1.438278198E0,3.409317017E0,9.706726074E0
1.950150560E-1,-1.572280884E0,3.386581421E0,9.587097168E0
2.001114910E-1,-1.721832275E0,3.420089722E0,9.518890381E0
