"event","experiment time","system time","system time text"
"START",0.000000000E0,1636278988.368,"2021-11-07 10:56:28.368 UTC+01:00"
"PAUSE",1.185821517E2,1636279106.950,"2021-11-07 10:58:26.950 UTC+01:00"
