"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.605906800E-2,8.709874153E-1,5.880062580E0,7.853542805E0
3.852891200E-2,8.662018180E-1,5.889633656E0,7.870292664E0
4.099875500E-2,8.662018180E-1,5.889633656E0,7.875078201E0
4.346859900E-2,8.733802438E-1,5.894419670E0,7.903792381E0
4.593844300E-2,8.614161611E-1,5.877669811E0,7.903792381E0
4.840828700E-2,8.733802438E-1,5.848955631E0,7.901399612E0
5.087807800E-2,8.685946465E-1,5.803492069E0,7.934898853E0
5.334792200E-2,8.159525394E-1,5.758028507E0,7.932506084E0
6.819219300E-2,6.002993584E-1,5.549852848E0,7.999505043E0
7.066823500E-2,5.548357368E-1,5.535496235E0,8.013862610E0
7.314391200E-2,5.189434290E-1,5.509174824E0,7.963613033E0
7.561927600E-2,4.974080026E-1,5.499603748E0,7.930113316E0
7.809427600E-2,5.021936297E-1,5.504389286E0,7.920542240E0
8.056906800E-2,4.686941206E-1,5.466104031E0,7.906185150E0
8.304365100E-2,4.591228366E-1,5.478068352E0,7.942077637E0
8.551802600E-2,4.663013220E-1,5.475675583E0,7.942077637E0
8.799214100E-2,4.591228366E-1,5.463711262E0,7.913363457E0
9.046604700E-2,4.639084935E-1,5.470890045E0,7.954041481E0
9.293984900E-2,4.567300081E-1,5.461318493E0,7.925327778E0
9.541344300E-2,4.639084935E-1,5.454140186E0,7.939684868E0
9.788682800E-2,4.758726060E-1,5.458925724E0,7.937291622E0
1.003601100E-1,4.926223755E-1,5.473282814E0,7.946863174E0
1.028332870E-1,4.902295470E-1,5.475675583E0,7.954041481E0
1.053062550E-1,5.141577721E-1,5.506782055E0,7.956434250E0
1.077790160E-1,4.974080026E-1,5.506782055E0,7.946863174E0
1.102516720E-1,4.998008311E-1,5.518746376E0,7.951648712E0
1.127242240E-1,5.117649436E-1,5.525924683E0,7.934898853E0
1.151966720E-1,5.380859971E-1,5.530710220E0,7.925327778E0
1.176689640E-1,5.213362575E-1,5.559424400E0,7.901399612E0
1.201411510E-1,5.189434290E-1,5.554638863E0,7.901399612E0
