"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.386432350E-1,1.033858955E-1,2.015795931E-2,2.342599183E-1
1.410652140E-1,1.046075895E-1,1.771457121E-2,2.391466945E-1
1.434864120E-1,1.021642014E-1,2.015795931E-2,2.440334857E-1
1.459068800E-1,1.009425074E-1,1.649287529E-2,2.489202619E-1
1.483281300E-1,9.972081333E-2,1.404948719E-2,2.501419485E-1
1.507501100E-1,9.972081333E-2,1.160609815E-2,2.525853515E-1
1.531713600E-1,1.009425074E-1,1.038440317E-2,2.538070381E-1
1.555917760E-1,9.972081333E-2,1.160609815E-2,2.538070381E-1
1.580130260E-1,9.483403713E-2,1.404948719E-2,2.550287247E-1
1.604350570E-1,9.483403713E-2,1.771457121E-2,2.550287247E-1
1.628562550E-1,9.116895497E-2,2.382304333E-2,2.525853515E-1
1.652767240E-1,8.872556686E-2,2.748812735E-2,2.513636351E-1
1.676979740E-1,8.628217876E-2,3.603998944E-2,2.513636351E-1
1.701199530E-1,8.872556686E-2,3.970507160E-2,2.513636351E-1
1.725412030E-1,8.506047726E-2,4.459185153E-2,2.513636351E-1
1.749616200E-1,8.628217876E-2,4.459185153E-2,2.489202619E-1
1.773828700E-1,8.383878320E-2,5.070032179E-2,2.513636351E-1
1.798049010E-1,8.383878320E-2,5.314370990E-2,2.513636351E-1
1.822260990E-1,8.261708915E-2,5.314370990E-2,2.501419485E-1
1.846465680E-1,8.017370105E-2,5.803048983E-2,2.525853515E-1
1.870678180E-1,7.895200700E-2,5.558710173E-2,2.550287247E-1
1.894897970E-1,7.650861889E-2,5.436540768E-2,2.562504113E-1
1.919110470E-1,7.162184268E-2,5.558710173E-2,2.586938143E-1
1.943315160E-1,7.162184268E-2,5.070032179E-2,2.611372173E-1
1.967527140E-1,6.673506647E-2,5.192201585E-2,2.623589039E-1
1.991747970E-1,6.184828654E-2,5.070032179E-2,2.635805905E-1
2.015959430E-1,5.573981255E-2,5.070032179E-2,2.648022771E-1
2.040164120E-1,5.085303262E-2,5.070032179E-2,2.648022771E-1
2.064376620E-1,4.230117425E-2,5.192201585E-2,2.635805905E-1
2.088596930E-1,3.374931216E-2,5.558710173E-2,2.611372173E-1
2.112808910E-1,2.886253223E-2,5.314370990E-2,2.586938143E-1
2.137013600E-1,2.275406010E-2,5.314370990E-2,2.550287247E-1
2.161225570E-1,1.175880991E-2,5.314370990E-2,2.525853515E-1
2.185446410E-1,8.093725890E-3,5.070032179E-2,2.501419485E-1
2.209658390E-1,7.635590737E-4,4.947862774E-2,2.476985604E-1
2.233862550E-1,-5.344913341E-3,5.070032179E-2,2.440334857E-1
2.258075050E-1,-1.145338640E-2,5.436540768E-2,2.403683960E-1
2.282295370E-1,-1.267508045E-2,4.947862774E-2,2.342599183E-1
2.306507350E-1,-2.122694254E-2,5.192201585E-2,2.281514555E-1
2.330712030E-1,-2.367033064E-2,5.558710173E-2,2.220429778E-1
2.354924010E-1,-2.611372061E-2,5.558710173E-2,2.171562016E-1
2.379144850E-1,-2.977880463E-2,6.047387794E-2,2.098260373E-1
2.403356820E-1,-3.222219273E-2,6.413896382E-2,2.012741715E-1
2.427560990E-1,-3.344388679E-2,6.658235192E-2,1.915006191E-1
2.451773490E-1,-3.344388679E-2,7.269082218E-2,1.829487532E-1
2.475993800E-1,-3.833066672E-2,8.124268800E-2,1.719534993E-1
2.500205780E-1,-3.955236077E-2,8.612946421E-2,1.621799469E-1
2.524410470E-1,-4.077405483E-2,8.979454637E-2,1.511846930E-1
2.548622450E-1,-4.199574888E-2,9.590301663E-2,1.438545287E-1
2.572843280E-1,-4.810422286E-2,1.032331884E-1,1.340809762E-1
2.597055260E-1,-4.810422286E-2,1.081199646E-1,1.279724985E-1
2.621259430E-1,-4.810422286E-2,1.105633527E-1,1.206423342E-1
2.645471930E-1,-5.054761097E-2,1.130067408E-1,1.169772521E-1
2.669692240E-1,-5.299099907E-2,1.178935245E-1,1.157555580E-1
2.693904220E-1,-5.543438718E-2,1.215586066E-1,1.133121699E-1
2.718108910E-1,-5.787777901E-2,1.252236813E-1,1.133121699E-1
2.742320890E-1,-5.787777901E-2,1.227803007E-1,1.133121699E-1
2.766541720E-1,-6.032116711E-2,1.264453828E-1,1.145338640E-1
2.790753180E-1,-6.276455522E-2,1.301104724E-1,1.169772521E-1
2.814957870E-1,-6.642963737E-2,1.337755471E-1,1.181989461E-1
2.839170370E-1,-6.887302548E-2,1.362189353E-1,1.230857223E-1
2.863390680E-1,-7.253811508E-2,1.423274130E-1,1.291942000E-1
2.887602660E-1,-7.253811508E-2,1.435490996E-1,1.353026628E-1
2.911807350E-1,-7.498150319E-2,1.447708011E-1,1.389677525E-1
2.936019320E-1,-7.986827940E-2,1.545443535E-1,1.462979168E-1
2.960240160E-1,-8.108997345E-2,1.569877416E-1,1.536280811E-1
2.984451620E-1,-8.108997345E-2,1.630962193E-1,1.609582454E-1
3.008656300E-1,-8.231166750E-2,1.728697717E-1,1.670667231E-1
3.032868800E-1,-8.353336155E-2,1.814216375E-1,1.719534993E-1
3.057089120E-1,-8.475505561E-2,1.899735034E-1,1.768402755E-1
3.081301100E-1,-8.964183182E-2,2.034121305E-1,1.805053651E-1
3.105505780E-1,-9.086353332E-2,2.131856978E-1,1.853921413E-1
3.129717760E-1,-9.330692142E-2,2.254026383E-1,1.890572309E-1
3.153938600E-1,-9.697200358E-2,2.437280566E-1,1.939440072E-1
3.178150570E-1,-1.030804738E-1,2.620534599E-1,1.963873953E-1
3.202354740E-1,-1.091889441E-1,2.840439677E-1,2.012741715E-1
3.226567240E-1,-1.140757278E-1,3.035911024E-1,2.061609477E-1
3.250787550E-1,-1.152974218E-1,3.206948042E-1,2.147128135E-1
3.274999530E-1,-1.226275861E-1,3.377985358E-1,2.257080674E-1
3.299204220E-1,-1.275143623E-1,3.549022675E-1,2.391466945E-1
3.323416200E-1,-1.287360638E-1,3.671191931E-1,2.550287247E-1
3.347637030E-1,-1.311794519E-1,3.781144619E-1,2.745758295E-1
3.371848490E-1,-1.324011385E-1,3.866663277E-1,2.977880239E-1
3.396053180E-1,-1.336228400E-1,3.964398801E-1,3.234436214E-1
