"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.098070830E-2,-1.183081418E-1,-3.872900852E-4,8.101318032E-2
3.103470831E-2,-1.227611899E-1,1.317599118E-1,7.645267993E-2
4.108875000E-2,-8.599385619E-2,1.592482626E-1,6.166867167E-2
5.114374997E-2,-2.937127836E-2,9.108860046E-2,4.209662229E-2
6.119774998E-2,1.336047240E-2,-1.447217911E-2,2.972064912E-2
7.125174999E-2,1.353047322E-2,-1.048092917E-1,2.191364206E-2
8.130575001E-2,-2.640549093E-2,-1.701483577E-1,1.177924871E-2
9.135974996E-2,-9.090389311E-2,-2.120806575E-1,5.045447499E-3
1.014137500E-1,-1.607602090E-1,-2.098188400E-1,3.635037690E-3
1.114677500E-1,-1.997613013E-1,-1.438939124E-1,-1.532508060E-3
1.215227500E-1,-1.902162582E-1,-4.312415794E-2,-7.954454981E-3
1.315767500E-1,-1.323565245E-1,4.760716856E-2,-9.200653061E-3
1.416307500E-1,-3.800657764E-2,9.397333860E-2,6.722174585E-4
1.516847500E-1,6.838991493E-2,1.090543568E-1,1.878645271E-2
1.617387500E-1,1.547351778E-1,7.642850280E-2,2.098489180E-2
1.717927500E-1,1.899010539E-1,1.047985349E-2,1.822878607E-2
1.818467500E-1,1.609482318E-1,-5.950056389E-2,1.963173784E-2
1.919017500E-1,8.372399956E-2,-8.532457054E-2,1.258246042E-2
2.019557500E-1,-1.428618655E-2,-9.541262686E-2,-7.042108104E-3
2.120097500E-1,-1.020696461E-1,-8.530390263E-2,-9.357353672E-3
2.220637500E-1,-1.489671022E-1,-8.151342720E-2,-1.155099925E-2
2.321177500E-1,-1.557802707E-1,-3.237757087E-2,-9.505424649E-3
2.421717500E-1,-1.175058559E-1,2.082519792E-2,1.710744575E-3
2.522267500E-1,-6.203786284E-2,8.058975637E-2,3.133228421E-2
2.622807500E-1,-6.894981023E-3,1.390027255E-1,4.885695130E-2
2.723347500E-1,5.023505539E-2,1.777949035E-1,4.421687126E-2
2.823887500E-1,9.738259763E-2,1.672839373E-1,2.355420589E-2
2.924427500E-1,1.184796393E-1,7.840799540E-2,1.341732219E-3
3.024967500E-1,1.084989086E-1,-3.620593995E-2,-2.484033629E-2
3.125507500E-1,6.000669673E-2,-1.195458546E-1,-5.182241648E-2
3.226057500E-1,-1.298122853E-2,-1.773175448E-1,-7.624892890E-2
3.326597500E-1,-9.013992548E-2,-2.125090212E-1,-8.648777753E-2
3.427137500E-1,-1.514381617E-1,-2.390362471E-1,-8.410744369E-2
3.527677500E-1,-2.023867518E-1,-2.695144117E-1,-8.061400801E-2
3.628217500E-1,-2.164170891E-1,-2.427792102E-1,-7.050891221E-2
3.728757500E-1,-1.925687641E-1,-1.316213906E-1,-4.804557562E-2
3.829307500E-1,-1.482047588E-1,-2.078355663E-2,-2.221093513E-3
3.929847500E-1,-6.206340343E-2,3.930445388E-2,3.356257454E-2
4.030387500E-1,1.022259369E-1,-7.196203806E-3,3.957466036E-2
4.130927500E-1,3.496695459E-1,-3.085519671E-1,8.746037632E-2
4.231467500E-1,5.812497735E-1,-9.010528922E-1,5.733735859E-2
4.332007500E-1,7.470890880E-1,-1.526477218E0,-1.001392379E-1
4.432547500E-1,8.363829851E-1,-2.028290033E0,-2.988930941E-1
4.533097500E-1,8.780713677E-1,-2.320234060E0,-4.536716938E-1
4.633637500E-1,8.609408736E-1,-2.347992420E0,-5.157163739E-1
4.734177500E-1,7.979723811E-1,-2.027949810E0,-3.989640176E-1
4.834717500E-1,6.786057353E-1,-1.544372797E0,-8.583460748E-2
4.935257500E-1,5.269567370E-1,-1.291697383E0,3.728586733E-1
5.035797500E-1,5.500671268E-1,-5.142980814E-1,6.716091633E-1
5.136337500E-1,7.255594134E-1,2.987683117E-1,7.239702940E-1
5.236887500E-1,9.044402242E-1,6.721677780E-1,6.934022307E-1
5.337427500E-1,9.772062898E-1,6.141080856E-1,5.570503473E-1
5.437967500E-1,9.280440807E-1,1.375873089E-1,1.323461980E-1
5.538507500E-1,7.030361891E-1,-9.055576324E-1,-3.878121078E-1
5.639047500E-1,4.157873690E-1,-1.874454260E0,-6.978919506E-1
5.739587500E-1,1.709731072E-1,-2.240284204E0,-7.172022462E-1
5.840127500E-1,9.676571190E-2,-1.847676158E0,-5.570908785E-1
5.940677500E-1,2.279585600E-1,-8.920448422E-1,-3.263779879E-1
6.041217500E-1,3.994269967E-1,1.366671622E-1,-7.785017788E-2
6.141757500E-1,4.915951490E-1,1.119877934E0,6.762424856E-2
6.242297500E-1,5.315593481E-1,1.907202601E0,-3.674849868E-2
6.342837500E-1,5.992808342E-1,2.632220030E0,-6.749204993E-1
6.443377500E-1,5.371098518E-1,2.746669054E0,-1.268361807E0
6.543927500E-1,4.305942953E-1,2.561152697E0,-1.683220506E0
6.644467500E-1,3.201828301E-1,1.954050779E0,-1.936757445E0
6.745007500E-1,2.206174284E-1,1.325537562E0,-1.937474012E0
6.845547500E-1,2.141725719E-1,1.112348318E0,-1.764885664E0
6.946087500E-1,2.854308784E-1,1.302061081E0,-1.732560515E0
7.046627500E-1,3.947443068E-1,1.623574615E0,-2.030417442E0
7.147167500E-1,6.234520078E-1,1.888557315E0,-2.673237801E0
7.247717500E-1,1.090456247E0,2.239943266E0,-3.413337231E0
7.348257500E-1,1.680320621E0,3.120149374E0,-3.930113792E0
7.448797500E-1,2.135221481E0,3.461683512E0,-4.091710091E0
7.549337500E-1,2.357071161E0,3.346722841E0,-4.011361122E0
7.649877500E-1,2.244689465E0,2.934473515E0,-4.166964531E0
7.750417500E-1,1.793787003E0,2.413782120E0,-4.544951439E0
7.850957500E-1,1.322189689E0,1.655586123E0,-4.949435234E0
7.951507500E-1,1.128280759E0,1.056709647E0,-5.559126377E0
8.052047500E-1,9.341405630E-1,8.517872691E-1,-6.258584499E0
8.152587500E-1,5.865076780E-1,6.976780891E-1,-6.622056961E0
