"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.050364800E-2,-6.409773827E-1,1.034088230E1,1.824527234E-2
2.302791900E-2,-6.625127792E-1,1.034566784E1,3.020938672E-2
2.555349100E-2,-6.649056077E-1,1.035045338E1,3.260220960E-2
2.807953300E-2,-6.649056077E-1,1.036720276E1,4.456632212E-2
3.058896000E-2,-6.864410043E-1,1.035763168E1,5.653043464E-2
3.307495000E-2,-7.295117974E-1,1.034088230E1,3.978067636E-2
3.555390800E-2,-7.462615371E-1,1.033370399E1,5.892325938E-2
3.803208500E-2,-7.630113363E-1,1.032891846E1,7.088737190E-2
4.051021000E-2,-7.725825906E-1,1.034088230E1,6.610172242E-2
4.298916900E-2,-7.630113363E-1,1.034566784E1,7.328019291E-2
4.546812700E-2,-7.749754190E-1,1.036241722E1,8.045866340E-2
4.794625200E-2,-7.582256794E-1,1.038156033E1,9.481559694E-2
5.042437700E-2,-7.821539044E-1,1.036959648E1,9.242277592E-2
5.290338700E-2,-7.725825906E-1,1.039113140E1,8.524430543E-2
5.538229400E-2,-7.582256794E-1,1.038634586E1,8.524430543E-2
5.786041900E-2,-7.319046259E-1,1.037916756E1,1.019940674E-1
6.033859600E-2,-7.749754190E-1,1.039591694E1,8.045866340E-2
6.281755400E-2,-7.390831113E-1,1.040548801E1,7.328019291E-2
6.529651200E-2,-7.342974544E-1,1.040309525E1,6.370890141E-2
6.777463700E-2,-7.199404836E-1,1.040070248E1,6.849455088E-2
7.025281400E-2,-7.151548862E-1,1.041984558E1,4.935196787E-2
7.273177300E-2,-7.103692293E-1,1.039113140E1,1.345962752E-2
7.521073100E-2,-6.960122585E-1,1.041984558E1,5.413761362E-2
7.768885600E-2,-7.007979155E-1,1.043180943E1,4.935196787E-2
8.016703300E-2,-6.720840335E-1,1.040309525E1,5.174478889E-2
8.264599100E-2,-6.672984362E-1,1.040548801E1,5.174478889E-2
8.512495000E-2,-6.864410043E-1,1.042463112E1,8.285148442E-2
8.760307500E-2,-6.912266612E-1,1.041027355E1,5.892325938E-2
9.008125200E-2,-6.936194897E-1,1.042702389E1,4.456632212E-2
9.256021000E-2,-6.792625189E-1,1.040070248E1,3.499503061E-2
9.503916900E-2,-6.744768620E-1,1.041266727E1,5.653043464E-2
9.751729400E-2,-6.625127792E-1,1.043180943E1,3.738785535E-2
9.999547100E-2,-6.768696904E-1,1.041745281E1,4.695914313E-2
1.024744290E-1,-6.792625189E-1,1.042463112E1,4.217349738E-2
1.049533870E-1,-6.840481758E-1,1.040788078E1,5.174478889E-2
1.074315120E-1,-6.888338327E-1,1.041984558E1,3.020938672E-2
1.099096370E-1,-6.840481758E-1,1.041506004E1,6.131608039E-2
1.123886480E-1,-6.840481758E-1,1.041266727E1,3.260220960E-2
1.148675540E-1,-6.720840335E-1,1.041266727E1,3.978067636E-2
1.173456790E-1,-6.960122585E-1,1.039591694E1,2.542374097E-2
1.198238560E-1,-7.199404836E-1,1.040548801E1,1.824527234E-2
1.223028140E-1,-7.175477147E-1,1.040548801E1,2.781656384E-2
1.247817730E-1,-7.127620578E-1,1.040788078E1,8.673981763E-3
1.272598980E-1,-7.199404836E-1,1.038873863E1,1.106680464E-2
1.297380750E-1,-7.342974544E-1,1.040309525E1,1.824527234E-2
1.322170330E-1,-7.151548862E-1,1.038873863E1,5.174478889E-2
1.346959910E-1,-7.031907439E-1,1.038634586E1,5.413761362E-2
1.371741160E-1,-6.840481758E-1,1.040070248E1,7.088737190E-2
1.396522940E-1,-6.601199508E-1,1.040070248E1,9.242277592E-2
1.421312520E-1,-6.505486369E-1,1.041506004E1,9.481559694E-2
1.446102100E-1,-6.337988973E-1,1.041984558E1,8.524430543E-2
1.470883350E-1,-6.242275834E-1,1.042463112E1,9.960123897E-2
1.495665120E-1,-6.409773827E-1,1.042702389E1,7.088737190E-2
1.520454710E-1,-6.720840335E-1,1.040548801E1,5.174478889E-2
1.545244290E-1,-7.390831113E-1,1.040548801E1,3.020938672E-2
1.570025540E-1,-7.965108156E-1,1.038873863E1,-1.525424421E-2
1.594806790E-1,-8.228318691E-1,1.039352417E1,-1.764706708E-2
1.619596890E-1,-8.539385796E-1,1.037438202E1,3.888336709E-3
1.644386480E-1,-8.228318691E-1,1.037198925E1,3.260220960E-2
1.669167730E-1,-8.156534433E-1,1.038634586E1,5.653043464E-2
1.693948980E-1,-7.869395614E-1,1.041266727E1,8.045866340E-2
1.718738560E-1,-7.486543655E-1,1.041506004E1,9.481559694E-2
1.743528140E-1,-7.103692293E-1,1.039113140E1,1.067797095E-1
1.768309390E-1,-6.864410043E-1,1.040309525E1,9.960123897E-2
1.793091160E-1,-6.481558084E-1,1.037677479E1,1.091725305E-1
1.817880750E-1,-6.266204119E-1,1.039113140E1,9.960123897E-2
1.842670330E-1,-6.146563292E-1,1.037438202E1,8.285148442E-2
1.867451580E-1,-5.979065299E-1,1.036480999E1,6.610172242E-2
1.892233350E-1,-5.883352757E-1,1.035284615E1,4.456632212E-2
1.917022940E-1,-5.715855360E-1,1.035284615E1,2.542374097E-2
1.941812520E-1,-5.763711333E-1,1.034566784E1,3.499503061E-2
1.966593770E-1,-5.739783049E-1,1.034566784E1,1.824527234E-2
1.991375540E-1,-5.620142221E-1,1.033370399E1,2.781656384E-2
2.016165120E-1,-5.548357368E-1,1.033370399E1,3.260220960E-2
2.040954710E-1,-5.787639618E-1,1.032652569E1,3.260220960E-2
2.065735960E-1,-5.763711333E-1,1.030977535E1,3.738785535E-2
2.090517210E-1,-5.931209326E-1,1.032173920E1,5.892325938E-2
2.115307310E-1,-5.739783049E-1,1.030498981E1,5.413761362E-2
2.140096890E-1,-5.907281041E-1,1.029541874E1,4.456632212E-2
2.164878140E-1,-5.955137610E-1,1.026909733E1,5.174478889E-2
2.189659390E-1,-6.026921868E-1,1.029063320E1,8.045866340E-2
2.214449500E-1,-6.122635007E-1,1.029781151E1,6.370890141E-2
2.239238560E-1,-6.098706722E-1,1.030977535E1,6.610172242E-2
2.264019810E-1,-6.433702111E-1,1.030259705E1,4.456632212E-2
2.288801580E-1,-6.625127792E-1,1.028106117E1,3.499503061E-2
2.313591160E-1,-6.457630396E-1,1.031216812E1,6.370890141E-2
2.338380750E-1,-6.864410043E-1,1.030498981E1,-8.075776510E-3
2.363162000E-1,-6.912266612E-1,1.026670456E1,5.892325938E-2
2.387943770E-1,-6.888338327E-1,1.028824043E1,-3.200400248E-2
2.412733350E-1,-7.127620578E-1,1.028106117E1,2.063809521E-2
2.437522940E-1,-7.103692293E-1,1.031695366E1,-4.157529399E-2
2.462304190E-1,-7.295117974E-1,1.033848953E1,3.738785535E-2
2.487085960E-1,-7.271189690E-1,1.035523891E1,-7.268198580E-2
2.511875540E-1,-7.558328509E-1,1.035763168E1,-8.075776510E-3
2.536665120E-1,-7.558328509E-1,1.037916756E1,-7.746763527E-2
2.561446370E-1,-7.558328509E-1,1.036480999E1,-3.439682722E-2
2.586228140E-1,-7.677969933E-1,1.037438202E1,-7.507480681E-2
2.611017730E-1,-7.797610760E-1,1.038395309E1,-4.157529399E-2
2.635807310E-1,-7.797610760E-1,1.039830971E1,-7.746763527E-2
2.660588560E-1,-7.941179872E-1,1.039352417E1,-7.268198580E-2
2.685369810E-1,-8.108677864E-1,1.041984558E1,-8.464609832E-2
2.710159910E-1,-8.060821295E-1,1.041506004E1,-8.464609832E-2
2.734948980E-1,-8.108677864E-1,1.041506004E1,-4.875376076E-2
2.759730230E-1,-8.060821295E-1,1.042702389E1,-9.182456881E-2
2.784512000E-1,-8.012964725E-1,1.042463112E1,-3.678964823E-2
2.809301580E-1,-7.893323898E-1,1.043180943E1,-6.789634377E-2
2.834091160E-1,-7.677969933E-1,1.044855881E1,-3.200400248E-2
2.858872410E-1,-7.797610760E-1,1.044138050E1,-8.464609832E-2
2.883654190E-1,-7.989036441E-1,1.045813084E1,-2.243271284E-2
2.908443770E-1,-7.869395614E-1,1.044616604E1,-7.268198580E-2
2.933233350E-1,-7.749754190E-1,1.043659496E1,1.495514181E-3
2.958014600E-1,-7.558328509E-1,1.044616604E1,-5.832505226E-2
