"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.241999981E-2,-1.708835214E-1,-2.471873462E-1,4.039184004E-2
2.236899990E-2,-1.239342242E-1,-2.195432782E-1,5.807573348E-2
3.231899999E-2,-7.205930352E-2,-1.666257381E-1,9.071650356E-2
4.226899985E-2,-4.894801974E-2,-9.589932859E-2,1.224543676E-1
5.221899995E-2,-5.749703199E-2,-2.704356611E-2,1.380026937E-1
6.216799980E-2,-7.244396955E-2,2.465097047E-2,1.445302814E-1
7.211799989E-2,-9.095799923E-2,5.344959348E-2,1.359655708E-1
8.206799999E-2,-1.101869196E-1,1.093120873E-1,1.183081493E-1
9.201799985E-2,-1.302221566E-1,1.553842276E-1,1.118736863E-1
1.019669999E-1,-1.304146945E-1,3.241130710E-1,7.371937484E-2
1.119169998E-1,-1.890596300E-1,3.070355356E-1,8.077222854E-2
1.218669999E-1,-2.377642989E-1,2.968201041E-1,9.217751026E-2
1.318170000E-1,-2.135846615E-1,4.370019734E-1,7.910884172E-2
1.417659998E-1,-2.069557309E-1,5.971216559E-1,7.959508151E-2
1.517159999E-1,-2.437875271E-1,6.865993738E-1,9.124667943E-2
1.616659998E-1,-2.946316004E-1,7.554623485E-1,9.992461652E-2
1.716159999E-1,-3.808285296E-1,7.945551276E-1,1.024620757E-1
1.815650000E-1,-4.659353197E-1,7.648345828E-1,9.556546062E-2
1.915149998E-1,-5.158885121E-1,6.900988221E-1,7.058501244E-2
2.014649999E-1,-5.477084517E-1,6.248497367E-1,3.331384063E-2
2.114149998E-1,-5.745829344E-1,5.855601430E-1,-3.067334183E-3
2.213639999E-1,-5.988810062E-1,5.738879442E-1,-3.938193247E-2
2.313140000E-1,-5.903788805E-1,6.489893198E-1,-7.842813432E-2
2.412639998E-1,-5.974736810E-1,8.070691824E-1,-1.084713191E-1
2.512139999E-1,-6.929216385E-1,1.056773663E0,-1.051178649E-1
2.611629998E-1,-8.983954787E-1,1.300175428E0,-1.007862836E-1
2.711129999E-1,-1.155919194E0,1.443668246E0,-1.189317405E-1
2.810630000E-1,-1.364345670E0,1.507287383E0,-1.947480291E-1
2.910119998E-1,-1.467549920E0,1.568038940E0,-3.111915588E-1
3.009619999E-1,-1.531094551E0,1.753413200E0,-5.335345268E-1
3.109119998E-1,-1.561922669E0,1.976881742E0,-7.850586772E-1
3.208619999E-1,-1.522677779E0,2.329581261E0,-9.689213037E-1
3.308110000E-1,-1.414692402E0,2.836134911E0,-1.079553604E0
3.407609998E-1,-1.251542330E0,3.458482027E0,-1.119131088E0
3.507111249E-1,-1.178136349E0,3.951356888E0,-1.064691544E0
3.606611248E-1,-1.349571347E0,4.276533604E0,-1.009065032E0
3.706101249E-1,-1.722219229E0,4.330476284E0,-1.091353297E0
3.805601250E-1,-2.105507135E0,4.167560577E0,-1.251757979E0
3.905101249E-1,-2.376031399E0,3.964720249E0,-1.386550426E0
4.004601249E-1,-2.478036642E0,3.973346949E0,-1.548340082E0
4.104091248E-1,-2.362537861E0,4.252818584E0,-1.724055171E0
4.203591249E-1,-2.028787851E0,4.761912823E0,-1.859866023E0
4.303091250E-1,-1.645122051E0,5.206497192E0,-1.936235905E0
4.402591249E-1,-1.550262451E0,5.381351471E0,-2.087598801E0
4.502081249E-1,-1.801177025E0,5.286229134E0,-2.389903307E0
4.601581248E-1,-2.191591978E0,4.960403442E0,-2.704633713E0
4.701081249E-1,-2.578967094E0,4.549157143E0,-2.951452017E0
4.800571250E-1,-2.868272781E0,4.243826389E0,-3.159628391E0
4.900071248E-1,-2.957964897E0,4.096815109E0,-3.354102373E0
4.999571249E-1,-2.893219233E0,4.029274940E0,-3.547427177E0
5.099071248E-1,-2.811760664E0,3.897158623E0,-3.720087051E0
5.198561249E-1,-2.765062571E0,3.685029030E0,-3.901270628E0
5.298061250E-1,-2.696715832E0,3.392604589E0,-4.102246284E0
5.397561248E-1,-2.595393658E0,3.020912886E0,-4.311956406E0
5.497061249E-1,-2.502742052E0,2.558891535E0,-4.489879131E0
5.596551248E-1,-2.472086906E0,2.054979563E0,-4.629734516E0
5.696051249E-1,-2.457177401E0,1.480924964E0,-4.737540722E0
5.795551250E-1,-2.396242380E0,8.256172538E-1,-4.842562199E0
5.895051248E-1,-2.239310026E0,1.582170874E-1,-4.905386925E0
5.994541249E-1,-1.985504389E0,-3.697122335E-1,-4.908622265E0
6.094041248E-1,-1.691799521E0,-7.433468103E-1,-4.852310181E0
6.193541249E-1,-1.440856338E0,-1.007001042E0,-4.750702381E0
6.293041250E-1,-1.281610012E0,-1.228881359E0,-4.636373997E0
6.392531248E-1,-1.210973144E0,-1.555474639E0,-4.497910023E0
6.492031249E-1,-1.172848940E0,-2.027656317E0,-4.330981255E0
6.591531248E-1,-1.104452491E0,-2.473024368E0,-4.098227501E0
6.691031249E-1,-9.450353980E-1,-2.751084328E0,-3.755163670E0
6.790521250E-1,-7.043320537E-1,-2.926455498E0,-3.375665426E0
6.890021248E-1,-4.079771042E-1,-3.120237589E0,-3.040043592E0
6.989521249E-1,-9.244345129E-2,-3.309136391E0,-2.738386154E0
7.089021248E-1,2.115286887E-1,-3.466259003E0,-2.469740629E0
7.188511249E-1,4.407681823E-1,-3.591327906E0,-2.202040672E0
7.288011250E-1,5.541741252E-1,-3.690872669E0,-1.861112475E0
7.387511248E-1,5.876194835E-1,-3.751697063E0,-1.507583857E0
7.487001249E-1,6.560395360E-1,-3.853534698E0,-1.201252699E0
7.586501250E-1,7.645224929E-1,-4.017752647E0,-9.193097949E-1
7.686001249E-1,8.443092108E-1,-4.090961933E0,-6.625714898E-1
7.785501250E-1,8.684752584E-1,-4.073632717E0,-4.238749146E-1
7.884991248E-1,8.714358807E-1,-3.968395233E0,-2.056253850E-1
7.984491249E-1,9.184404016E-1,-3.788573742E0,-5.728935823E-2
8.083991250E-1,1.013063312E0,-3.586935520E0,3.800227493E-2
8.183491249E-1,1.114356756E0,-3.354070187E0,9.744109958E-2
8.282981250E-1,1.187132716E0,-3.031260490E0,1.078884155E-1
8.382481248E-1,1.235522628E0,-2.598601818E0,1.119747385E-1
8.481981249E-1,1.318054557E0,-2.204857111E0,1.510582268E-1
8.581481250E-1,1.346733212E0,-1.826358318E0,1.799933463E-1
8.680971249E-1,1.330539823E0,-1.452305079E0,1.919616014E-1
8.780471249E-1,1.326782823E0,-1.168682575E0,1.066987813E-1
8.879971248E-1,1.265278101E0,-8.149245381E-1,2.374863625E-1
8.979471249E-1,1.223101616E0,-5.829455256E-1,2.625627220E-1
9.078961250E-1,1.173881412E0,-3.178129196E-1,2.838014364E-1
9.178461249E-1,4.812565148E-1,2.415463626E-1,3.086597323E-1
9.277961249E-1,-1.269261241E-1,1.990122199E-1,2.123726308E-1
9.377461248E-1,-1.766320914E-1,2.497401536E-1,5.703984946E-2
9.476951249E-1,-1.237670183E-1,6.215192676E-1,-6.694627553E-2
9.576451250E-1,-2.988688182E-3,8.390210867E-1,-1.859070510E-1
9.675951249E-1,9.473041445E-2,8.087339997E-1,-1.808283925E-1
9.775451249E-1,1.161291599E-1,7.114522457E-1,-2.133719921E-1
9.874941248E-1,1.339169443E-1,6.655548215E-1,-2.177238613E-1
9.974441249E-1,1.874792129E-1,6.383070946E-1,-1.763298661E-1
1.007394125E0,1.200016290E-1,7.600128055E-1,-7.721155137E-2
1.017344125E0,-1.363185644E-1,8.931306005E-1,4.821428284E-2
1.027293125E0,-3.955224454E-1,1.086641788E0,2.999226749E-1
1.037243125E0,-5.373073220E-1,1.281010747E0,5.413573980E-1
1.047193125E0,-3.414734006E-1,1.475441217E0,1.004179716E0
1.057143125E0,-5.025158823E-2,1.701043367E0,1.217682004E0
1.067092125E0,-2.341929376E-1,1.590893984E0,1.232112050E0
1.077042125E0,-4.352875054E-1,1.082583904E0,1.252492547E0
1.086992125E0,-6.369066834E-1,7.042666078E-1,1.297381639E0
1.096942125E0,-7.857069969E-1,4.872255921E-1,1.287118435E0
1.106891125E0,-9.134018421E-1,2.124012113E-1,1.124307990E0
1.116841125E0,-1.066948056E0,-1.323158760E-2,8.674751520E-1
1.126791125E0,-1.050648451E0,-2.638923228E-1,5.589596629E-1
1.136741125E0,-1.098722458E0,-3.805333078E-1,2.419845462E-1
1.146690125E0,-1.088423491E0,-2.801435888E-1,1.527992785E-1
1.156640125E0,-9.056586623E-1,-2.186510116E-1,2.288675755E-1
1.166590125E0,-5.972864628E-1,-5.030328780E-2,4.396048188E-1
1.176540125E0,-3.472838402E-1,2.437284589E-1,5.012047291E-1
1.186489125E0,-1.602852046E-1,3.824290931E-1,5.767218471E-1
1.196439125E0,-1.512706727E-1,1.951155066E-1,5.928770900E-1
1.206389125E0,-2.458515018E-1,-1.776146591E-1,5.399132371E-1
1.216339125E0,-3.437128663E-1,-4.154201746E-1,5.688399076E-1
1.226288125E0,-3.412209451E-1,-5.540110469E-1,5.430056453E-1
1.236238125E0,-3.404357433E-1,-5.479561687E-1,5.601225495E-1
1.246188125E0,-3.998117149E-1,-5.525743365E-1,4.827031493E-1
1.256138125E0,-4.916100204E-1,-5.855691433E-1,4.080636501E-1
1.266087125E0,-6.003344059E-1,-5.137999058E-1,3.152090609E-1
1.276037125E0,-6.556498408E-1,-3.955787122E-1,2.429062724E-1
