"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.913502000E-2,-2.645553589E0,4.467544556E0,8.539001465E0
3.413990200E-2,-2.650344849E0,4.414871216E0,8.687438965E0
3.911426800E-2,-2.559356689E0,4.211364746E0,8.677856445E0
4.408863300E-2,-2.535415649E0,4.017440796E0,8.776031494E0
4.903248000E-2,-2.995101929E0,4.077285767E0,9.017837524E0
5.400684600E-2,-3.023834229E0,4.091659546E0,9.125579834E0
5.892017600E-2,-2.849060059E0,4.046157837E0,9.228530884E0
6.386402300E-2,-2.683868408E0,4.094055176E0,9.230926514E0
6.880787100E-2,-2.664703369E0,4.125167847E0,9.288391113E0
7.378223600E-2,-2.683868408E0,4.115600586E0,9.228530884E0
7.872608400E-2,-2.600067139E0,4.077285767E0,9.180648804E0
8.370044900E-2,-2.509078979E0,4.046157837E0,9.149520874E0
8.864429700E-2,-2.386978149E0,4.036590576E0,8.938827515E0
9.361866200E-2,-2.329513550E0,3.945602417E0,8.862213135E0
9.856251000E-2,-2.327133179E0,3.902511597E0,8.819122314E0
1.035368750E-1,-2.329513550E0,3.900115967E0,8.665893555E0
1.085112400E-1,-2.288818359E0,3.878570557E0,8.591674805E0
1.134856050E-1,-2.255294800E0,3.900115967E0,8.584487915E0
1.184294530E-1,-2.228958130E0,3.892929077E0,8.567733765E0
1.234038180E-1,-2.181076050E0,3.909698486E0,8.637161255E0
1.283476660E-1,-2.188262939E0,3.936035156E0,8.718566895E0
1.333220310E-1,-2.248123169E0,3.976730347E0,8.752090454E0
1.382658790E-1,-2.303176880E0,3.957580566E0,8.787994385E0
1.432097270E-1,-2.322341919E0,3.998275757E0,8.847854614E0
1.481535740E-1,-2.418106079E0,4.038986206E0,8.905319214E0
1.530974220E-1,-2.556976318E0,4.034194946E0,9.013046265E0
1.580412700E-1,-2.669494629E0,4.070114136E0,9.094451904E0
1.630156350E-1,-2.789199829E0,4.256851196E0,9.417678833E0
1.679594820E-1,-3.229736328E0,5.090042114E0,1.034422302E1
1.729338480E-1,-3.193832397E0,4.886535645E0,9.532592773E0
1.778776950E-1,-2.920883179E0,4.108413696E0,8.273239136E0
1.828520610E-1,-2.659927368E0,3.892929077E0,7.990722656E0
1.878264260E-1,-2.389373779E0,3.914489746E0,8.285217285E0
1.928007910E-1,-2.394165039E0,3.979125977E0,8.385772705E0
1.977751560E-1,-2.559356689E0,4.182632446E0,8.266067505E0
2.027190040E-1,-2.604858398E0,4.319107056E0,8.213394165E0
2.076933690E-1,-2.492324829E0,4.271224976E0,8.194229126E0
2.126372170E-1,-2.346282959E0,4.134750366E0,8.268447876E0
2.176115820E-1,-2.267272949E0,4.000671387E0,8.270843506E0
2.225554300E-1,-2.169113159E0,3.921661377E0,8.213394165E0
2.274992770E-1,-2.044616699E0,3.880966187E0,8.117614746E0
2.324736430E-1,-2.003906250E0,3.866592407E0,8.105651855E0
2.374174900E-1,-2.018280029E0,3.871383667E0,8.091278076E0
2.423918550E-1,-1.941665649E0,3.859420776E0,7.971572876E0
2.473357030E-1,-1.814773560E0,3.892929077E0,7.878204346E0
2.523100680E-1,-1.654357910E0,3.919265747E0,7.796798706E0
2.572539160E-1,-1.529861450E0,3.919265747E0,7.732147217E0
2.622282810E-1,-1.441268921E0,3.909698486E0,7.667510986E0
2.671721290E-1,-1.549011230E0,4.103622437E0,8.110443115E0
2.721464940E-1,-1.826736450E0,4.357406616E0,8.450408936E0
2.770903420E-1,-1.570556641E0,3.955184937E0,7.866226196E0
2.820647070E-1,-1.249740601E0,3.658309937E0,7.820739746E0
2.870085550E-1,-1.153961182E0,3.655914307E0,7.854263306E0
2.919829200E-1,-1.110870361E0,3.682250977E0,7.717788696E0
2.969267680E-1,-1.218612671E0,3.742095947E0,7.772857666E0
3.018706150E-1,-1.510696411E0,3.945602417E0,7.868621826E0
3.068449800E-1,-1.692657471E0,4.041381836E0,7.894958496E0
3.117888280E-1,-1.853073120E0,4.070114136E0,7.806381226E0
3.167326760E-1,-1.977569580E0,3.991104126E0,7.653152466E0
3.216765230E-1,-1.946441650E0,3.902511597E0,7.408935547E0
3.266508890E-1,-1.888992310E0,3.921661377E0,7.097686768E0
3.315947360E-1,-1.963211060E0,4.029403687E0,6.843902588E0
3.365691020E-1,-2.018280029E0,4.173065186E0,6.626037598E0
3.415129490E-1,-2.114044189E0,4.268829346E0,6.468017578E0
3.464873140E-1,-2.523452759E0,4.484298706E0,6.479980469E0
3.514311620E-1,-2.975952148E0,4.783584595E0,6.520690918E0
3.564055270E-1,-3.337478638E0,4.994262695E0,6.606872559E0
3.613493750E-1,-3.703796387E0,5.200164795E0,6.796020508E0
3.663237400E-1,-3.945602417E0,5.291152954E0,6.915725708E0
3.712675880E-1,-4.117996216E0,5.307907104E0,6.966003418E0
3.762419530E-1,-4.374176025E0,5.322280884E0,7.097686768E0
3.811858010E-1,-4.623168945E0,5.334243774E0,7.243743896E0
3.861296480E-1,-4.912857056E0,5.382125854E0,7.396972656E0
3.911040140E-1,-5.216934204E0,5.494659424E0,7.478363037E0
3.960783790E-1,-5.449157715E0,5.578460693E0,7.523864746E0
4.010222270E-1,-5.588027954E0,5.611968994E0,7.605255127E0
4.059965920E-1,-5.628723145E0,5.652679443E0,7.633987427E0
4.109404390E-1,-5.659851074E0,5.621551514E0,7.746520996E0
4.159148050E-1,-5.638305664E0,5.611968994E0,7.873413086E0
