"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.222395833E-2,-2.147128806E-2,4.455964640E-2,-1.143255904E-1
2.228595834E-2,-7.666233182E-2,-2.264285833E-2,-1.464847922E-1
3.234895837E-2,-1.153290346E-1,-8.365534991E-2,-1.587574333E-1
4.241195833E-2,-1.243780479E-1,-1.005956382E-1,-1.746684313E-1
5.247495836E-2,-1.257245541E-1,-6.584111601E-2,-1.943995208E-1
6.253795832E-2,-1.284197718E-1,-1.122153923E-2,-2.438960820E-1
7.260095834E-2,-1.178784445E-1,5.713967606E-2,-3.061770499E-1
8.266295836E-2,1.698632166E-2,3.566341102E-1,-5.943251252E-1
9.272595833E-2,1.011259705E-1,6.459063888E-1,-7.903194427E-1
1.027889583E-1,2.445265651E-1,8.947377801E-1,-8.677164912E-1
1.128519584E-1,3.374674022E-1,9.934619665E-1,-8.400699496E-1
1.229149583E-1,3.469598889E-1,9.445192218E-1,-7.345665693E-1
1.329769584E-1,2.595525384E-1,7.859868407E-1,-6.062078476E-1
1.430399584E-1,1.441713423E-1,5.092310905E-1,-4.912921190E-1
1.531029583E-1,4.968371615E-2,1.563020796E-1,-4.025017917E-1
1.631659584E-1,-2.402381599E-2,-1.618128717E-1,-3.462275565E-1
1.732289583E-1,-9.623303264E-2,-4.160787165E-1,-3.114738464E-1
1.832909583E-1,-1.732120365E-1,-5.913419724E-1,-2.828823030E-1
1.933539584E-1,-2.085929364E-1,-6.721092463E-1,-2.380629033E-1
2.034169583E-1,-2.235145271E-1,-6.951777935E-1,-1.931002140E-1
2.134799584E-1,-2.515672147E-1,-7.045462728E-1,-1.841900796E-1
2.235429583E-1,-2.798649967E-1,-6.812456250E-1,-1.818373501E-1
2.336049583E-1,-2.496902794E-1,-6.128748655E-1,-1.630436927E-1
2.436679584E-1,-2.206129134E-1,-5.992524624E-1,-1.678899676E-1
2.537309583E-1,-2.165273577E-1,-5.963791609E-1,-1.815016568E-1
2.637939584E-1,-2.090002745E-1,-5.741975307E-1,-1.973325759E-1
2.738569584E-1,-2.040928751E-1,-5.291855931E-1,-2.236597836E-1
2.839189583E-1,-2.116540372E-1,-4.851688445E-1,-2.521410882E-1
2.939819584E-1,-2.103339136E-1,-4.366455078E-1,-2.950685918E-1
3.040449584E-1,-2.768048346E-1,-4.865722060E-1,-4.449493289E-1
3.141079583E-1,-3.096725047E-1,-3.744446039E-1,-8.218486905E-1
3.241709584E-1,-2.856859565E-1,-4.080471396E-1,-1.203256130E0
3.342329583E-1,-1.935959756E-1,-6.049519181E-1,-1.529699206E0
3.442959583E-1,-1.014280505E-2,-5.626627207E-1,-1.689722061E0
3.543589584E-1,2.266100794E-1,-2.247808278E-1,-1.607537150E0
3.644219583E-1,4.787417054E-1,1.739974767E-1,-1.279386401E0
3.744849584E-1,6.240893006E-1,5.268053412E-1,-8.026288748E-1
3.845469584E-1,6.125727296E-1,7.973070145E-1,-2.702955902E-1
3.946099583E-1,4.330464005E-1,9.678630233E-1,1.680737883E-1
4.046729584E-1,1.829895079E-1,1.030774117E0,4.120585918E-1
4.147359583E-1,-6.600779295E-2,9.893861413E-1,4.898596406E-1
4.247989584E-1,-2.874501646E-1,8.831202984E-1,4.486231208E-1
4.348609584E-1,-4.628118575E-1,7.377817631E-1,3.434271812E-1
4.449239583E-1,-5.650705695E-1,6.104892492E-1,2.366853952E-1
4.549869584E-1,-5.926872492E-1,5.325185657E-1,1.564235836E-1
4.650499583E-1,-5.626090169E-1,5.324344039E-1,1.077713519E-1
4.751129583E-1,-4.989735484E-1,4.536814988E-1,9.433863312E-2
4.851749584E-1,-4.671843052E-1,-1.537413001E-1,9.761340916E-2
4.952379583E-1,-4.321413636E-1,-9.462312609E-2,1.144989207E-1
5.053009583E-1,-3.856548667E-1,5.045874510E-3,1.355495751E-1
5.153639584E-1,-3.283542991E-1,6.169024855E-2,1.619196534E-1
5.254269583E-1,-2.788204551E-1,4.534506425E-2,1.840818822E-1
5.354899584E-1,-2.561526895E-1,-6.051159278E-2,1.636810005E-1
5.455519584E-1,-2.682425082E-1,-1.681247950E-1,1.328842640E-1
5.556149583E-1,-3.005343974E-1,-2.551963031E-1,1.115704626E-1
5.656779584E-1,-3.397522569E-1,-2.874476016E-1,8.858174086E-2
5.757409583E-1,-3.824842572E-1,-2.266550809E-1,6.668123603E-2
5.858039584E-1,-4.286075234E-1,-8.232200146E-2,8.731024712E-2
5.958659584E-1,-4.761305749E-1,1.083976105E-1,1.324899793E-1
6.059289583E-1,-5.246284604E-1,3.441734910E-1,1.617094725E-1
6.159919584E-1,-5.560920835E-1,5.944208503E-1,1.345662624E-1
6.260549583E-1,-5.891990662E-1,8.399980068E-1,5.904084072E-2
6.361179583E-1,-6.222552657E-1,1.123205781E0,-4.581766203E-2
6.461799584E-1,-6.507482529E-1,1.383051634E0,-1.233978495E-1
6.562429583E-1,-6.744141579E-1,1.558395982E0,-1.504150778E-1
6.663059584E-1,-7.195870876E-1,1.636460423E0,-1.614764482E-1
6.763689584E-1,-8.084030151E-1,1.658083439E0,-1.902721524E-1
6.864319583E-1,-9.247918725E-1,1.698703885E0,-2.542855442E-1
6.964939584E-1,-1.060979247E0,1.785014272E0,-3.254960775E-1
7.065569583E-1,-1.197594643E0,1.964711547E0,-3.909440637E-1
7.166199583E-1,-1.305525899E0,2.216755629E0,-4.584245682E-1
7.266833333E-1,-1.371872544E0,2.519155741E0,-5.331327319E-1
7.367463334E-1,-1.395091057E0,2.855222940E0,-5.973569751E-1
7.468083333E-1,-1.394280791E0,3.184108496E0,-6.297038794E-1
7.568713333E-1,-1.411815286E0,3.548314571E0,-6.736599207E-1
7.669343334E-1,-1.734476566E0,4.135714054E0,-1.013975739E0
7.769973333E-1,-2.050637960E0,3.895758152E0,-1.240953565E0
7.870603334E-1,-2.193103075E0,3.343807936E0,-1.279480219E0
7.971223334E-1,-2.220919847E0,3.072395325E0,-1.271994948E0
8.071853333E-1,-2.196704149E0,2.973046303E0,-1.270808339E0
8.172483334E-1,-2.083838463E0,2.907813311E0,-1.283729434E0
8.273113333E-1,-1.779859781E0,2.891679764E0,-1.309897900E0
8.373743334E-1,-1.360169053E0,2.982357979E0,-1.314926505E0
8.474363334E-1,-9.975872040E-1,3.204941273E0,-1.315197110E0
8.574993333E-1,-8.106702566E-1,3.491903543E0,-1.353606343E0
8.675623334E-1,-8.017261028E-1,3.815432787E0,-1.445131063E0
8.776253334E-1,-8.924708962E-1,4.068561554E0,-1.561523199E0
8.876883333E-1,-1.001872420E0,4.223081112E0,-1.671797991E0
8.977503334E-1,-1.079234600E0,4.260768414E0,-1.766599655E0
9.078133333E-1,-1.108931541E0,4.202211380E0,-1.873806119E0
9.178763333E-1,-1.154216290E0,3.967048168E0,-2.004886389E0
9.279393334E-1,-1.296031833E0,3.498200417E0,-2.180800676E0
9.380023333E-1,-1.547880769E0,2.873797655E0,-2.369199991E0
9.480643334E-1,-1.834831834E0,2.156198978E0,-2.547971964E0
9.581273334E-1,-2.119139433E0,1.496280789E0,-2.716323376E0
9.681903333E-1,-2.351455688E0,9.718233347E-1,-2.861567497E0
9.782533334E-1,-2.509392500E0,6.869156957E-1,-2.942710161E0
9.883163333E-1,-2.572263718E0,6.142033339E-1,-2.963165998E0
9.983783333E-1,-2.561950445E0,7.163947225E-1,-2.942741156E0
1.008441333E0,-2.493459940E0,8.874468803E-1,-2.901843786E0
1.018504333E0,-2.414067745E0,1.051267266E0,-2.870707512E0
1.028567333E0,-2.400228024E0,1.146710157E0,-2.897308588E0
1.038630333E0,-2.436627626E0,1.137891531E0,-3.002610922E0
1.048692333E0,-2.428591013E0,1.057771444E0,-3.160632372E0
1.058755333E0,-2.358160734E0,9.100459218E-1,-3.302172661E0
1.068818333E0,-2.246942043E0,7.249294519E-1,-3.396158695E0
1.078881333E0,-2.144402266E0,4.972656369E-1,-3.467375755E0
1.088944333E0,-2.090408564E0,2.544791698E-1,-3.505514622E0
1.099006333E0,-2.040573359E0,-1.285906136E-2,-3.492416620E0
1.109069333E0,-1.906733274E0,-2.254424244E-1,-3.463305950E0
1.119132333E0,-1.665428042E0,-3.485398591E-1,-3.430638552E0
1.129195333E0,-1.327401638E0,-3.478527069E-1,-3.407324553E0
1.139258333E0,-9.231993556E-1,-3.287389278E-1,-3.400102854E0
1.149320333E0,-5.197452903E-1,-3.379588723E-1,-3.387217283E0
1.159383333E0,-1.587694883E-1,-4.367914498E-1,-3.347446442E0
1.169446333E0,1.353358775E-1,-5.914085507E-1,-3.285139561E0
1.179509333E0,3.497640193E-1,-7.434468269E-1,-3.255857468E0
1.189572333E0,5.010083914E-1,-8.865566850E-1,-3.233480453E0
1.199634333E0,5.772658587E-1,-1.011187077E0,-3.213979959E0
1.209697333E0,6.099210382E-1,-1.138915658E0,-3.182366848E0
1.219760333E0,6.827360988E-1,-1.276265740E0,-3.134359837E0
1.229823333E0,8.414471745E-1,-1.404727817E0,-3.050451994E0
1.239886333E0,1.059195042E0,-1.542769074E0,-2.873201132E0
1.249949333E0,1.291833043E0,-1.654039741E0,-2.593146563E0
1.260011333E0,1.514083147E0,-1.719089746E0,-2.274940014E0
1.270074333E0,1.733214259E0,-1.764702201E0,-1.874332428E0
1.280137333E0,1.926672935E0,-1.734820008E0,-1.504390001E0
1.290200333E0,2.091944695E0,-1.694687128E0,-1.249179363E0
1.300262333E0,2.240478277E0,-1.736164808E0,-1.090219259E0
1.310325333E0,2.333433628E0,-1.872971416E0,-9.332792163E-1
1.320388333E0,2.364041567E0,-2.016666889E0,-7.339496017E-1
1.330451333E0,2.359668970E0,-2.075244427E0,-4.740374386E-1
1.340514333E0,2.373783588E0,-2.013530493E0,-6.821618229E-2
1.350577333E0,2.394005299E0,-1.816503525E0,3.740571737E-1
1.360639333E0,2.353843212E0,-1.570496917E0,7.370654345E-1
1.370702333E0,2.207101345E0,-1.384246707E0,9.605346918E-1
1.380765333E0,1.335852146E0,-1.888220429E0,1.036179185E0
1.390828333E0,-2.328807712E-1,-2.821732521E0,9.343560338E-1
1.400890333E0,-1.422786951E0,-3.719917536E0,8.551317453E-1
1.410953333E0,-2.006421566E0,-4.011108398E0,8.958820701E-1
1.421016333E0,-1.950207710E0,-3.750557661E0,1.078153372E0
1.431079333E0,-1.753039837E0,-3.177166462E0,1.204161525E0
1.441142333E0,-1.577015281E0,-2.533171177E0,1.179843783E0
1.451204333E0,-1.385612845E0,-1.924266934E0,1.084545732E0
1.461267333E0,-1.207410574E0,-1.350738168E0,1.016834855E0
1.471330333E0,-1.029644251E0,-8.658519387E-1,9.449545145E-1
1.481393333E0,-9.033375978E-1,-5.436823964E-1,8.515532017E-1
1.491456333E0,-8.440037370E-1,-2.641295195E-1,7.617118955E-1
1.501518333E0,-7.915706038E-1,-8.132878691E-2,6.788148284E-1
1.511581333E0,-7.146717906E-1,7.438735105E-3,5.813596845E-1
1.521644333E0,-6.395157576E-1,2.924789488E-2,5.039056540E-1
1.531707333E0,-4.409130216E-1,1.668694615E-1,4.618004262E-1
1.541770333E0,-3.379304409E-1,1.664822400E-1,3.672070801E-1
1.551832333E0,-3.562183976E-1,2.197357416E-1,3.497434556E-1
1.561895333E0,-4.012492597E-1,1.652589142E-1,3.380119801E-1
1.571958333E0,-5.161935091E-1,9.047099203E-2,3.752544522E-1
1.582021333E0,-6.686933041E-1,3.229296301E-3,4.498506784E-1
1.592084333E0,-8.189768195E-1,-6.949429214E-2,5.129451752E-1
1.602146333E0,-8.941346407E-1,-1.642019004E-1,4.799111187E-1
1.612209333E0,-9.345269203E-1,-1.836349666E-1,4.529396594E-1
1.622272333E0,-9.708268642E-1,-1.287679821E-1,4.430087507E-1
1.632335333E0,-9.328894615E-1,-8.581396937E-2,4.302536845E-1
1.642398333E0,-8.737329245E-1,-2.051539347E-2,4.102251232E-1
1.652461333E0,-8.388931751E-1,7.497040927E-2,4.270008504E-1
1.662523333E0,-8.261012435E-1,5.256949738E-2,3.594905138E-1
1.672586333E0,-7.873553038E-1,-3.362401202E-2,2.938807905E-1
1.682649333E0,-7.739968896E-1,-1.485543251E-1,2.431459725E-1
1.692712333E0,-7.761204839E-1,-2.406204343E-1,2.177642286E-1
1.702774333E0,-7.647658587E-1,-3.499445319E-1,1.901544333E-1
1.712837333E0,-7.685338855E-1,-3.588095903E-1,1.727213860E-1
1.722900333E0,-7.388808727E-1,-2.698009014E-1,1.647159308E-1
1.732962417E0,-7.006254792E-1,-1.123372018E-1,1.608026326E-1
1.743025417E0,-6.515838504E-1,-9.088310413E-3,1.546637714E-1
1.753087417E0,-6.847653985E-1,-5.523476284E-3,1.090912819E-1
1.763150417E0,-1.007932782E0,1.557362527E-1,1.230502352E-1
1.773213417E0,-9.928752780E-1,6.944811344E-2,1.240619794E-1
1.783276417E0,-8.613412380E-1,-1.241503805E-1,6.010269746E-2
1.793339417E0,-8.244109750E-1,-2.941427827E-1,1.738563646E-3
1.803401417E0,-8.960388303E-1,-3.863400817E-1,-3.441331536E-2
1.813464417E0,-1.029928088E0,-4.264352918E-1,-2.591463551E-2
1.823527417E0,-1.167162418E0,-4.102986753E-1,3.713703156E-2
1.833590417E0,-1.266715407E0,-3.083391488E-1,1.423028558E-1
1.843653417E0,-1.337794900E0,-7.341424376E-2,2.681502700E-1
1.853715417E0,-1.345691800E0,1.760801971E-1,4.224869013E-1
1.863778417E0,-1.320250392E0,3.319190443E-1,5.644177198E-1
1.873841417E0,-1.292624235E0,4.712703526E-1,5.601474047E-1
1.883904417E0,-1.240698099E0,5.598540306E-1,4.054273665E-1
1.893967417E0,-1.214157462E0,2.068009377E-1,1.411351264E-1
1.904029417E0,-1.135282874E0,4.435279965E-1,1.328857243E-1
1.914092417E0,-9.890128970E-1,5.947826505E-1,7.097723335E-2
1.924155417E0,-1.030353785E0,5.867955685E-1,1.096545905E-1
1.934218417E0,-1.179690599E0,7.295788527E-1,1.424384117E-1
1.944281417E0,-1.275046229E0,7.034348845E-1,6.888803840E-2
1.954343417E0,-9.653258920E-1,3.504179716E-1,-5.383345485E-2
1.964406417E0,-3.498944044E-1,1.024965718E-1,-2.105378509E-1
1.974469417E0,1.657293290E-1,-5.157824606E-2,-3.074857593E-1
1.984532417E0,3.562731743E-1,-9.536620975E-2,-4.246744215E-1
1.994595417E0,3.272089064E-1,-1.065451726E-1,-4.906388521E-1
2.004657417E0,2.532483935E-1,1.921062320E-1,-3.846263885E-1
2.014720417E0,3.543636501E-1,8.734552264E-1,-2.215819806E-1
2.024783417E0,2.716836929E-1,6.815651655E-1,-6.111001596E-2
2.034846417E0,1.550881416E-1,3.575962186E-1,6.126937643E-2
2.044909417E0,8.046211302E-2,1.585033536E-1,5.325485766E-2
2.054971417E0,3.798609599E-2,-4.767626058E-3,9.558299556E-3
2.065034417E0,4.100132734E-2,-9.458885342E-2,6.886084098E-3
2.075097417E0,6.533291936E-2,-2.176729590E-1,1.712902635E-2
2.085160417E0,5.167169869E-2,-1.265598238E-1,1.966115832E-2
2.095223417E0,4.536107183E-2,-9.626291692E-2,1.990989782E-2
2.105285417E0,3.828011919E-3,-1.371706575E-1,-2.243729122E-2
2.115348417E0,3.095774911E-2,-4.753858969E-2,-1.777787879E-2
2.125411417E0,5.317117646E-2,3.034528717E-2,-3.258692101E-2
2.135474417E0,5.207433924E-2,6.197684258E-2,-3.755248338E-2
2.145537417E0,2.687550895E-2,4.556164891E-2,-1.769595593E-2
2.155599417E0,-4.303071648E-3,3.010817990E-2,3.285913263E-3
2.165662417E0,-1.759038121E-2,1.701741293E-2,1.364960428E-2
2.175725417E0,-2.198262140E-2,-9.992842562E-3,2.418746985E-2
2.185788417E0,-4.130891711E-2,-4.003356397E-2,6.101685762E-2
2.195851417E0,-4.877862334E-2,-6.751123816E-2,7.974468172E-2
2.205913417E0,-6.488994509E-2,-6.297933310E-2,8.863191307E-2
2.215976417E0,-1.580742449E-1,-2.100007795E-2,7.834268361E-2
2.226039417E0,-3.883410096E-1,-3.625706211E-2,8.364184201E-2
2.236102417E0,-5.906706452E-1,-1.038099900E-1,9.608589858E-2
2.246165417E0,-6.336695552E-1,-1.104380637E-1,1.577450037E-1
2.256227417E0,-5.819976330E-1,-6.142137572E-2,2.466651201E-1
2.266290417E0,-4.997227490E-1,7.171270996E-2,3.613656163E-1
2.276353417E0,-4.328315854E-1,1.055875197E-1,5.085391998E-1
2.286416417E0,-3.667926490E-1,-2.547169663E-2,6.958398223E-1
2.296479417E0,-3.226660192E-1,-2.410332561E-1,8.629670739E-1
2.306541417E0,-2.541074455E-1,-3.818910122E-1,9.049683213E-1
2.316604417E0,-1.839463860E-1,-4.262585342E-1,8.462582231E-1
2.326667417E0,-1.306346953E-1,-4.501239061E-1,7.292184234E-1
2.336730417E0,-4.501158372E-2,-2.973835766E-1,5.719189644E-1
2.346793417E0,-4.403436091E-3,-2.091357410E-1,2.621576190E-1
2.356855417E0,1.480513662E-1,-1.115687713E-1,-1.406175364E-2
2.366918417E0,2.864398658E-1,-8.607406169E-2,-8.828458190E-2
2.376981417E0,3.710287809E-1,-1.018861011E-1,-1.065278798E-1
2.387044417E0,3.733491898E-1,-4.766973108E-2,-8.616694808E-2
2.397107417E0,2.291337550E-1,4.846907035E-2,-5.941491202E-2
2.407169417E0,4.058488458E-2,9.094967693E-2,-6.298913807E-2
2.417232417E0,-6.224822998E-2,8.486731350E-2,-6.587770581E-2
2.427295417E0,-8.168531209E-2,4.086123779E-2,-6.365476549E-2
2.437358417E0,-6.310372800E-2,4.118896089E-3,-5.038284883E-2
2.447421417E0,-9.704688564E-3,5.306859687E-2,-5.089790747E-2
2.457483417E0,4.757183790E-2,7.771464437E-2,-5.506032333E-2
2.467546417E0,1.042257994E-1,6.659621745E-2,-5.064426735E-2
2.477609417E0,8.699098974E-2,-3.982108086E-3,-5.023420602E-2
2.487672417E0,-4.933889210E-2,-1.583040357E-1,-3.472475335E-2
2.497735417E0,-2.264543027E-1,-2.879729271E-1,-7.256581914E-3
2.507797417E0,-2.962898314E-1,-3.709093630E-1,1.565565914E-2
2.517860417E0,-2.697170377E-1,-3.015794158E-1,1.228793338E-2
2.527923417E0,-1.716677248E-1,-1.378733218E-1,-8.213879541E-3
2.537986417E0,-1.881889403E-1,-4.089165479E-3,-3.163776547E-2
2.548048417E0,-3.288174272E-1,1.704727858E-1,-5.734072998E-2
2.558111417E0,-4.726042449E-1,2.618324757E-1,-5.893671513E-2
2.568174417E0,-4.555794597E-1,2.388816327E-1,-6.843221933E-2
2.578237417E0,-3.719442785E-1,1.483383179E-1,-8.289077878E-2
2.588300417E0,-3.126322329E-1,-2.546539996E-3,-5.321943760E-2
2.598362417E0,-2.143164873E-1,-3.769550100E-2,-1.349593792E-2
2.608425417E0,-2.675911225E-2,8.098987490E-2,-2.504287288E-2
2.618488417E0,1.083741486E-1,2.212304920E-1,-7.594318688E-2
2.628551417E0,1.412679106E-1,3.022584915E-1,-1.159918010E-1
2.638614417E0,1.619423926E-1,2.634356618E-1,-2.450376004E-1
2.648676417E0,3.753169775E-1,1.499242783E-1,-4.087232351E-1
2.658739417E0,4.658547640E-1,7.919992507E-2,-4.348090291E-1
2.668802417E0,4.529818594E-1,1.112207025E-1,-4.719031453E-1
2.678865417E0,4.008826315E-1,1.013840139E-1,-5.049919486E-1
2.688928417E0,3.554384410E-1,3.146591783E-2,-5.517991781E-1
2.698990417E0,4.051004648E-1,1.096959319E-2,-5.602090955E-1
2.709053417E0,4.613307118E-1,4.458374530E-2,-5.506478548E-1
2.719116417E0,4.587634802E-1,1.388771087E-1,-4.875911176E-1
2.729180083E0,3.905793428E-1,2.742293477E-1,-4.346557558E-1
2.739243083E0,4.044007063E-1,3.223566115E-1,-3.627341092E-1
2.749305083E0,4.098511338E-1,2.253754884E-1,-2.831782699E-1
2.759368083E0,4.774006903E-1,-4.667310417E-2,-1.756854504E-1
2.769431083E0,6.395646334E-1,-1.790564358E-1,-1.218903884E-1
2.779494083E0,6.749995947E-1,-1.789068878E-1,-8.215671033E-2
2.789557083E0,6.367413998E-1,-1.685929894E-1,-1.183511987E-1
2.799619083E0,6.378971338E-1,-1.312753558E-1,-2.266569436E-1
2.809682083E0,7.550916672E-1,-1.842291206E-1,-2.173345536E-1
