"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.004131200E-2,-3.106485903E-1,4.465989470E-1,3.981308267E-2
7.253058300E-2,-3.063876629E-1,4.657731354E-1,4.726971686E-2
7.501980200E-2,-3.031919599E-1,5.083824396E-1,7.177007198E-2
7.750907200E-2,-2.978657782E-1,5.552527308E-1,1.015966013E-1
7.999829100E-2,-2.904091477E-1,6.053186655E-1,1.282274276E-1
8.248756200E-2,-2.786915898E-1,6.585803032E-1,1.601844132E-1
8.497678100E-2,-2.648435533E-1,7.107767463E-1,1.900109351E-1
8.746605200E-2,-2.456693649E-1,7.533860803E-1,2.166417688E-1
8.995527000E-2,-2.232994735E-1,7.832126021E-1,2.454030514E-1
9.244454100E-2,-1.998643428E-1,7.991910577E-1,2.645772398E-1
9.468386400E-2,-1.711030602E-1,8.034520149E-1,2.784252763E-1
9.717308300E-2,-1.444722265E-1,7.927996516E-1,2.912080884E-1
9.966230200E-2,-1.178414002E-1,7.789516449E-1,3.039908707E-1
1.021515720E-1,-9.121058136E-2,7.608426809E-1,3.093170524E-1
1.046407910E-1,-6.671021879E-2,7.384728193E-1,3.114475012E-1
1.071300620E-1,-4.753602296E-2,7.065157890E-1,3.093170524E-1
1.096192810E-1,-2.836182900E-2,6.692326665E-1,3.029256463E-1
1.121085520E-1,-1.344856713E-2,6.287537813E-1,2.965342402E-1
1.145977700E-1,2.529928461E-3,5.861444473E-1,2.880123854E-1
1.170870410E-1,9.986559860E-3,5.350132585E-1,2.741643488E-1
1.195763120E-1,1.318225823E-2,4.828168750E-1,2.603163123E-1
1.220655310E-1,1.424749196E-2,4.316856861E-1,2.443378270E-1
1.245548020E-1,8.921326138E-3,3.773587942E-1,2.283593267E-1
1.268108430E-1,3.595161485E-3,3.326190114E-1,2.113156021E-1
1.293000620E-1,-4.926702939E-3,2.910749316E-1,1.995980442E-1
1.317892810E-1,-1.877473295E-2,2.527265251E-1,1.846847683E-1
1.342785520E-1,-3.049229458E-2,2.197043151E-1,1.729672104E-1
1.367677700E-1,-4.434032366E-2,1.941387206E-1,1.644453406E-1
1.392570410E-1,-6.031882018E-2,1.675078869E-1,1.548582464E-1
1.417462600E-1,-7.629731297E-2,1.472684592E-1,1.505973190E-1
1.442355310E-1,-8.908011019E-2,1.366161406E-1,1.442059278E-1
1.467247490E-1,-1.050586104E-1,1.312899739E-1,1.399449855E-1
1.492140200E-1,-1.167761683E-1,1.270290315E-1,1.346188188E-1
1.517032910E-1,-1.316894293E-1,1.195724085E-1,1.229012609E-1
1.541925100E-1,-1.466026902E-1,1.131810099E-1,1.122489274E-1
1.566817290E-1,-1.668421179E-1,1.195724085E-1,1.101184636E-1
1.589464680E-1,-1.881467849E-1,1.419423074E-1,1.122489274E-1
1.614356870E-1,-2.083862126E-1,1.717688292E-1,1.229012609E-1
1.639249060E-1,-2.307561040E-1,2.037258148E-1,1.303578913E-1
1.664141240E-1,-2.488650680E-1,2.410089672E-1,1.431406885E-1
1.689033950E-1,-2.627131045E-1,2.814878225E-1,1.580539495E-1
1.713926660E-1,-2.786915898E-1,3.230319023E-1,1.750976741E-1
1.738818850E-1,-2.904091477E-1,3.699021637E-1,1.942718774E-1
1.763711560E-1,-2.989310026E-1,4.220985770E-1,2.166417688E-1
1.788603740E-1,-3.042571843E-1,4.710993171E-1,2.347507328E-1
