"event","experiment time","system time","system time text"
"START",0.000000000E0,1636482809.519,"2021-11-09 19:33:29.519 UTC+01:00"
"PAUSE",4.539507852E1,1636482854.914,"2021-11-09 19:34:14.914 UTC+01:00"
