"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.732541665E-3,9.213283658E-3,1.843174696E-1,8.083952665E-1
1.468154167E-2,-1.457460411E-2,1.442635208E-1,7.878755927E-1
2.462954167E-2,-5.772197619E-2,1.370033920E-1,7.661598325E-1
3.457854167E-2,-1.196684316E-1,1.443079114E-1,7.436396480E-1
4.452654167E-2,-2.027518153E-1,1.238956153E-1,7.232739329E-1
5.447554167E-2,-2.960439324E-1,1.067190170E-1,7.031910419E-1
6.442354167E-2,-3.835790455E-1,9.434697777E-2,6.971662641E-1
7.437254167E-2,-4.528198838E-1,7.608834654E-2,6.974552274E-1
8.432054167E-2,-5.125817060E-1,7.190401107E-2,6.995424032E-1
9.426954167E-2,-5.583758354E-1,1.179785654E-1,7.049605846E-1
1.042175417E-1,-5.793892145E-1,1.714562476E-1,7.113381028E-1
1.141665417E-1,-5.745012760E-1,2.360592037E-1,7.279157043E-1
1.241145417E-1,-5.459086895E-1,3.210292161E-1,7.483860254E-1
1.340625417E-1,-5.086652040E-1,3.870468438E-1,7.623609900E-1
1.440115417E-1,-5.004048944E-1,3.575951457E-1,7.698493600E-1
1.539595417E-1,-5.505908132E-1,2.320353687E-1,7.475155592E-1
1.639086250E-1,-6.182907820E-1,5.909577385E-2,7.268276811E-1
1.738566250E-1,-6.466526389E-1,-7.347106189E-2,6.999486685E-1
1.838056250E-1,-6.250219345E-1,-2.363556325E-1,6.913461685E-1
1.937536250E-1,-4.986951947E-1,-4.078823626E-1,6.210457087E-1
2.037026250E-1,-3.171378970E-1,-4.178087711E-1,6.202476025E-1
2.136506250E-1,-8.876596391E-2,-1.968660057E-1,6.631766558E-1
2.235996250E-1,1.598656923E-1,1.987495720E-1,7.111266255E-1
2.335476250E-1,4.290180504E-1,5.468580127E-1,7.811205983E-1
2.434966250E-1,7.073602080E-1,8.037915826E-1,8.662431240E-1
2.534446250E-1,9.615967274E-1,1.009888768E0,9.173004031E-1
2.633936250E-1,1.151522398E0,1.076255679E0,9.196503162E-1
2.733416250E-1,1.220078349E0,8.626773953E-1,8.815783262E-1
2.832896250E-1,1.153358221E0,5.727769732E-1,8.260111213E-1
2.932386250E-1,9.522029757E-1,3.638727367E-1,7.858660817E-1
3.031866250E-1,6.766284704E-1,2.002926469E-1,7.539983392E-1
3.131356250E-1,3.787038624E-1,7.586842775E-2,7.161164284E-1
3.230836250E-1,1.300204098E-1,9.994883835E-2,6.867215037E-1
3.330326250E-1,-2.250014618E-2,2.327388525E-1,6.532927155E-1
3.429806250E-1,-1.026682407E-1,4.336785674E-1,4.024029970E-1
3.529296250E-1,-1.121102124E-1,5.256997943E-1,2.019402385E-1
3.628776250E-1,-3.225998580E-2,5.134149790E-1,1.403881907E-1
3.728266250E-1,1.274607033E-1,4.590196908E-1,1.209817454E-1
3.827746250E-1,2.624810040E-1,4.248143733E-1,1.139859781E-1
3.927236250E-1,3.178265393E-1,3.907842338E-1,3.101850748E-1
4.026716250E-1,2.689173520E-1,3.760900497E-1,5.527960062E-1
4.126206250E-1,1.664604843E-1,3.156432211E-1,6.632008553E-1
4.225686250E-1,2.455659583E-2,3.115487993E-1,5.823776722E-1
4.325176250E-1,-1.112276018E-1,3.284055591E-1,3.159667850E-1
4.424656250E-1,-2.223708332E-1,3.781307340E-1,9.989036247E-3
4.524136250E-1,-2.805089951E-1,4.445537031E-1,-2.666233778E-1
4.623626250E-1,-2.462862432E-1,5.011518598E-1,-4.696819186E-1
4.723106250E-1,-1.264711618E-1,6.188417673E-1,-5.004145503E-1
4.822596250E-1,3.443329036E-2,8.261206746E-1,-4.148819447E-1
4.922076250E-1,1.762689948E-1,1.034177780E0,-2.279866338E-1
5.021566250E-1,2.545216084E-1,1.219854832E0,-9.374400973E-2
5.121046250E-1,2.604543269E-1,1.379510760E0,-9.227792732E-3
5.220536250E-1,1.822038889E-1,1.416456103E0,2.035054006E-2
5.320016250E-1,4.275011644E-2,1.316496968E0,-5.984602869E-2
5.419506250E-1,-9.362650663E-2,1.160698533E0,-2.528604567E-1
5.518986250E-1,-1.698650718E-1,1.010068297E0,-4.866654873E-1
5.618476250E-1,-1.690521687E-1,9.298379421E-1,-7.244534492E-1
5.717956250E-1,-1.230798960E-1,1.041847587E0,-8.296205997E-1
5.817436250E-1,-5.834709108E-2,1.297155857E0,-7.589656711E-1
5.916926250E-1,3.515276313E-2,1.735746264E0,-5.665985942E-1
6.016406250E-1,2.360067368E-1,2.487237215E0,-4.010031521E-1
6.115896250E-1,1.862434447E-1,3.057239771E0,-2.387220711E-1
6.215376250E-1,-1.308172047E-1,3.402519464E0,-1.747968495E-1
6.314866250E-1,-4.978120029E-1,3.567037106E0,-2.093455046E-1
6.414346250E-1,-8.153148890E-1,3.544629335E0,-3.090088069E-1
6.513836250E-1,-1.052805424E0,3.411394119E0,-4.313339293E-1
6.613316250E-1,-1.098801374E0,3.164749861E0,-5.993224978E-1
6.712806250E-1,-9.577515721E-1,2.888350010E0,-8.122424483E-1
6.812286250E-1,-8.144730926E-1,2.645723820E0,-9.860397577E-1
6.911776250E-1,-7.336160541E-1,2.498297930E0,-1.116928101E0
7.011256250E-1,-7.313550711E-1,2.446493387E0,-1.253007770E0
7.110746250E-1,-8.213824034E-1,2.470788956E0,-1.427520394E0
7.210226250E-1,-1.034518957E0,2.564299107E0,-1.630377412E0
7.309716250E-1,-1.411531210E0,2.660057545E0,-1.808295488E0
7.409196250E-1,-1.858123779E0,2.620452166E0,-1.928478003E0
