"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.000541666E-3,-3.119512939E-1,3.887266388E0,9.243727570E0
1.094954167E-2,-3.104544067E-1,3.842659149E0,9.204958191E0
2.089754167E-2,-2.347119141E-1,3.723955994E0,9.080267487E0
3.084654167E-2,-1.673519897E-1,3.629951477E0,8.835676117E0
4.079454167E-2,-1.372645569E-1,3.624412994E0,8.661438446E0
5.074354167E-2,-2.306703186E-1,3.602558441E0,8.658893738E0
6.069154167E-2,-3.124003601E-1,3.577859802E0,8.648714905E0
7.064054167E-2,-3.257226562E-1,3.644920349E0,8.662037201E0
8.058854167E-2,-3.701802063E-1,3.725303192E0,8.731343079E0
9.053754167E-2,-3.799099731E-1,3.789220276E0,8.730444946E0
1.004855417E-1,-3.493734741E-1,3.855382690E0,8.720266113E0
1.104345417E-1,-3.709286499E-1,3.903283081E0,8.778345337E0
1.203825417E-1,-4.195774841E-1,3.983815613E0,8.869505768E0
1.303305417E-1,-4.230203247E-1,3.998784485E0,8.965456238E0
1.402795417E-1,-5.516029358E-1,4.012555847E0,9.259145508E0
1.502275417E-1,-6.486012268E-1,3.919299774E0,9.719138947E0
1.601766250E-1,-6.762936401E-1,3.673061829E0,1.012509476E1
1.701246250E-1,-8.267308044E-1,3.534599762E0,1.035875885E1
1.800736250E-1,-9.017248535E-1,3.341052246E0,1.019170624E1
1.900216250E-1,-9.315129089E-1,3.161575470E0,9.998757477E0
1.999706250E-1,-5.682183838E-1,2.825224915E0,9.906100159E0
2.099186250E-1,-3.218307495E-1,3.286415863E0,9.393715668E0
2.198676250E-1,-8.622070312E-2,3.557053070E0,8.751401367E0
2.298156250E-1,1.499880981E-1,3.573967896E0,8.287516022E0
2.397646250E-1,3.019221497E-1,3.455713806E0,8.316106567E0
2.497126250E-1,2.830613708E-1,3.366349640E0,8.671467590E0
2.596616250E-1,1.710942078E-1,3.276536407E0,9.185947723E0
2.696096250E-1,2.260299683E-2,3.174149323E0,9.832902374E0
2.795576250E-1,-1.883084106E-1,3.098556519E0,1.033675461E1
2.895066250E-1,-3.857478333E-1,3.184627533E0,1.006776398E1
2.994546250E-1,-3.975732422E-1,3.471580811E0,9.422904968E0
3.094036250E-1,-3.858975220E-1,3.800297241E0,8.900641022E0
3.193516250E-1,-3.020718384E-1,4.060605927E0,8.417445831E0
3.293006250E-1,-3.541635132E-1,4.319268036E0,8.077053680E0
3.392486250E-1,-7.096742249E-1,4.558470612E0,8.008346558E0
3.491976250E-1,-1.502425690E0,4.470154266E0,8.303682404E0
3.591456250E-1,-1.790875854E0,4.070036316E0,8.938212891E0
3.690946250E-1,-1.874102783E0,3.857628021E0,9.206006012E0
3.790426250E-1,-1.624571686E0,3.925736389E0,8.997040558E0
3.889916250E-1,-1.503772888E0,3.990701294E0,8.674461365E0
3.989396250E-1,-8.599617004E-1,4.209995270E0,8.310717773E0
4.088886250E-1,-5.623805237E-1,4.433779907E0,7.653584290E0
4.188366250E-1,-8.699908447E-1,4.284390564E0,7.205416260E0
4.287856250E-1,-1.445543976E0,3.824546814E0,6.951693878E0
4.387336250E-1,-2.049088898E0,3.278332672E0,7.028783569E0
4.486816250E-1,-2.252815247E0,2.926863556E0,7.221432953E0
4.586306250E-1,-2.176324310E0,2.731370087E0,7.363337860E0
4.685786250E-1,-2.045646057E0,2.664159851E0,7.444469147E0
4.785276250E-1,-1.792821808E0,2.907254333E0,7.200476532E0
4.884756250E-1,-1.532662811E0,3.239413605E0,6.724466400E0
4.984246250E-1,-1.278940430E0,3.439248047E0,6.303990784E0
5.083726250E-1,-1.307980042E0,3.146007843E0,5.799240417E0
5.183216250E-1,-1.373394012E0,2.788700867E0,5.490731964E0
5.282696250E-1,-1.433718567E0,2.555036774E0,5.554349670E0
5.382186250E-1,-1.548529816E0,1.973795471E0,5.783822479E0
5.481666250E-1,-1.621278534E0,1.090332642E0,6.133944397E0
5.581156250E-1,-1.745669861E0,4.516108704E-1,6.537654877E0
5.680636250E-1,-1.762734375E0,1.658551025E-1,6.614744568E0
5.780116250E-1,-1.677411804E0,4.772076416E-1,6.029611359E0
5.879606250E-1,-1.605261841E0,1.010099487E0,5.223836975E0
5.979086250E-1,-1.753303986E0,1.489851837E0,3.961511993E0
6.078576250E-1,-2.203867035E0,1.504371643E0,2.315684509E0
6.178056250E-1,-2.638413391E0,1.659598846E0,2.734812927E0
6.277546250E-1,-3.119962006E0,1.242266693E0,3.634292450E0
6.377026250E-1,-3.645818481E0,6.617738342E-1,4.489613800E0
6.476516250E-1,-4.039948883E0,9.550140381E-2,5.725892944E0
6.575996250E-1,-4.174818420E0,-6.780899048E-1,6.872658234E0
6.675486250E-1,-4.240531769E0,-1.563947754E0,7.828720093E0
6.774966250E-1,-4.481829987E0,-1.994003448E0,8.026907959E0
6.874456250E-1,-4.571343842E0,-1.928140411E0,7.457192688E0
6.973936250E-1,-4.546944580E0,-1.949695587E0,6.456523590E0
7.073426250E-1,-4.473597107E0,-2.191143494E0,5.517825623E0
7.172906250E-1,-4.559967499E0,-2.530188446E0,4.848717041E0
7.272396250E-1,-4.935237122E0,-2.573897552E0,4.627327423E0
7.371876250E-1,-5.441484375E0,-2.334096222E0,5.125192108E0
7.471356250E-1,-6.153852997E0,-2.181713104E0,6.300847321E0
7.570846250E-1,-7.184459839E0,-1.927092590E0,7.867339783E0
7.670326250E-1,-8.113128662E0,-1.240320740E0,9.244476013E0
7.769816250E-1,-8.972940674E0,-7.192543030E-1,1.085871918E1
7.869296250E-1,-9.557924194E0,-9.611512756E-1,1.293565018E1
7.968786250E-1,-9.390422516E0,-1.929487610E0,1.379561188E1
8.068266250E-1,-8.840166779E0,-2.908451843E0,1.342094101E1
8.167756250E-1,-8.333470459E0,-3.304528198E0,1.247865051E1
8.267236250E-1,-7.790699158E0,-3.328628082E0,1.117171829E1
8.366726250E-1,-7.401059418E0,-3.323239288E0,9.890382843E0
8.466206250E-1,-7.310647430E0,-3.372636566E0,8.972790985E0
8.565696250E-1,-7.598049774E0,-3.522624664E0,8.762628021E0
8.665176250E-1,-7.957153015E0,-3.259022827E0,8.843010864E0
8.764666250E-1,-8.368347931E0,-2.448308716E0,9.085057526E0
8.864146250E-1,-8.949589233E0,-1.760339355E0,9.814790039E0
