"event","experiment time","system time","system time text"
"START",0.000000000E0,1636297860.274,"2021-11-07 16:11:00.274 UTC+01:00"
"PAUSE",3.386077615E0,1636297863.660,"2021-11-07 16:11:03.660 UTC+01:00"
"START",3.386077615E0,1636297866.665,"2021-11-07 16:11:06.665 UTC+01:00"
"PAUSE",5.434739092E1,1636297917.626,"2021-11-07 16:11:57.626 UTC+01:00"
