Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.028648554,-1.053448796,9.346963882,-1.675941229
0.048639179,-1.350329757,9.816226959,-1.685518026
0.068662616,-1.81959331,10.0364933,-2.030282974
0.088653241,-1.829170108,10.00776291,-1.877054095
0.108643866,-1.417367458,10.06522369,-1.656787634
0.128665741,-0.909796655,9.998186111,-1.541865945
0.148657929,-0.679953277,10.0556469,-1.149216771
0.168646991,-0.689530075,10.29506683,-1.283292055
0.188670429,-0.814028561,10.15141487,-1.934514999
0.208664179,-0.536301196,9.864110947,-1.848323703
0.228651679,-0.02873042,9.528923035,-1.81959331
0.248643866,0.134075299,9.308655739,-2.068590164
0.268665741,-0.038307227,9.232041359,-2.078166962
0.288656366,-0.105344877,9.385271072,-2.078166962
0.308646991,-0.392649084,9.366117477,-2.020706177
0.328668866,-0.699106872,9.50976944,-1.628057122
0.348659491,-0.9672575,9.797073364,-1.235408068
0.368651679,-1.082179189,9.797073364,-1.340752959
0.388642304,-1.312022567,9.653421402,-1.551442742
0.408664179,-1.656787634,9.567230225,-1.56101954
0.428654804,-1.81959331,9.500192642,-1.695094824
0.448646991,-1.8579005,9.260771751,-2.020706177
0.468668866,-1.78128612,8.992621422,-1.867477298
0.488659491,-1.790862918,8.599972725,-1.321599364
0.508650116,-2.212242365,8.159439087,-1.053448796
0.528640741,-3.19865346,8.743624687,-1.149216771
0.548662616,-3.41892004,10.43871975,-1.063025594
0.568654804,-3.79241538,13.98213768,-0.775721371
0.588645429,-3.543418407,12.90953541,0.574608386
0.608667304,-3.351882458,10.6398325,0.536301196
0.628657929,-2.806004286,8.360552788,-0.67037648
0.648648554,-2.959233284,7.776367188,-1.647210717
0.668640741,-2.844311714,7.575253963,-2.652775526
0.688662616,-3.016694069,8.159439087,-3.49553442
0.708653241,-2.940079689,8.50420475,-3.840299606
0.728643866,-1.953668594,8.54251194,-3.447650433
0.748665741,-1.541865945,8.303091049,-3.026270866
0.768657929,-1.78128612,8.169015884,-2.959233284
0.788648554,-2.11647439,8.226476669,-3.150769472
0.808670429,-2.614468336,8.207323074,-3.34230566
