Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.183665741,-0.414166629,0.306654334,0.171042264
0.203656366,-0.414166629,0.306654334,0.171042264
0.223646991,-0.414166629,0.306654334,0.171042264
0.243668866,-0.337197602,0.091629788,0.128281698
0.263661054,-0.35430184,0.098960169,0.064751714
0.283651679,-0.32131511,0.114842661,0.003665191
0.303642304,-0.293215305,0.116064392,-0.036651913
0.323664179,-0.232128784,0.13072516,-0.083077669
0.343654804,-0.168598801,0.120951317,-0.113620937
0.360453126,-0.111177474,0.048869219,-0.124616511
0.378662616,-0.095294975,-0.07696902,-0.152716309
0.398651679,-0.12339478,-0.233350515,-0.193033412
0.418643866,-0.114842661,-0.464257568,-0.218689755
0.438665741,-0.09285152,-0.608421803,-0.184481308
0.458656366,-0.145385921,-0.742812157,-0.103847086
0.478648554,-0.098960169,-0.863763452,-0.047647487
0.498670429,0.131946892,-0.821002901,-0.014660765
0.518661054,0.36774087,-0.659734428,0.034208454
0.538651679,0.569326401,-0.800233483,-0.080634214
0.558643866,1.06290555,-0.761138082,-0.232128784
0.578665741,1.685988069,0.078190751,-0.161268428
0.598656366,2.010968447,-0.116064392,-0.13072516
0.618646991,1.679879427,-0.615752161,0.02321288
0.638668866,0.989601672,-0.883311153,-0.010995574
0.658659491,0.213802829,-1.150870085,-0.003665191
0.678651679,-0.328645498,-1.323134065,-0.083077669
0.698642304,-0.370184332,-1.362229466,-0.163711891
0.718664179,0.188146487,-1.000597239,-0.068416908
0.738654804,0.69882983,-0.959058404,0.13072516
0.758645429,0.808785558,-0.989601672,0.202807263
0.778668866,0.663399637,-0.990823388,0.241902635
0.798659491,0.395840675,-1.027475357,0.267558962
0.818650116,0.128281698,-0.92729342,0.259006858
0.838642304,-0.065973446,-0.712268889,0.239459172
0.858662616,-0.163711891,-0.472809702,0.224798411
0.878653241,-0.188146487,-0.339641064,0.232128784
0.898645429,-0.17715092,-0.365297407,0.245567828
0.918667304,-0.15393804,-0.36774087,0.197920337
0.938657929,-0.112399206,-0.285884917,0.164933607
0.958648554,-0.141720742,-0.224798411,0.152716309
0.978640741,-0.230907053,-0.058643062,0.116064392
0.998662616,-0.360410482,0.10751228,0.098960169
1.018653241,-0.448375076,0.184481308,0.205250725
1.038643866,-0.614530444,0.443488151,0.340862811
1.058667304,-0.878424227,0.813672483,0.278554559
1.078657929,-0.861319959,1.0531317,0.042760566
1.098648554,-0.682947338,1.354899049,-0.393397212
1.118670429,-0.360410482,1.365894675,-0.638965011
1.138661054,-0.212581098,1.312138557,-0.612086952
1.158653241,-0.040317107,1.301142931,-0.388510287
1.178642304,0.464257568,1.288925648,0.117286123
1.198665741,0.761138082,0.917519569,0.326202035
1.218657929,0.399505854,0.345749736,0.425162196
1.238646991,-0.343306273,0.522900641,0.443488151
1.258668866,-0.5497787,1.605353832,0.428827405
1.278659491,-0.00122173,2.515542984,0.496022582
1.298651679,-0.133168623,2.122145891,0.561996043
1.318642304,-0.415388346,2.345722437,0.394618928
1.338664179,-0.602313101,2.030516148,0.180816114
