"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636494787410841E9,"2021-11-09 22:53:07.411 UTC+01:00"
"PAUSE",3.712176070833812E1,1.636494824529603E9,"2021-11-09 22:53:44.530 UTC+01:00"
