"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.287208277E-3,-4.646038513E0,4.582720184E0,7.802823944E0
7.731791702E-3,-4.408931580E0,4.546046448E0,7.752977600E0
1.775079168E-2,-4.202810211E0,4.527185669E0,7.630232849E0
2.776979172E-2,-4.127965851E0,4.550088043E0,7.512278137E0
3.778879170E-2,-4.040697327E0,4.448150024E0,7.464527435E0
4.780779168E-2,-3.945794678E0,4.300407257E0,7.496710510E0
5.782679172E-2,-3.823798370E0,4.240531769E0,7.612270203E0
6.784579169E-2,-3.577710114E0,4.177662506E0,7.742050323E0
7.786479167E-2,-3.325933685E0,4.008514252E0,7.835605774E0
8.788379171E-2,-3.146905975E0,3.901337128E0,7.895630951E0
9.790279169E-2,-3.011737061E0,3.842210083E0,7.897726593E0
1.079217917E-1,-2.990032196E0,3.805835724E0,7.859406281E0
1.179397917E-1,-3.128045197E0,3.861819305E0,7.803572388E0
1.279587917E-1,-3.310964813E0,3.959116974E0,7.788154449E0
1.379777917E-1,-3.442241821E0,3.995042267E0,7.799381104E0
1.479967917E-1,-3.434907074E0,3.983366547E0,7.828570404E0
1.580157917E-1,-3.439697113E0,3.995191956E0,7.837851105E0
1.680347917E-1,-3.508404236E0,4.047283630E0,7.858059082E0
1.780537917E-1,-3.613186340E0,4.109254761E0,7.843389587E0
1.880727917E-1,-3.636088715E0,4.137096863E0,7.874973907E0
1.980917917E-1,-3.611689453E0,4.103267212E0,7.919880524E0
2.081107917E-1,-3.614533539E0,4.106560364E0,7.946525116E0
2.181297917E-1,-3.577859802E0,4.110601959E0,7.927065582E0
2.281477917E-1,-3.578009491E0,4.011807404E0,7.995772705E0
2.381667917E-1,-3.912414093E0,3.706442413E0,8.002808075E0
2.481857917E-1,-3.466341705E0,3.722010040E0,8.218509521E0
2.582047917E-1,-2.966082001E0,4.055965576E0,8.676107941E0
2.682237917E-1,-2.944526825E0,3.787424011E0,8.374934235E0
2.782427917E-1,-2.908900909E0,3.358416138E0,7.849826202E0
2.882617917E-1,-2.806663513E0,3.190016327E0,8.006999359E0
2.982807917E-1,-2.606978760E0,3.390000458E0,8.676706696E0
3.082997917E-1,-2.019899597E0,3.405568085E0,8.111182709E0
3.183187917E-1,-4.629872131E-1,3.166515198E0,8.342751160E0
3.283377917E-1,-1.494492188E0,2.395767975E0,8.472830658E0
3.383567917E-1,-2.117646332E0,1.973346405E0,8.565937042E0
3.483747917E-1,-1.869462433E0,2.076631622E0,8.610095215E0
