"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.628758339E-2,9.550858289E-2,2.566234767E-2,-4.273883253E-2
2.627658332E-2,1.466167346E-2,5.403700098E-2,-6.838879734E-2
3.626658348E-2,-7.071988285E-2,5.178351700E-2,-8.154805005E-2
4.625558341E-2,-1.113621294E-1,3.286255896E-2,-8.574599028E-2
5.624558334E-2,-1.125860140E-1,-1.721215248E-2,-7.588838786E-2
6.623458327E-2,-9.796685725E-2,-6.140544638E-2,-7.195436954E-2
7.622358343E-2,-7.834939659E-2,-7.417512685E-2,-6.296921521E-2
8.621358336E-2,-6.375686824E-2,-5.122400075E-2,-4.272999242E-2
9.620258329E-2,-4.867806286E-2,-2.048392408E-2,-2.993084863E-2
1.061925835E-1,-4.739894718E-2,-3.293500096E-2,-2.688978240E-2
1.161815834E-1,-7.262322307E-2,-8.095529675E-2,-2.840172872E-2
1.261715833E-1,-8.682958782E-2,-1.605686247E-1,-3.988847509E-2
1.361605835E-1,-5.766021833E-2,-2.570570409E-1,-4.364085197E-2
1.461495834E-1,-1.751625910E-2,-3.007515371E-1,-4.395696893E-2
1.561395833E-1,1.503711939E-2,-3.237314522E-1,-9.380431473E-2
1.661285835E-1,6.440706551E-2,-3.764247596E-1,-1.596690714E-1
1.761185834E-1,1.265519410E-1,-4.463897347E-1,-1.902489513E-1
1.861075833E-1,1.755125523E-1,-4.851690829E-1,-2.008667141E-1
1.960975833E-1,2.134594917E-1,-4.756707549E-1,-2.439162731E-1
2.060865834E-1,2.170651406E-1,-5.013707876E-1,-3.748380840E-1
2.160755834E-1,1.983083636E-1,-5.281366110E-1,-5.176959634E-1
2.260655833E-1,1.703310609E-1,-4.891040325E-1,-5.812823772E-1
2.360545835E-1,1.433698237E-1,-3.627075553E-1,-5.417666435E-1
2.460445834E-1,1.325411499E-1,-2.383547127E-1,-5.155174136E-1
2.560335833E-1,1.242171526E-1,-2.038570940E-1,-5.186331868E-1
2.660235835E-1,1.386173964E-1,-1.837015003E-1,-4.888569415E-1
2.760125834E-1,1.727126837E-1,-1.451256722E-1,-4.427150488E-1
2.860025833E-1,2.011504471E-1,-1.278127283E-1,-4.124956429E-1
2.959915833E-1,2.104496956E-1,-1.035113111E-1,-4.081426859E-1
3.059805834E-1,2.075266093E-1,-6.289810687E-2,-4.643891752E-1
3.159705834E-1,2.106418312E-1,-2.201771364E-3,-4.878563583E-1
3.259595833E-1,2.105992138E-1,9.236228466E-2,-4.932561815E-1
3.359495834E-1,1.936570555E-1,2.005485296E-1,-5.238860846E-1
3.459385834E-1,1.589310318E-1,3.011915088E-1,-5.171456337E-1
3.559285833E-1,1.303602010E-1,3.922318518E-1,-4.566946626E-1
3.659175835E-1,1.845137179E-1,4.912276566E-1,-3.345666230E-1
3.759065834E-1,3.987730145E-1,6.352199912E-1,-1.665945053E-1
3.858965833E-1,5.041926503E-1,6.546350121E-1,-1.414004713E-1
3.958855835E-1,5.507220030E-1,6.772912145E-1,-1.911407709E-1
4.058755834E-1,5.313129425E-1,7.433570623E-1,-2.639347911E-1
4.158645833E-1,4.780192375E-1,8.713976741E-1,-3.465554416E-1
4.258545833E-1,3.421064019E-1,1.001422048E0,-3.735260665E-1
4.358435834E-1,2.230901718E-1,1.085137486E0,-3.452747762E-1
4.458325834E-1,2.735544145E-1,1.121330142E0,-3.574597836E-1
4.558225833E-1,3.454240561E-1,1.071838856E0,-3.396700323E-1
4.658115834E-1,3.869062364E-1,9.845826030E-1,-3.038840592E-1
4.758015834E-1,4.568262398E-1,9.289917946E-1,-2.950198650E-1
4.857905833E-1,4.919514656E-1,9.245983958E-1,-2.758213878E-1
4.957805835E-1,4.645873308E-1,9.189447761E-1,-2.849626243E-1
5.057695834E-1,4.490278363E-1,9.444442391E-1,-4.907378852E-1
5.157585833E-1,4.723074138E-1,8.867031336E-1,-7.066149116E-1
5.257485833E-1,5.617930889E-1,7.719248533E-1,-8.053830266E-1
5.357375834E-1,5.532628298E-1,4.612501562E-1,-9.442366362E-1
5.457275833E-1,5.664899945E-1,1.368204206E-1,-1.085085750E0
5.557165833E-1,6.496118903E-1,-3.088505566E-1,-1.239268303E0
5.657065834E-1,8.364400864E-1,-7.922952771E-1,-1.354492068E0
5.756955834E-1,1.113607049E0,-1.250830293E0,-1.425703049E0
5.856845833E-1,1.439766288E0,-1.480597973E0,-1.402797699E0
5.956745835E-1,1.716768503E0,-1.556316853E0,-1.279471397E0
6.056635834E-1,1.849972606E0,-1.512218356E0,-1.111058235E0
