"event","experiment time","system time","system time text"
"START",0.000000000E0,1636298151.370,"2021-11-07 16:15:51.370 UTC+01:00"
"PAUSE",7.288116247E1,1636298224.252,"2021-11-07 16:17:04.252 UTC+01:00"
"START",7.288116247E1,1636298224.587,"2021-11-07 16:17:04.587 UTC+01:00"
"PAUSE",7.484720762E1,1636298226.553,"2021-11-07 16:17:06.553 UTC+01:00"
