"event","experiment time","system time","system time text"
"START",0.000000000E0,1636297634.919,"2021-11-07 16:07:14.919 UTC+01:00"
"PAUSE",5.814147623E1,1636297693.060,"2021-11-07 16:08:13.060 UTC+01:00"
