"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.828793600E-2,-1.154536963E0,4.874777794E0,7.724031448E0
3.076913400E-2,-1.190429211E0,4.975276470E0,7.709674358E0
3.323673800E-2,-1.223928809E0,5.037788868E0,7.738388538E0
3.570434200E-2,-1.243071318E0,5.095216751E0,7.688138962E0
3.818981100E-2,-1.288534999E0,5.171787262E0,7.649854183E0
4.067528000E-2,-1.281356573E0,5.174180031E0,7.649854183E0
4.314288400E-2,-1.259821177E0,5.214858055E0,7.709674358E0
4.561043600E-2,-1.262213945E0,5.207679272E0,7.688138962E0
4.807804000E-2,-1.211964726E0,5.260321617E0,7.709674358E0
5.054564400E-2,-1.135394335E0,5.298905849E0,7.649854183E0
5.301324900E-2,-1.087238789E0,5.255535603E0,7.666603565E0
5.548085300E-2,-1.058524966E0,5.257928848E0,7.673782349E0
5.794850900E-2,-1.022632599E0,5.262714386E0,7.666603565E0
6.041611300E-2,-9.436694384E-1,5.257928848E0,7.666603565E0
6.288215500E-2,-8.742775917E-1,5.272285461E0,7.692924976E0
6.534819700E-2,-8.814560175E-1,5.212464809E0,7.678567886E0
6.781423800E-2,-8.500502706E-1,5.176572800E0,7.680960655E0
7.028028000E-2,-8.165507317E-1,5.193322659E0,7.666603565E0
7.274632200E-2,-8.189435601E-1,5.174180031E0,7.676175117E0
7.521236300E-2,-7.998009920E-1,5.178965569E0,7.709674358E0
7.767840500E-2,-8.333004713E-1,5.210072041E0,7.704888821E0
8.014444700E-2,-8.814560175E-1,5.176572800E0,7.680960655E0
8.261048800E-2,-8.862416744E-1,5.167001247E0,7.678567886E0
8.507653000E-2,-8.742775917E-1,5.186143875E0,7.747959614E0
8.754257200E-2,-8.958129883E-1,5.183751106E0,7.740781307E0
9.000861300E-2,-9.556335211E-1,5.159822941E0,7.724031448E0
9.247465500E-2,-9.699904919E-1,5.138287544E0,7.673782349E0
9.494069700E-2,-9.556335211E-1,5.159822941E0,7.692924976E0
9.740673800E-2,-9.388837814E-1,5.133502007E0,7.635497093E0
9.987278000E-2,-9.604191780E-1,5.116752148E0,7.635497093E0
1.023388220E-1,-9.723833203E-1,5.095216751E0,7.566105366E0
1.048048630E-1,-9.891330600E-1,5.011168957E0,7.467700481E0
1.072709050E-1,-1.063310504E0,4.999204636E0,7.429415226E0
1.097369470E-1,-1.108774185E0,4.984847546E0,7.348059177E0
1.122029880E-1,-1.096810102E0,5.023432255E0,7.364809036E0
1.146690300E-1,-1.089631557E0,4.932205677E0,7.371987343E0
1.171350720E-1,-1.077667475E0,4.913063049E0,7.412665367E0
1.196011130E-1,-1.046560764E0,4.814957142E0,7.383951664E0
1.220671550E-1,-9.939187169E-1,4.783850670E0,7.376772881E0
1.245331970E-1,-9.987043738E-1,4.776672363E0,7.340880871E0
1.269992380E-1,-9.939187169E-1,4.678267479E0,7.324131012E0
1.294652800E-1,-9.963115454E-1,4.570590496E0,7.398308277E0
1.319313220E-1,-9.675976634E-1,4.472185612E0,7.462914944E0
1.343973630E-1,-9.101698995E-1,4.311866283E0,7.438986301E0
1.368634050E-1,-9.197412133E-1,4.136891365E0,7.508378506E0
1.393294470E-1,-7.878368497E-1,4.081856251E0,7.623532772E0
1.417780400E-1,-7.543373108E-1,4.012464523E0,7.666603565E0
1.442447590E-1,-6.945167780E-1,3.859024763E0,7.678567886E0
1.467115300E-1,-6.059823632E-1,3.760919094E0,7.762316704E0
1.491782490E-1,-5.051847100E-1,3.689134359E0,7.776673794E0
1.516450190E-1,-4.094717801E-1,3.602693558E0,7.819744587E0
1.541117380E-1,-4.142574072E-1,3.483052492E0,7.819744587E0
1.565785090E-1,-3.855435550E-1,3.274577856E0,7.757531166E0
1.590452280E-1,-4.740779996E-1,3.070888758E0,7.841578960E0
1.615099670E-1,-5.745765567E-1,2.912962437E0,7.863114357E0
1.639766340E-1,-5.530411601E-1,2.790629387E0,7.891828060E0
1.664433530E-1,-5.913262963E-1,2.637488842E0,7.884649754E0
1.689100190E-1,-6.251249313E-1,2.541476727E0,7.851150036E0
1.713767380E-1,-6.945167780E-1,2.383550406E0,7.922935009E0
1.738434050E-1,-7.064808607E-1,2.246860504E0,8.049754143E0
1.763101240E-1,-8.069794178E-1,2.187039852E0,8.172087669E0
1.787767900E-1,-9.317052960E-1,2.050349951E0,8.263014793E0
1.812590820E-1,-1.022632599E0,1.968993902E0,8.495417595E0
1.837261650E-1,-1.094417214E0,1.911566138E0,8.782855988E0
1.861932490E-1,-1.219143152E0,1.880459547E0,8.929117203E0
1.886603320E-1,-1.367498159E0,1.811067581E0,9.146863937E0
1.911274150E-1,-1.463510156E0,1.753340840E0,9.369695663E0
1.935944990E-1,-1.575972795E0,1.772483349E0,9.530313492E0
1.960615820E-1,-1.552044630E0,1.703091502E0,9.669096947E0
1.985286650E-1,-1.164108157E0,1.916351795E0,9.887143135E0
2.009911130E-1,-1.403689623E0,1.911566138E0,9.915857315E0
2.034580920E-1,-2.069492579E0,1.719841242E0,9.901499748E0
2.059250720E-1,-2.409572363E0,1.633699656E0,1.010758209E1
