"event","experiment time","system time","system time text"
"START",0.000000000E0,1636141743.363,"2021-11-05 20:49:03.363 UTC+01:00"
"PAUSE",4.437843609E1,1636141787.742,"2021-11-05 20:49:47.742 UTC+01:00"
