"event","experiment time","system time","system time text"
"START",0.000000000E0,1636559700.697,"2021-11-10 16:55:00.697 UTC+01:00"
"PAUSE",4.504878462E1,1636559745.745,"2021-11-10 16:55:45.745 UTC+01:00"
