"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636390576038110E9,"2021-11-08 17:56:16.038 UTC+01:00"
"PAUSE",5.899860004172660E1,1.636390635036996E9,"2021-11-08 17:57:15.037 UTC+01:00"
