"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636363406428968E9,"2021-11-08 10:23:26.429 UTC+01:00"
"PAUSE",7.522214070835616E1,1.636363481651366E9,"2021-11-08 10:24:41.651 UTC+01:00"
