"event","experiment time","system time","system time text"
"START",0.000000000E0,1636373000.266,"2021-11-08 13:03:20.266 UTC+01:00"
"PAUSE",1.010382043E2,1636373101.305,"2021-11-08 13:05:01.305 UTC+01:00"
