"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.249974154E-6,-4.657414856E0,5.307962036E0,9.130413208E0
1.003424998E-2,-4.490362244E0,5.204377441E0,9.579030304E0
2.006424998E-2,-3.896098022E0,4.289629669E0,9.421557770E0
3.009424999E-2,-3.637735291E0,3.716770935E0,8.541088715E0
4.012525000E-2,-3.244802399E0,3.652255096E0,8.564589844E0
5.015525001E-2,-2.505190430E0,3.500620422E0,8.058791656E0
6.018525001E-2,-1.854792938E0,3.329675903E0,8.148455200E0
7.021525002E-2,-1.663939819E0,3.755989380E0,8.745713196E0
8.024525002E-2,-1.806293793E0,3.873345337E0,8.634644165E0
9.027525003E-2,-1.134490814E0,1.837878113E0,8.097860413E0
1.003052499E-1,-3.210823059E-1,3.189866638E-1,8.717871094E0
1.103352499E-1,-7.704478455E-1,1.427731018E0,8.945697327E0
1.203662499E-1,-2.095043335E0,2.960393829E0,7.473508759E0
1.303962499E-1,-1.633403320E0,3.853736115E0,6.561156006E0
1.404262499E-1,-1.831890564E0,3.963607635E0,1.094718521E1
1.504562499E-1,-2.441123657E0,2.357447662E0,9.753267975E0
1.604862500E-1,-2.752176819E0,1.513502655E0,8.032296753E0
1.705162500E-1,-2.082918549E0,1.702858887E0,8.559949493E0
1.805462500E-1,-1.260828094E0,1.705104218E0,1.027358597E1
1.905762500E-1,-1.607806549E0,1.751358032E0,1.253478378E1
2.006062500E-1,-4.309538269E-1,1.677711182E0,8.086933136E0
2.106372500E-1,-4.679269409E-1,2.047142944E0,9.977501678E0
2.206672500E-1,-1.210832062E0,2.163451080E0,1.001941452E1
2.306972500E-1,-1.157991943E0,1.518292694E0,1.141196869E1
2.407272500E-1,-3.330574036E-1,1.219214630E0,1.215502350E1
2.507572500E-1,-1.531315613E-1,1.378184052E0,1.051907547E1
2.607872500E-1,-1.264869690E-1,1.596729584E0,8.815917206E0
2.708172500E-1,-4.342469788E-1,1.646126862E0,9.920470276E0
2.808472500E-1,-7.975415039E-1,1.399888916E0,1.041234741E1
2.908782499E-1,-1.288071442E0,1.039737854E0,1.028556107E1
3.009082499E-1,-2.364483032E0,8.345146179E-1,8.208181000E0
3.109382499E-1,-7.108717346E-1,9.425898743E-1,8.494535522E0
3.209682499E-1,6.789880371E-1,7.185058594E-1,1.089898544E1
3.309982499E-1,-3.986210632E-1,5.743556213E-1,9.016649780E0
3.410282499E-1,-6.818321228E-1,1.260379028E-1,8.752898254E0
3.510582499E-1,-9.035211182E-1,6.511459351E-2,9.781858521E0
3.610882499E-1,-1.146765289E0,2.915936279E-1,8.328081665E0
3.711192500E-1,-1.116528168E0,6.846762085E-1,7.431146851E0
3.811492500E-1,-6.219566345E-1,9.891430664E-1,7.867190094E0
3.911792500E-1,2.897973633E-1,1.143472137E0,9.402696991E0
4.012092500E-1,8.060737610E-1,1.281784515E0,1.071980804E1
4.112392500E-1,6.545887756E-1,1.539548492E0,1.199485657E1
4.212692500E-1,1.020877075E0,1.499132538E0,1.189561295E1
4.312992500E-1,1.815125427E0,1.329535217E0,1.053554123E1
4.413292500E-1,1.832489319E0,1.278042297E0,1.009590546E1
4.513602500E-1,1.156195679E0,1.260079651E0,1.098640366E1
