"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.012525000E-2,-1.750548363E0,-2.423462830E-2,5.150335431E-1
5.015525001E-2,-2.066779375E0,3.227561116E-1,4.029789865E-1
6.018525001E-2,-2.306725264E0,5.272759795E-1,2.201359272E-1
7.021525002E-2,-2.374865770E0,6.473291516E-1,-1.326472126E-2
8.024525002E-2,-2.314585447E0,8.198170662E-1,-3.381085694E-1
9.027525003E-2,-2.358615875E0,8.919974566E-1,-6.230990887E-1
1.003052499E-1,-2.517606974E0,8.020955324E-1,-6.494108438E-1
1.103352499E-1,-2.571566820E0,6.858615875E-1,-2.794633508E-1
1.203662499E-1,-2.644806147E0,1.326975584E0,2.158822119E-1
1.303962499E-1,-2.750418663E0,9.124575853E-1,6.402936578E-1
1.404262499E-1,-2.688779116E0,-7.639539987E-2,7.672926188E-1
1.504562499E-1,-2.386424065E0,-6.869969964E-1,5.464431643E-1
1.604862500E-1,-2.071334362E0,-1.232424140E0,1.444486082E-1
1.705162500E-1,-1.837144613E0,-1.978479385E0,-1.988800615E-1
1.805462500E-1,-1.325419307E0,-3.378698111E0,-3.755048811E-1
1.905762500E-1,-3.452183306E-1,-3.455858707E0,-4.824304283E-1
2.006062500E-1,6.906616092E-1,-2.719492912E0,-4.948993325E-1
2.106372500E-1,1.566391230E0,-1.782380342E0,-1.735600829E-1
2.206672500E-1,1.887487173E0,-1.353111506E0,2.036889344E-1
2.306972500E-1,1.618989229E0,-1.656847596E0,5.043019056E-1
2.407272500E-1,1.157780886E0,-1.844813585E0,8.098767400E-1
2.507572500E-1,7.187837362E-1,-1.525891423E0,1.093669534E0
2.607872500E-1,2.978138626E-1,-1.204426765E0,1.298255205E0
2.708172500E-1,-5.789805576E-2,-1.065934062E0,1.328757882E0
2.808472500E-1,-2.511532903E-1,-9.073790312E-1,1.183221221E0
2.908782499E-1,-2.281406671E-1,-6.173805594E-1,1.080621600E0
3.009082499E-1,-6.906844676E-2,-5.197709054E-2,1.060521841E0
3.109382499E-1,-5.777635798E-2,-4.177032113E-1,9.032687545E-1
3.209682499E-1,3.366623074E-3,-6.629520655E-1,8.438352346E-1
3.309982499E-1,1.787860841E-1,-3.228610456E-1,7.334238887E-1
3.410282499E-1,3.809679449E-1,-3.197419345E-1,4.942845106E-1
3.510582499E-1,4.609448612E-1,-2.167899758E-1,2.857210636E-1
3.610882499E-1,6.585333347E-1,1.931514740E-1,2.617951110E-2
3.711192500E-1,8.686404824E-1,5.319119692E-1,-2.281247973E-1
3.811492500E-1,1.018799424E0,4.298457503E-1,-3.866292238E-1
3.911792500E-1,7.361750603E-1,2.712266147E-1,-3.743101954E-1
4.012092500E-1,3.813589215E-1,3.280018643E-2,-3.039614558E-1
4.112392500E-1,1.554254293E-1,-8.905199915E-2,-2.982923090E-1
4.212692500E-1,1.119235344E-2,-1.161739007E-1,-3.068405092E-1
4.312992500E-1,-1.118890718E-1,-1.046973243E-1,-3.023447394E-1
4.413292500E-1,-2.462418228E-1,-2.031085789E-1,-3.131931424E-1
4.513602500E-1,-3.242245913E-1,-4.658570886E-1,-3.408002257E-1
4.613902500E-1,-2.806411684E-1,-5.619100928E-1,-5.009675026E-1
4.714202500E-1,-2.159296721E-1,-5.737191439E-1,-7.675214410E-1
4.814502500E-1,-1.322206557E-1,-5.783079863E-1,-1.058368683E0
4.914802499E-1,1.791352406E-2,-6.738072634E-1,-1.305964589E0
5.015102499E-1,2.664972246E-1,-9.193272591E-1,-1.446963310E0
