"event","experiment time","system time","system time text"
"START",0.000000000E0,1636278716.994,"2021-11-07 10:51:56.994 UTC+01:00"
"PAUSE",1.144606675E2,1636278831.455,"2021-11-07 10:53:51.455 UTC+01:00"
