"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636483063287249E9,"2021-11-09 19:37:43.287 UTC+01:00"
"PAUSE",4.080038829166551E1,1.636483104086995E9,"2021-11-09 19:38:24.087 UTC+01:00"
