"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.047708332E-3,-1.733545074E0,5.587879944E0,7.818391571E0
8.900291667E-3,-1.719174957E0,5.178780670E0,7.630083160E0
1.884829167E-2,-1.532513123E0,4.970713348E0,7.436984711E0
2.879729167E-2,-1.509461060E0,5.090015259E0,7.369475098E0
3.874529167E-2,-1.463955688E0,5.291945343E0,7.372169495E0
4.869429167E-2,-1.725611572E0,5.426216125E0,7.364385681E0
5.864229167E-2,-2.108215942E0,5.594316559E0,7.626640320E0
6.859029167E-2,-2.267784119E0,5.712720337E0,7.808661804E0
7.853929167E-2,-2.246977386E0,5.778433685E0,7.804021454E0
8.848729167E-2,-2.110610962E0,5.743107147E0,7.712411957E0
9.843529167E-2,-1.897454224E0,5.701793060E0,7.715405731E0
1.083842917E-1,-1.535057831E0,5.625751190E0,7.601492615E0
1.183322917E-1,-1.239721985E0,5.094056854E0,7.599097595E0
1.282802917E-1,-1.031504974E0,5.119354248E0,7.535180511E0
1.382292917E-1,-8.657995605E-1,5.285808105E0,7.662715302E0
1.481772917E-1,-6.475534058E-1,5.429509277E0,7.612419891E0
1.581255833E-1,-5.096900940E-1,5.359305267E0,7.481891327E0
1.680745833E-1,-4.996609497E-1,5.302273865E0,7.554340668E0
1.780225833E-1,-5.812413025E-1,5.356161804E0,7.627239075E0
1.879705833E-1,-7.146139526E-1,5.386398926E0,7.688461761E0
1.979195833E-1,-8.177494812E-1,5.402864685E0,7.839347992E0
2.078675833E-1,-8.702902222E-1,5.449567566E0,7.973319397E0
2.178155833E-1,-9.351054382E-1,5.415737915E0,8.017178192E0
2.277645833E-1,-8.731343079E-1,5.314847717E0,8.296796722E0
2.377125833E-1,-6.616241455E-1,5.151687012E0,8.500972137E0
2.476605833E-1,-4.433779907E-1,4.921166382E0,8.573571167E0
2.576095833E-1,-2.408491516E-1,4.757257233E0,8.538244629E0
2.675575833E-1,1.832189941E-1,4.649481354E0,8.338859253E0
2.775055833E-1,-3.113525391E-2,4.070934448E0,1.161060562E1
2.874545833E-1,-9.744735718E-1,3.705244904E0,1.189591232E1
2.974025833E-1,-1.533261566E0,4.280199280E0,8.440647583E0
3.073505833E-1,-1.479822693E0,4.607568512E0,8.393944702E0
3.172995833E-1,-7.701484680E-1,4.380490723E0,8.945697327E0
3.272475833E-1,-1.362167358E-2,4.021836548E0,8.932524719E0
3.371955833E-1,3.408412170E-1,3.610491943E0,9.068142700E0
3.471445833E-1,1.832189941E-1,3.157982941E0,9.052874451E0
3.570925833E-1,-5.343887329E-2,2.872227173E0,8.697363739E0
3.670405833E-1,1.466949463E-1,2.787952423E0,8.927734680E0
3.769895833E-1,5.596861267E-1,2.765648804E0,9.095386047E0
3.869375833E-1,1.050814819E0,2.652783508E0,8.857979736E0
3.968855833E-1,1.553768921E0,2.500550079E0,8.881630554E0
4.068345833E-1,1.936972046E0,2.647245026E0,8.702453156E0
4.167825833E-1,2.186203766E0,3.038980408E0,8.367749176E0
4.267315833E-1,2.367476807E0,3.245999908E0,8.270601196E0
4.366795833E-1,2.239942017E0,3.220552826E0,7.989635468E0
4.466275833E-1,1.909878387E0,3.088377686E0,7.155569916E0
4.565765833E-1,2.453547821E0,2.525997162E0,8.581354980E0
4.665245833E-1,2.846031647E0,2.274520111E0,9.408684540E0
4.764725833E-1,3.069666595E0,2.354004822E0,9.182055817E0
4.864215833E-1,3.549718323E0,2.668949890E0,9.194779358E0
4.963695833E-1,3.100652161E0,2.526446228E0,7.433990936E0
5.063175833E-1,3.312611389E0,2.359393616E0,7.625143433E0
5.162665833E-1,3.884422302E0,2.628384247E0,8.897048492E0
5.262145833E-1,3.559747467E0,2.902613983E0,9.943821716E0
5.361625833E-1,2.790197754E0,2.901117096E0,1.059242294E1
5.461115833E-1,2.518213348E0,2.778671722E0,1.047446823E1
5.560595833E-1,2.818638611E0,2.752476196E0,9.910441132E0
5.660075833E-1,3.308120728E0,2.711760864E0,9.174721069E0
5.759565833E-1,3.733985138E0,2.641407166E0,8.642128601E0
5.859045833E-1,3.987707520E0,2.717149658E0,8.347690887E0
5.958525833E-1,3.906576233E0,2.646047516E0,8.465495911E0
6.058015833E-1,3.607797546E0,2.232307892E0,8.677604828E0
