"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.014429167E-2,-9.905000031E-2,1.429886967E-1,-4.474871457E-1
2.009229167E-2,-2.859579623E-1,1.635754555E-1,-5.051057935E-1
3.004129167E-2,-4.104410112E-1,9.865930676E-2,-5.052682757E-1
3.998929167E-2,-4.252115190E-1,-9.178642184E-3,-4.774390161E-1
4.993829167E-2,-3.607885838E-1,-1.711758077E-1,-4.539746940E-1
5.988629167E-2,-2.662228346E-1,-3.437331915E-1,-4.310577512E-1
6.983429167E-2,-1.861516833E-1,-4.895138144E-1,-4.129115045E-1
7.978329167E-2,-1.355826408E-1,-6.021826863E-1,-4.050777256E-1
8.973129167E-2,-1.330217570E-1,-6.883807182E-1,-4.123540223E-1
9.967929167E-2,-1.717767119E-1,-7.270664573E-1,-4.369737208E-1
1.096282917E-1,-2.407262176E-1,-8.748966455E-1,-3.330763578E-1
1.195762917E-1,-2.889442146E-1,-1.057584643E0,-1.909875423E-1
1.295242917E-1,-3.034065068E-1,-1.250141621E0,-9.560749680E-2
1.394732917E-1,-2.859186232E-1,-1.403736472E0,-5.827875808E-2
1.494212917E-1,-2.445629239E-1,-1.499448895E0,-8.712691069E-2
1.593695833E-1,-2.178968638E-1,-1.595315576E0,-1.786268502E-1
1.693185833E-1,-2.261404097E-1,-1.690880418E0,-2.950693071E-1
1.792665833E-1,-2.758065462E-1,-1.783506274E0,-4.083252251E-1
1.892145833E-1,-3.569810092E-1,-1.897013664E0,-5.147390366E-1
1.991635833E-1,-4.461269677E-1,-2.043951035E0,-6.214150786E-1
2.091115833E-1,-5.226203799E-1,-2.160056114E0,-7.203246355E-1
2.190595833E-1,-6.043733358E-1,-2.236310005E0,-8.010222912E-1
2.290085833E-1,-6.955096722E-1,-2.287386894E0,-8.454840183E-1
2.389565833E-1,-7.828487754E-1,-2.281438351E0,-8.630087972E-1
2.489045833E-1,-8.654245734E-1,-2.232838392E0,-8.544381857E-1
2.588535833E-1,-1.025614262E0,-1.559418797E0,-8.416277766E-1
2.688015833E-1,-1.035598159E0,-4.796444476E-1,-7.779303193E-1
2.787495833E-1,-1.060171127E0,-8.033651114E-1,-6.349407434E-1
2.886985833E-1,-1.038844824E0,-8.722445369E-1,-4.880687594E-1
2.986465833E-1,-1.009185791E0,-8.061909676E-1,-3.677303493E-1
3.085945833E-1,-1.003280520E0,-1.055278778E0,-2.715854347E-1
3.185435833E-1,-9.525134563E-1,-1.402232289E0,-1.577166170E-1
3.284915833E-1,-8.385554552E-1,-1.727965951E0,-5.940923095E-2
3.384395833E-1,-6.952017546E-1,-2.048254728E0,-7.315251976E-2
3.483885833E-1,-6.257619262E-1,-2.211207628E0,-1.330001503E-1
3.583365833E-1,-6.754885316E-1,-2.347167253E0,-1.856659651E-1
3.682845833E-1,-8.167743087E-1,-2.492021799E0,-2.376481891E-1
3.782335833E-1,-9.970044494E-1,-2.506995440E0,-2.626229227E-1
3.881815833E-1,-1.153899193E0,-2.422048569E0,-2.295254320E-1
3.981295833E-1,-1.236208439E0,-2.254760265E0,-1.294195950E-1
4.080785833E-1,-1.221273899E0,-1.970595837E0,-1.755387522E-3
4.180265833E-1,-1.163000941E0,-1.698429704E0,1.116138324E-1
4.279755833E-1,-1.081914783E0,-1.368502736E0,1.873016804E-1
4.379235833E-1,-9.483193755E-1,-7.897446156E-1,2.101979554E-1
4.478715833E-1,-7.887270451E-1,-4.987194240E-1,1.671117395E-1
4.578205833E-1,-6.669365168E-1,-4.362144470E-1,1.238521785E-1
4.677685833E-1,-5.444271564E-1,-3.829616010E-1,8.846250176E-2
4.777165833E-1,-3.890617490E-1,-4.864586592E-1,1.456032544E-1
4.876655833E-1,-1.172512919E-1,-3.580279648E-1,2.166145891E-1
4.976135833E-1,1.267172694E-1,-1.470246464E-1,1.523620188E-1
5.075615833E-1,1.719129831E-1,1.499408111E-2,1.276795715E-1
5.175105833E-1,-3.953876905E-3,1.733730920E-2,1.439003050E-1
5.274585833E-1,-2.707448304E-1,-2.167042196E-1,1.920063198E-1
5.374065833E-1,-4.848810732E-1,-4.885438681E-1,2.605302036E-1
5.473555833E-1,-6.254312396E-1,-6.575440764E-1,3.432192504E-1
5.573035833E-1,-7.158095241E-1,-7.268718481E-1,4.432392418E-1
5.672515833E-1,-7.404227257E-1,-7.095812559E-1,5.417783260E-1
5.772005833E-1,-7.234038711E-1,-6.422289610E-1,6.424906254E-1
5.871485833E-1,-6.752086282E-1,-5.793615580E-1,7.251258492E-1
5.970965833E-1,-6.331334114E-1,-5.324296951E-1,7.467942238E-1
6.070455833E-1,-6.230581403E-1,-5.618158579E-1,6.912534833E-1
