"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.997776700E-2,4.408264160E-2,2.606521606E0,9.240127563E0
4.507420200E-2,2.331085205E-1,2.503631592E0,9.012817383E0
5.017063800E-2,3.228454590E-1,2.427062988E0,8.986495972E0
5.526707300E-2,3.180541992E-1,2.351684570E0,9.100158691E0
6.036350900E-2,3.132629395E-1,2.297851562E0,9.246109009E0
6.549046200E-2,3.228454590E-1,2.241622925E0,9.410018921E0
7.055638000E-2,3.025054932E-1,2.180603027E0,9.448303223E0
7.568333300E-2,2.498626709E-1,2.139923096E0,9.448303223E0
8.077976900E-2,1.948242188E-1,2.104034424E0,9.443527222E0
8.587620400E-2,7.398986816E-2,2.099243164E0,9.392074585E0
9.097264000E-2,-5.761718750E-2,2.102844238E0,9.272430420E0
9.606907500E-2,-1.712799072E-1,2.150695801E0,9.170745850E0
1.011730180E-1,-1.963958740E-1,2.215301514E0,9.083404541E0
1.062694530E-1,-1.916198730E-1,2.290679932E0,9.155181885E0
1.113658890E-1,-1.987915039E-1,2.397155762E0,9.236541748E0
1.164928420E-1,-2.215270996E-1,2.472534180E0,9.398056030E0
1.215892780E-1,-3.064727783E-1,2.503631592E0,9.498565674E0
1.266857130E-1,-4.464569092E-1,2.513214111E0,9.451904297E0
1.317821490E-1,-5.014801025E-1,2.488082886E0,9.378921509E0
1.368785840E-1,-5.182342529E-1,2.464157104E0,9.298751831E0
1.419750200E-1,-5.134582520E-1,2.443817139E0,9.231765747E0
1.470714550E-1,-5.301971436E-1,2.446212769E0,9.226974487E0
1.521678910E-1,-5.577239990E-1,2.460571289E0,9.183898926E0
1.572948440E-1,-6.043853760E-1,2.468933105E0,9.186294556E0
1.623912800E-1,-6.127471924E-1,2.479705811E0,9.411224365E0
1.674877150E-1,-6.522369385E-1,2.498855591E0,9.478225708E0
1.725841510E-1,-6.630096436E-1,2.519195557E0,9.555984497E0
1.776805860E-1,-6.235198975E-1,2.540725708E0,9.682800293E0
1.827770220E-1,-5.804443359E-1,2.562255859E0,9.928070068E0
1.878734570E-1,-5.589141846E-1,2.595764160E0,1.022836304E1
1.929698930E-1,-5.026855469E-1,2.567047119E0,1.056097412E1
1.980968460E-1,-4.213256836E-1,2.504837036E0,1.089596558E1
2.031932810E-1,-3.507385254E-1,2.445007324E0,1.115559387E1
2.082897170E-1,-3.064727783E-1,2.388778687E0,1.135060120E1
2.133861530E-1,-2.717742920E-1,2.333740234E0,1.154920959E1
2.184825880E-1,-2.586212158E-1,2.270339966E0,1.170474243E1
2.236095410E-1,-1.940155029E-1,2.248794556E0,1.186146545E1
2.287059770E-1,-6.240844727E-2,2.246414185E0,1.193684387E1
2.338024120E-1,1.230316162E-1,2.193771362E0,1.187463379E1
2.388988480E-1,3.671112061E-1,2.184188843E0,1.186984253E1
2.439952830E-1,5.776824951E-1,2.127960205E0,1.179208374E1
2.490917190E-1,7.607269287E-1,2.106430054E0,1.183993530E1
2.541881550E-1,7.930297852E-1,2.124374390E0,1.179925537E1
2.593151080E-1,6.650085449E-1,2.172225952E0,1.154562378E1
2.644115430E-1,4.700012207E-1,2.221282959E0,1.126565552E1
2.695079790E-1,1.972198486E-1,2.352890015E0,1.114363098E1
2.746044140E-1,-9.471130371E-2,2.455780029E0,1.105149841E1
2.797008500E-1,-3.950042725E-1,2.531158447E0,1.094979858E1
2.847972850E-1,-6.749725342E-1,2.611312866E0,1.080145264E1
2.899242380E-1,-9.154510498E-1,2.641220093E0,1.058489990E1
2.950206740E-1,-1.145156860E0,2.679504395E0,1.036236572E1
3.001171100E-1,-1.268386841E0,2.653182983E0,1.016615295E1
3.052135450E-1,-1.319839478E0,2.567047119E0,9.966354370E0
3.103099810E-1,-1.383239746E0,2.521575928E0,9.621795654E0
3.154064160E-1,-1.283935547E0,2.448608398E0,9.351394653E0
3.205333690E-1,-1.103286743E0,2.407928467E0,9.149200439E0
3.256603220E-1,-9.920196533E-1,2.372024536E0,9.064254761E0
3.307262400E-1,-1.027908325E0,2.381607056E0,9.019989014E0
3.361888870E-1,-1.171478271E0,2.447402954E0,8.905136108E0
3.409191120E-1,-1.232498169E0,2.537139893E0,8.789093018E0
3.462596880E-1,-1.087722778E0,2.476119995E0,8.911117554E0
3.511119830E-1,-8.675842285E-1,2.363662720E0,9.086990356E0
3.563610060E-1,-7.395782471E-1,2.264358521E0,9.156387329E0
3.613048540E-1,-6.342926025E-1,2.182998657E0,9.210220337E0
3.664012890E-1,-5.589141846E-1,2.137527466E0,9.322692871E0
3.715282420E-1,-5.325927734E-1,2.160263062E0,9.530868530E0
3.766246780E-1,-5.637054443E-1,2.248794556E0,9.693572998E0
3.817211130E-1,-4.057769775E-1,2.242813110E0,1.009556580E1
3.868175490E-1,-1.952056885E-1,2.154281616E0,1.057772827E1
3.919139850E-1,9.384155273E-3,2.071731567E0,1.104072571E1
3.970409380E-1,2.043914795E-1,2.003540039E0,1.137812805E1
4.021373730E-1,4.520568848E-1,1.936538696E0,1.146545410E1
4.072338090E-1,7.978210449E-1,1.881500244E0,1.136016846E1
4.123302440E-1,1.145965576E0,1.876708984E0,1.108978271E1
4.174266800E-1,1.386444092E0,1.894668579E0,1.080384827E1
4.225231150E-1,1.605392456E0,1.935333252E0,1.051670837E1
4.276195510E-1,1.790832520E0,1.986785889E0,1.020443726E1
4.327159870E-1,1.853042603E0,2.037033081E0,9.991485596E0
4.378429400E-1,1.787246704E0,2.072921753E0,9.801254272E0
4.429393750E-1,1.629318237E0,2.075317383E0,9.718704224E0
4.480358110E-1,1.506088257E0,2.088485718E0,9.632553101E0
4.531322460E-1,1.435501099E0,2.096862793E0,9.516510010E0
4.582286820E-1,1.399612427E0,2.086090088E0,9.399261475E0
4.633251170E-1,1.335006714E0,2.058578491E0,9.309524536E0
4.684215530E-1,1.173492432E0,2.029861450E0,9.285598755E0
4.735179880E-1,1.033508301E0,1.989181519E0,9.316696167E0
4.786144240E-1,9.330139160E-1,1.931747437E0,9.133651733E0
4.837413770E-1,1.175888062E0,1.727157593E0,8.942230225E0
4.888378130E-1,1.405593872E0,1.515396118E0,8.652694702E0
4.939342480E-1,1.634109497E0,1.376617432E0,8.358383179E0
4.990306840E-1,1.807586670E0,1.319183350E0,7.995864868E0
5.041271190E-1,1.894927979E0,1.383789062E0,7.633346558E0
5.092235550E-1,2.054046631E0,1.465148926E0,7.590286255E0
5.143199900E-1,2.054046631E0,1.613510132E0,7.632156372E0
5.194469440E-1,1.868606567E0,1.843215942E0,7.859481812E0
5.245433790E-1,1.648468018E0,2.089675903E0,8.120285034E0
5.296398150E-1,1.415161133E0,2.379211426E0,8.138244629E0
5.347362500E-1,1.217758179E0,2.678314209E0,8.011413574E0
5.398326860E-1,9.473724365E-1,3.031250000E0,7.782897949E0
5.449291210E-1,1.720886230E-1,3.511016846E0,7.481414795E0
5.500255570E-1,-9.980010986E-1,4.052993774E0,7.163162231E0
5.551219920E-1,-1.627304077E0,4.224075317E0,7.257675171E0
5.602184280E-1,-1.232498169E0,3.814895630E0,7.524475098E0
5.653453810E-1,-3.555297852E-1,3.124572754E0,7.793670654E0
5.704418170E-1,5.740814209E-1,2.465347290E0,8.182510376E0
5.755382520E-1,1.348159790E0,1.876708984E0,8.433746338E0
5.806346880E-1,1.854248047E0,1.639831543E0,8.489990234E0
5.857311230E-1,2.010971069E0,1.746307373E0,8.562957764E0
5.908275590E-1,1.966705322E0,2.070541382E0,8.530654907E0
5.959239940E-1,2.109085083E0,2.282302856E0,8.367950439E0
6.010509470E-1,2.433303833E0,2.467742920E0,8.381103516E0
6.061473830E-1,2.741989136E0,2.665145874E0,8.419387817E0
6.112438190E-1,2.989639282E0,2.772827148E0,8.413406372E0
6.163402540E-1,3.152359009E0,2.799148560E0,8.431365967E0
6.214366900E-1,3.257629395E0,2.803939819E0,8.533050537E0
6.265331250E-1,3.318649292E0,2.766845703E0,8.651504517E0
6.316295610E-1,3.395217896E0,2.766845703E0,8.807037354E0
6.367259960E-1,3.395217896E0,2.866149902E0,8.878814697E0
6.418529490E-1,3.289947510E0,2.876922607E0,8.912322998E0
6.469493850E-1,3.031509399E0,2.996551514E0,8.950607300E0
6.520458210E-1,2.651062012E0,3.143722534E0,8.942230225E0
6.571422560E-1,2.349563599E0,3.238235474E0,9.009231567E0
6.622386920E-1,2.275390625E0,3.243011475E0,9.155181885E0
6.683422070E-1,2.432113647E0,3.162857056E0,9.242523193E0
6.724620800E-1,2.707290649E0,3.008514404E0,9.279617310E0
6.775585160E-1,3.049468994E0,2.866149902E0,9.226974487E0
6.826549510E-1,3.327026367E0,2.815902710E0,9.114517212E0
6.877513870E-1,3.563919067E0,2.869735718E0,9.034347534E0
6.928478220E-1,3.720642090E0,2.989379883E0,8.987686157E0
6.979442580E-1,3.825927734E0,3.179611206E0,8.954193115E0
7.030406940E-1,3.834304810E0,3.405731201E0,8.900360107E0
7.081676470E-1,3.852249146E0,3.466751099E0,8.743621826E0
7.132640820E-1,4.001800537E0,3.426071167E0,8.467254639E0
7.183910350E-1,4.229125977E0,3.429656982E0,8.445709229E0
7.234569530E-1,4.282958984E0,3.478713989E0,9.372940063E0
7.285533890E-1,4.123840332E0,3.446411133E0,1.011709595E1
7.336498240E-1,3.907287598E0,3.302841187E0,9.837142944E0
7.390209180E-1,3.952758789E0,3.117401123E0,9.107330322E0
7.438426960E-1,3.959930420E0,3.024078369E0,8.165756226E0
7.491222370E-1,3.913269043E0,3.079116821E0,7.485000610E0
7.540660840E-1,3.910873413E0,3.215499878E0,7.172729492E0
7.591930370E-1,4.001800537E0,3.372238159E0,7.061462402E0
7.642589550E-1,4.177673340E0,3.457168579E0,7.068649292E0
7.693553910E-1,4.308090210E0,3.496658325E0,7.237335205E0
7.744518260E-1,4.406188965E0,3.482299805E0,7.518493652E0
7.795482620E-1,4.493530273E0,3.500244141E0,7.786499023E0
7.846446970E-1,4.509078979E0,3.573226929E0,7.949203491E0
7.897411330E-1,4.424133301E0,3.713211060E0,7.967147827E0
7.948375690E-1,4.333206177E0,3.831649780E0,7.805633545E0
7.999645220E-1,4.449264526E0,3.801742554E0,7.557983398E0
8.050609570E-1,4.803405762E0,3.792175293E0,7.468246460E0
8.101573930E-1,5.100112915E0,3.660568237E0,7.474227905E0
8.152538280E-1,5.177871704E0,3.350692749E0,7.593872070E0
8.203502640E-1,5.127624512E0,2.893661499E0,8.023376465E0
8.254466990E-1,4.772293091E0,2.360061646E0,8.492370605E0
8.305736530E-1,4.367904663E0,1.893463135E0,8.857284546E0
8.356700880E-1,4.111877441E0,1.735534668E0,9.713912964E0
8.407665240E-1,3.822341919E0,1.959274292E0,1.086126709E1
8.458629590E-1,3.443084717E0,2.308624268E0,1.177891541E1
8.509593950E-1,3.202606201E0,2.579010010E0,1.213424683E1
8.560558300E-1,3.280364990E0,2.673522949E0,1.203733826E1
8.611522660E-1,3.610580444E0,2.553878784E0,1.172627258E1
8.662487010E-1,3.992233276E0,2.273925781E0,1.138050842E1
8.713756550E-1,4.292526245E0,1.996353149E0,1.099885559E1
8.764720900E-1,4.623931885E0,2.002334595E0,1.066505432E1
8.815685260E-1,4.792633057E0,2.269134521E0,1.053465271E1
8.866649610E-1,4.749557495E0,2.404327393E0,1.044252014E1
8.917613970E-1,4.637100220E0,2.375625610E0,1.023913574E1
8.968578320E-1,4.629913330E0,2.269134521E0,9.862274170E0
9.019542680E-1,4.692138672E0,2.151885986E0,9.540435791E0
9.070507030E-1,4.700515747E0,2.118392944E0,9.344223022E0
9.121776560E-1,4.629913330E0,2.142318726E0,9.226974487E0
9.172740920E-1,4.571304321E0,2.133941650E0,9.173141479E0
9.223705280E-1,4.522247314E0,2.084884644E0,9.271240234E0
9.274669630E-1,3.961120605E0,2.141128540E0,8.970947266E0
9.325633990E-1,3.742187500E0,1.932952881E0,8.658676147E0
9.376598340E-1,3.798416138E0,1.608718872E0,8.851303101E0
9.427867870E-1,3.713470459E0,1.599151611E0,9.159973145E0
9.478832230E-1,3.727828979E0,1.748703003E0,9.370544434E0
9.529796580E-1,3.879776001E0,1.907821655E0,9.360977173E0
9.580760940E-1,3.979080200E0,2.405532837E0,9.455490112E0
9.631725300E-1,3.957534790E0,2.960662842E0,9.575134277E0
9.682689650E-1,3.798416138E0,3.310012817E0,9.617004395E0
9.733654010E-1,3.530426025E0,3.469146729E0,9.510528564E0
9.784618360E-1,3.287551880E0,3.237030029E0,9.311920166E0
9.835887890E-1,3.151153564E0,2.805130005E0,9.114517212E0
9.886852250E-1,3.117660522E0,2.245208740E0,8.950607300E0
9.937816600E-1,3.042282104E0,1.608718872E0,8.638336182E0
9.988780960E-1,3.011169434E0,1.105026245E0,8.297363281E0
1.003974531E0,3.158340454E0,9.339447021E-1,7.983901978E0
1.009070967E0,3.219345093E0,9.291534424E-1,7.855880737E0
1.014167403E0,2.976486206E0,1.032043457E0,7.836746216E0
1.019263838E0,2.348358154E0,1.304824829E0,7.718292236E0
1.024390791E0,1.295516968E0,1.667343140E0,7.272033691E0
1.029487227E0,-1.018829346E-1,2.035842896E0,6.714508057E0
1.034583662E0,-1.413146973E0,2.118392944E0,6.402252197E0
1.039680098E0,-1.370086670E0,1.437637329E0,6.798263550E0
1.044776533E0,-2.957000732E-1,3.644561768E-1,7.674026489E0
1.049872969E0,1.100509644E0,-8.475189209E-1,8.207626343E0
1.054969405E0,1.838699341E0,-1.781906128E0,8.422988892E0
1.060065840E0,1.862625122E0,-2.237747192E0,8.433746338E0
1.065162276E0,1.366104126E0,-2.199462891E0,8.249511719E0
1.071113203E0,3.013000488E-1,-1.864456177E0,7.744613647E0
1.075385664E0,-1.487335205E0,-1.369140625E0,7.105728149E0
1.080482100E0,-2.857223511E0,-8.822021484E-1,6.769546509E0
1.085578535E0,-3.027114868E0,-5.711364746E-1,6.618789673E0
1.090674971E0,-1.897705078E0,-3.569793701E-1,6.917892456E0
1.095771406E0,-1.353912354E-1,-2.349548340E-1,7.310317993E0
1.100867842E0,1.545578003E0,-1.081237793E-1,7.299560547E0
1.105964278E0,2.232315063E0,-1.464080811E-1,6.876022339E0
1.111060713E0,1.789642334E0,-4.383392334E-1,6.855682373E0
1.116157149E0,1.297912598E0,-8.463134766E-1,8.105941772E0
1.121253584E0,2.118652344E0,-1.531860352E0,9.508132935E0
1.126350020E0,3.391632080E0,-2.298751831E0,1.042218018E1
1.131782149E0,4.487548828E0,-2.991485596E0,1.078828430E1
1.136542891E0,5.213775635E0,-3.598068237E0,1.089596558E1
1.141852949E0,5.547561646E0,-4.113708496E0,1.073326111E1
1.146766280E0,5.545181274E0,-4.403244019E0,1.070932007E1
1.151954268E0,5.218551636E0,-4.421188354E0,1.013026428E1
1.156959151E0,4.829727173E0,-4.252502441E0,9.295166016E0
1.162055586E0,4.495925903E0,-3.886398315E0,8.259078979E0
1.167152022E0,4.243484497E0,-3.386291504E0,7.194274902E0
1.172278975E0,4.052047729E0,-2.829971313E0,6.143814087E0
1.177375410E0,4.024536133E0,-2.315505981E0,5.184295654E0
1.182471846E0,4.231521606E0,-1.930267334E0,4.375518799E0
1.187568281E0,4.684951782E0,-1.690979004E0,3.709121704E0
1.192664717E0,5.424331665E0,-1.560577393E0,3.337036133E0
1.197791670E0,6.306091309E0,-1.450500488E0,3.179107666E0
1.202888106E0,7.156738281E0,-1.330856323E0,3.103744507E0
1.207984541E0,7.872192383E0,-1.166946411E0,3.041519165E0
1.213080977E0,8.372299194E0,-9.779205322E-1,3.042724609E0
1.218177412E0,8.691741943E0,-7.326507568E-1,2.997253418E0
1.223304365E0,8.861633301E0,-4.215850830E-1,2.768737793E0
1.228400801E0,8.963317871E0,-4.711914062E-2,2.469635010E0
1.233497237E0,8.957336426E0,3.046264648E-1,2.156188965E0
1.238593672E0,8.838897705E0,5.128021240E-1,1.918090820E0
1.243690108E0,8.691741943E0,5.666503906E-1,1.829559326E0
1.248786543E0,8.612777710E0,4.290618896E-1,1.866653442E0
1.253913496E0,8.605590820E0,1.586761475E-1,2.014999390E0
1.259009932E0,8.660629272E0,-1.380462646E-1,2.262664795E0
1.264106367E0,8.786254883E0,-4.072265625E-1,2.701751709E0
1.269202803E0,8.953750610E0,-5.950622559E-1,3.382507324E0
1.274299238E0,9.093734741E0,-7.529907227E-1,4.179306030E0
1.279426192E0,9.194229126E0,-8.941650391E-1,5.007232666E0
1.284522627E0,9.179870605E0,-1.078414917E0,5.620986938E0
1.289619063E0,9.057846069E0,-1.166946411E0,6.524276733E0
1.294715498E0,8.963317871E0,-1.285400391E0,7.419189453E0
1.299811934E0,8.836502075E0,-1.384704590E0,8.235153198E0
1.304938887E0,8.676177979E0,-1.402648926E0,8.783111572E0
1.310035322E0,8.624740601E0,-1.430160522E0,9.148010254E0
1.315131758E0,8.554153442E0,-1.529464722E0,9.027175903E0
1.320228194E0,8.518264771E0,-1.667053223E0,8.623977661E0
1.325324629E0,8.590042114E0,-1.779510498E0,8.043716431E0
1.330421065E0,8.779067993E0,-1.817794800E0,7.398849487E0
1.335548018E0,8.983657837E0,-1.714904785E0,6.908325195E0
1.340644453E0,9.116470337E0,-1.517501831E0,6.574523926E0
1.345740889E0,9.108093262E0,-1.308135986E0,6.432159424E0
1.350837324E0,9.049468994E0,-1.170547485E0,6.420196533E0
1.355933760E0,9.042282104E0,-1.184906006E0,6.543426514E0
1.361030196E0,9.124832153E0,-1.305740356E0,6.737243652E0
1.366157149E0,9.201416016E0,-1.489990234E0,6.831756592E0
1.371253584E0,9.328231812E0,-1.749603271E0,6.737243652E0
1.376350020E0,9.561523438E0,-2.075027466E0,6.642730713E0
1.381446455E0,9.834304810E0,-2.475830078E0,6.457275391E0
1.386573408E0,1.010948181E1,-2.931655884E0,6.238342285E0
