"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.684787700E-2,1.037270650E-1,8.015878499E-2,8.561810106E-2
4.931959600E-2,2.709686458E-1,8.122401685E-2,6.644391268E-2
5.179131500E-2,2.944037914E-1,2.902759984E-2,6.111774594E-2
5.426308600E-2,2.890776098E-1,6.657706574E-3,6.218297780E-2
5.673480500E-2,2.912080884E-1,-2.210358530E-2,6.005251035E-2
5.920652300E-2,2.901428342E-1,-5.619104207E-2,5.579157919E-2
6.167829400E-2,2.901428342E-1,-8.495233208E-2,5.472634733E-2
6.401662700E-2,2.880123854E-1,-1.126483902E-1,4.940018058E-2
6.648834600E-2,2.826862037E-1,-1.371487528E-1,4.407401755E-2
6.896011700E-2,2.762948275E-1,-1.531272531E-1,4.194355011E-2
7.143183600E-2,2.635120153E-1,-1.573881805E-1,3.874785081E-2
7.390355500E-2,2.539249361E-1,-1.669752747E-1,3.555215150E-2
7.637532500E-2,2.411421239E-1,-1.701709777E-1,3.129122034E-2
7.884704400E-2,2.230331600E-1,-1.691057384E-1,2.916075476E-2
8.131881500E-2,2.049241960E-1,-1.701709777E-1,2.916075476E-2
8.379053400E-2,1.857500076E-1,-1.627143472E-1,3.235645220E-2
8.626230500E-2,1.633801162E-1,-1.488663107E-1,3.342168778E-2
8.873402300E-2,1.399449855E-1,-1.296921223E-1,3.129122034E-2
9.120574200E-2,1.207707971E-1,-1.147788614E-1,3.342168778E-2
9.385084600E-2,1.037270650E-1,-1.009308323E-1,4.194355011E-2
9.632251300E-2,9.094426781E-2,-8.921326697E-2,4.833494872E-2
9.879423200E-2,7.603100687E-2,-7.749570161E-2,5.153064802E-2
1.012660020E-1,6.218297780E-2,-6.471290439E-2,5.579157919E-2
1.037377210E-1,4.833494872E-2,-5.512581021E-2,5.898727849E-2
1.062094920E-1,4.087831825E-2,-4.127778113E-2,6.431344151E-2
1.086812110E-1,3.235645220E-2,-3.595161438E-2,7.390054315E-2
1.111529820E-1,1.957365684E-2,-2.849498391E-2,7.603100687E-2
1.136247000E-1,8.921326138E-3,-1.677742042E-2,7.816147059E-2
1.160964190E-1,1.464695437E-3,-1.038602181E-2,8.455286920E-2
1.185681900E-1,-8.122402243E-3,-2.929390874E-3,8.881380409E-2
1.210399090E-1,-1.451379992E-2,8.788172156E-3,9.094426781E-2
1.235116800E-1,-1.877473295E-2,2.050573565E-2,8.987903595E-2
1.259474610E-1,-2.410089783E-2,3.115806542E-2,9.520520270E-2
1.284191800E-1,-2.729659714E-2,4.500609636E-2,9.840089828E-2
1.308908980E-1,-3.049229458E-2,5.885412544E-2,1.015966013E-1
1.333626170E-1,-3.688369319E-2,7.270215452E-2,1.058575287E-1
1.358343880E-1,-4.007939249E-2,8.761541545E-2,1.090532318E-1
1.383061070E-1,-4.753602296E-2,1.035939083E-1,1.207707971E-1
1.407778770E-1,-7.310161740E-2,1.302247345E-1,1.303578913E-1
1.432495960E-1,-1.018629074E-1,1.696383655E-1,1.378145218E-1
1.457213150E-1,-1.210371032E-1,1.930734813E-1,1.442059278E-1
1.481930860E-1,-1.359503716E-1,2.015953511E-1,1.474016160E-1
1.506648050E-1,-1.540593207E-1,2.069215178E-1,1.516625583E-1
1.531365750E-1,-1.753639877E-1,2.090519816E-1,1.580539495E-1
1.556082940E-1,-1.945381761E-1,2.090519816E-1,1.623148769E-1
1.581061070E-1,-2.083862126E-1,2.090519816E-1,1.655105799E-1
1.605777730E-1,-2.222342342E-1,2.079867423E-1,1.708367467E-1
1.630494920E-1,-2.339518070E-1,2.015953511E-1,1.750976741E-1
1.655212630E-1,-2.446041405E-1,1.909430176E-1,1.804238409E-1
1.679929820E-1,-2.541912198E-1,1.707035899E-1,1.889457107E-1
1.704647520E-1,-2.595174015E-1,1.419423074E-1,1.964023411E-1
1.729364710E-1,-2.680392563E-1,1.142462417E-1,2.006632686E-1
1.754082420E-1,-2.744306624E-1,7.589785010E-2,2.049241960E-1
1.778799610E-1,-2.786915898E-1,3.861469775E-2,2.091851383E-1
1.803516800E-1,-2.850829959E-1,-3.994623665E-3,2.177069932E-1
1.828234500E-1,-2.914743721E-1,-4.553871229E-2,2.209026963E-1
1.852951690E-1,-2.957353294E-1,-8.708280325E-2,2.219679356E-1
1.877669400E-1,-3.031919599E-1,-1.211702600E-1,2.315550297E-1
1.900956380E-1,-3.074528873E-1,-1.499315500E-1,2.347507328E-1
1.925674090E-1,-3.074528873E-1,-1.786928326E-1,2.326202542E-1
1.950391270E-1,-3.117138147E-1,-1.999974996E-1,2.336854935E-1
1.975108980E-1,-3.181052208E-1,-2.159759998E-1,2.347507328E-1
1.999826170E-1,-3.213009238E-1,-2.298240215E-1,2.400768995E-1
2.024543360E-1,-3.255618513E-1,-2.362154275E-1,2.475335300E-1
2.049261070E-1,-3.276923001E-1,-2.351501882E-1,2.592510879E-1
2.073978250E-1,-3.330184817E-1,-2.287587970E-1,2.773600519E-1
2.098695960E-1,-3.319532275E-1,-2.127802968E-1,2.944037914E-1
2.123413150E-1,-3.308880031E-1,-1.946713328E-1,3.103822768E-1
2.148130340E-1,-3.266270757E-1,-1.818885356E-1,3.252955377E-1
2.172848050E-1,-3.213009238E-1,-1.584534049E-1,3.402087986E-1
2.198762630E-1,-3.159747422E-1,-1.371487528E-1,3.497959077E-1
2.223479820E-1,-3.085181117E-1,-1.233007237E-1,3.497959077E-1
2.248197000E-1,-3.031919599E-1,-1.137136221E-1,3.508611321E-1
2.272914190E-1,-2.968005538E-1,-1.094526947E-1,3.508611321E-1
2.297631900E-1,-2.914743721E-1,-1.105179265E-1,3.444697261E-1
2.322349090E-1,-2.904091477E-1,-1.190397888E-1,3.391435742E-1
2.347066800E-1,-2.872134447E-1,-1.328878254E-1,3.380783200E-1
2.371783980E-1,-2.829525173E-1,-1.488663107E-1,3.338173926E-1
2.396501170E-1,-2.829525173E-1,-1.701709777E-1,3.295564651E-1
2.421218880E-1,-2.829525173E-1,-1.893451661E-1,3.263607621E-1
2.445936070E-1,-2.840177417E-1,-2.127802968E-1,3.220998347E-1
2.470653770E-1,-2.872134447E-1,-2.340849638E-1,3.210346103E-1
2.495370960E-1,-2.882786989E-1,-2.479329854E-1,3.220998347E-1
2.520086070E-1,-3.021267056E-1,-2.852161527E-1,3.274259865E-1
2.544803250E-1,-3.308880031E-1,-3.416734934E-1,3.380783200E-1
2.569520440E-1,-3.468665183E-1,-3.757609427E-1,3.455349505E-1
2.594237630E-1,-3.489969671E-1,-3.874785006E-1,3.444697261E-1
2.618955340E-1,-3.468665183E-1,-3.949351311E-1,3.423392773E-1
2.643672520E-1,-3.458012640E-1,-4.013265371E-1,3.391435742E-1
