"event","experiment time","system time","system time text"
"START",0.000000000E0,1636482715.238,"2021-11-09 19:31:55.238 UTC+01:00"
"PAUSE",4.163371587E1,1636482756.871,"2021-11-09 19:32:36.871 UTC+01:00"
