"event","experiment time","system time","system time text"
"START",0.000000000E0,1636492620.984,"2021-11-09 22:17:00.984 UTC+01:00"
"PAUSE",4.970287566E1,1636492670.687,"2021-11-09 22:17:50.687 UTC+01:00"
