"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.135627000E-3,-4.840070248E0,6.331111908E0,6.585012436E0
1.110750200E-2,-4.667736053E0,6.291463852E0,6.462783813E0
1.507781500E-2,-4.514123440E0,6.267857552E0,6.290583134E0
1.904812700E-2,-4.364438057E0,6.254439831E0,6.107349873E0
2.301844000E-2,-4.268737316E0,6.263288975E0,5.953450680E0
2.698875200E-2,-4.172356129E0,6.281044483E0,5.861341000E0
3.095906500E-2,-4.102789879E0,6.279789925E0,5.822382450E0
3.492937700E-2,-4.019654274E0,6.279435635E0,5.785253525E0
3.889969000E-2,-4.120507240E0,6.312829971E0,5.803277016E0
4.287000200E-2,-4.425653458E0,6.356040478E0,5.870046616E0
4.684187700E-2,-4.748142719E0,6.436428070E0,5.971320629E0
5.081219000E-2,-5.075229168E0,6.564144611E0,6.080611229E0
5.478250200E-2,-5.350820541E0,6.683768749E0,6.238868237E0
5.875281500E-2,-5.463338375E0,6.763772964E0,6.362543106E0
6.272312700E-2,-5.476478100E0,6.776031017E0,6.418299198E0
6.669500200E-2,-5.470032692E0,6.784793854E0,6.448945522E0
7.066531500E-2,-5.455111980E0,6.764501095E0,6.429274559E0
7.463562700E-2,-5.398848057E0,6.766857147E0,6.349489689E0
7.860594000E-2,-5.289912224E0,6.729833126E0,6.261124611E0
8.257625200E-2,-5.208854198E0,6.696735382E0,6.218747616E0
8.654656500E-2,-5.087027550E0,6.651264668E0,6.199286938E0
9.051687700E-2,-4.823263168E0,6.637608528E0,6.187804699E0
9.448719000E-2,-4.532137871E0,6.611089706E0,6.125766277E0
9.845750200E-2,-4.217080116E0,6.523816586E0,6.038866043E0
1.024293770E-1,-3.957481384E0,6.426056862E0,5.989881039E0
1.063996900E-1,-3.762440205E0,6.290812969E0,6.001286507E0
1.103700020E-1,-3.593323231E0,6.155080795E0,6.097859383E0
1.143403150E-1,-3.454334974E0,6.038808823E0,6.234242439E0
1.183106270E-1,-3.296202898E0,5.957846165E0,6.426161766E0
1.222809400E-1,-3.243827105E0,5.900519371E0,6.593851566E0
1.262512520E-1,-3.396471977E0,5.896794319E0,6.967672825E0
1.302231270E-1,-3.621948242E0,5.960288525E0,7.420770645E0
1.341934400E-1,-3.691083193E0,5.982056618E0,7.758468151E0
1.381637520E-1,-3.656319618E0,5.947445869E0,8.073966026E0
1.421340650E-1,-3.556778193E0,5.862988472E0,8.262476921E0
1.461043770E-1,-3.599691868E0,5.772688389E0,8.286341667E0
1.500746900E-1,-3.773242712E0,5.687043190E0,8.310388565E0
1.540450020E-1,-3.949953794E0,5.692798615E0,8.332856178E0
1.580153150E-1,-3.976673365E0,5.718943596E0,8.273048401E0
1.619934400E-1,-3.857470751E0,5.709375858E0,8.057292938E0
1.659575020E-1,-3.679121733E0,5.651225567E0,7.863420486E0
1.699278150E-1,-3.439797401E0,5.576028824E0,7.593143463E0
1.738981270E-1,-3.183732986E0,5.506769180E0,7.341302395E0
1.778684400E-1,-2.942186594E0,5.451903820E0,7.017855644E0
1.818387520E-1,-2.774726629E0,5.424264908E0,6.723971844E0
1.858106270E-1,-2.647671223E0,5.440469265E0,6.494597435E0
1.897809400E-1,-2.592135191E0,5.462897778E0,6.311479568E0
