"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.831959600E-2,-2.899203777E0,4.745266438E0,7.495816231E0
4.077193900E-2,-2.935096025E0,4.776372910E0,7.541279793E0
4.321631400E-2,-2.966202736E0,4.817050934E0,7.601100445E0
4.565615800E-2,-2.973381281E0,4.848157883E0,7.610671520E0
4.809329400E-2,-3.081058264E0,4.764409065E0,7.529315472E0
5.052876200E-2,-3.686741590E0,4.548755646E0,7.357032299E0
5.296292900E-2,-3.722633839E0,4.723432064E0,7.165307522E0
5.539600200E-2,-3.478565931E0,5.041976452E0,6.708278179E0
5.782829400E-2,-3.390031576E0,5.211866856E0,6.533303261E0
6.025996000E-2,-3.325425386E0,5.324628353E0,6.566802502E0
6.269121000E-2,-3.421138287E0,5.317450047E0,6.657730103E0
6.512193900E-2,-3.562314749E0,5.247759342E0,6.715456963E0
6.755230400E-2,-3.770490170E0,5.199902534E0,6.820741177E0
6.998235600E-2,-3.835096598E0,5.204688549E0,6.940382004E0
7.241214800E-2,-3.847060680E0,5.192724228E0,7.060023308E0
7.484173100E-2,-3.885644913E0,5.168796062E0,7.141379356E0
7.727105400E-2,-3.919144392E0,5.149653435E0,7.225128174E0
7.970022100E-2,-3.976572037E0,5.097011566E0,7.268497944E0
8.212923100E-2,-4.022035599E0,5.087440014E0,7.198806763E0
8.455808500E-2,-4.012464523E0,5.037190914E0,7.050451756E0
8.698678300E-2,-3.995714664E0,5.068297386E0,6.911668301E0
8.941532500E-2,-3.947858334E0,5.077868938E0,6.887740135E0
9.184376200E-2,-3.900001764E0,5.051547527E0,6.854240417E0
9.427204400E-2,-3.883252144E0,5.025226593E0,6.803991318E0
9.670022100E-2,-3.895216227E0,4.967798710E0,6.727420807E0
9.912834600E-2,-3.868596077E0,4.900799751E0,6.662515640E0
1.015563660E-1,-3.856631994E0,4.860121727E0,6.633801460E0
1.039842310E-1,-3.856631994E0,4.817050934E0,6.638587475E0
1.064119910E-1,-3.863810301E0,4.795515537E0,6.583552361E0
1.088395960E-1,-3.837489367E0,4.790730000E0,6.576374054E0
1.112671480E-1,-3.756133318E0,4.797908306E0,6.547659874E0
1.136945960E-1,-3.650849104E0,4.836193562E0,6.540481567E0
1.161219910E-1,-3.545564890E0,4.912764072E0,6.538088799E0
1.185492830E-1,-3.428316593E0,4.991727352E0,6.571588516E0
1.209765750E-1,-3.337389469E0,5.022833824E0,6.621837616E0
1.234037620E-1,-3.253341436E0,5.022833824E0,6.686742783E0
1.258308460E-1,-3.193521023E0,5.025226593E0,6.734599113E0
1.282579290E-1,-3.131307602E0,4.967798710E0,6.803991318E0
1.306850120E-1,-3.114557743E0,4.919942379E0,6.863811970E0
1.331119910E-1,-3.104986429E0,4.888835907E0,6.926024914E0
1.355388660E-1,-3.097808123E0,4.843372345E0,6.985845566E0
1.379657410E-1,-3.119343519E0,4.817050934E0,7.088737011E0
1.403926160E-1,-3.140878916E0,4.807479858E0,7.162914753E0
1.428069390E-1,-3.097808123E0,4.817050934E0,7.256533623E0
1.451968350E-1,-2.978166819E0,4.855336189E0,7.299604416E0
1.475751690E-1,-2.865704298E0,4.876871586E0,7.354639530E0
1.499535020E-1,-2.820240498E0,4.907978535E0,7.388139248E0
1.523311060E-1,-2.740978241E0,4.931906700E0,7.421638489E0
1.547086580E-1,-2.719442844E0,4.979763031E0,7.517351627E0
1.570869910E-1,-2.702693224E0,5.022833824E0,7.617849827E0
1.594653770E-1,-2.673979282E0,5.044369221E0,7.665706635E0
1.618429290E-1,-2.595016241E0,4.996512890E0,7.610671520E0
1.642205330E-1,-2.599801779E0,4.967798710E0,7.656135082E0
1.665988660E-1,-2.645265341E0,4.922335148E0,7.782954693E0
1.689772520E-1,-2.659622431E0,4.896014214E0,7.855038643E0
1.713548040E-1,-2.638087034E0,4.886443138E0,7.843074322E0
1.737324080E-1,-2.633301258E0,4.910371304E0,7.922037601E0
1.761107410E-1,-2.743371248E0,4.881657124E0,7.941180229E0
1.784891270E-1,-2.827419043E0,4.852943420E0,7.914859295E0
1.808666790E-1,-2.906382322E0,4.838586330E0,7.936394691E0
1.832442830E-1,-2.944667339E0,4.855336189E0,7.957930088E0
1.856226160E-1,-3.028416157E0,4.862514496E0,8.001000404E0
1.880010020E-1,-3.095415115E0,4.881657124E0,7.981858253E0
1.903785540E-1,-3.186342478E0,4.872086048E0,7.936394691E0
1.927561580E-1,-3.289233923E0,4.869693279E0,7.867002487E0
1.951344910E-1,-3.373281717E0,4.819443703E0,7.843074322E0
1.975128770E-1,-3.449851990E0,4.812265396E0,7.845467091E0
1.998904290E-1,-3.480958700E0,4.805087090E0,7.852645874E0
2.022680330E-1,-3.485744476E0,4.838586330E0,7.881359577E0
2.046463660E-1,-3.497708559E0,4.821836948E0,7.890930653E0
2.070247520E-1,-3.461816072E0,4.840979099E0,7.895716667E0
2.094023040E-1,-3.468994617E0,4.807479858E0,7.900502205E0
2.117799080E-1,-3.457030535E0,4.800301552E0,7.900502205E0
2.141582410E-1,-3.435495138E0,4.726123810E0,7.984251022E0
2.165366270E-1,-3.380460262E0,4.728516579E0,8.070392609E0
2.189141790E-1,-3.301198006E0,4.682754040E0,8.228319168E0
2.212917830E-1,-3.255734205E0,4.711467743E0,8.300103188E0
2.236701160E-1,-3.121736288E0,4.718646049E0,8.340781212E0
2.260484500E-1,-2.949453115E0,4.704289436E0,8.292924881E0
2.284260540E-1,-2.789133787E0,4.646861553E0,8.360222816E0
2.308036580E-1,-2.690729141E0,4.534399033E0,8.544470787E0
2.331819910E-1,-2.630908489E0,4.441078663E0,8.738288879E0
2.355603250E-1,-2.573480844E0,4.350151539E0,8.893822670E0
2.379378770E-1,-2.499303341E0,4.264009953E0,8.965906143E0
2.403154810E-1,-2.439482689E0,4.230510235E0,9.066405296E0
2.426938660E-1,-2.324627161E0,4.192225456E0,9.085547447E0
2.450722000E-1,-2.159223318E0,4.180261135E0,9.099904060E0
2.474497520E-1,-2.010868311E0,4.185046673E0,9.078369141E0
2.498273560E-1,-1.924726725E0,4.160819530E0,9.068798065E0
2.522056890E-1,-1.833799481E0,4.153641224E0,9.099904060E0
2.545840750E-1,-1.781157374E0,4.100998878E0,9.150154114E0
2.569616270E-1,-1.781157374E0,4.074677944E0,9.169296265E0
2.593392310E-1,-1.721336842E0,4.036392689E0,9.205188751E0
2.617175640E-1,-1.687837243E0,4.038785458E0,9.169296265E0
2.640959500E-1,-1.625324726E0,4.026821613E0,9.107083321E0
2.664735020E-1,-1.622931957E0,3.995714664E0,8.944371223E0
2.688511060E-1,-1.654337764E0,3.995714664E0,8.857930183E0
2.712294390E-1,-1.635195136E0,4.005286217E0,8.857930183E0
2.736078250E-1,-1.642373681E0,4.007678986E0,8.872286797E0
2.759853770E-1,-1.647159338E0,3.974179268E0,8.903393745E0
2.783629810E-1,-1.659123421E0,3.950251102E0,8.922835350E0
2.807413140E-1,-1.685444474E0,3.928715706E0,8.881858826E0
2.831197000E-1,-1.673480392E0,3.902394533E0,8.819644928E0
2.854972520E-1,-1.651944876E0,3.907180309E0,8.771788597E0
2.878748560E-1,-1.642373681E0,3.897608995E0,8.798110008E0
2.902531890E-1,-1.642373681E0,3.895216227E0,8.805288315E0
2.926315750E-1,-1.599003673E0,3.914358854E0,8.848359108E0
2.950091270E-1,-1.546361685E0,3.914358854E0,8.884251595E0
2.973867310E-1,-1.529611826E0,3.897608995E0,8.848359108E0
2.997650640E-1,-1.491326690E0,3.911965847E0,8.843573570E0
3.021434500E-1,-1.476969719E0,3.943072557E0,8.869894028E0
