"event","experiment time","system time","system time text"
"START",0.000000000E0,1636492268.986,"2021-11-09 22:11:08.986 UTC+01:00"
"PAUSE",4.854156232E1,1636492317.528,"2021-11-09 22:11:57.528 UTC+01:00"
