"event","experiment time","system time","system time text"
"START",0.000000000E0,1636488912.920,"2021-11-09 21:15:12.920 UTC+01:00"
"PAUSE",3.004903728E1,1636488942.970,"2021-11-09 21:15:42.970 UTC+01:00"
