"event","experiment time","system time","system time text"
"START",0.000000000E0,1636306893.371,"2021-11-07 23:11:33.371 UTC+05:30"
"PAUSE",2.837717150E1,1636306921.748,"2021-11-07 23:12:01.748 UTC+05:30"
